         983412401 function calls (811000067 primitive calls) in 639.205 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
      657  121.867    0.185  121.867    0.185 {method 'poll' of 'select.poll' objects}
    15945   54.059    0.003   54.059    0.003 {built-in method time.sleep}
208916708/89824348   43.516    0.000   81.118    0.000 /opt/conda/envs/run_env/lib/python3.7/json/encoder.py:333(_iterencode_dict)
     1111   34.834    0.031   34.834    0.031 {built-in method posix.read}
      598   29.127    0.049   29.145    0.049 {built-in method _posixsubprocess.fork_exec}
34436631/2526   27.505    0.000   79.882    0.032 /opt/conda/envs/run_env/lib/python3.7/copy.py:132(deepcopy)
8976161/2434   24.789    0.000   79.861    0.033 /opt/conda/envs/run_env/lib/python3.7/copy.py:237(_deepcopy_dict)
    25413   22.441    0.001  131.916    0.005 /opt/conda/envs/run_env/lib/python3.7/json/__init__.py:120(dump)
   211312   22.196    0.000   29.732    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/classes/digraph.py:640(add_edges_from)
98507784/89824348   15.636    0.000   93.983    0.000 /opt/conda/envs/run_env/lib/python3.7/json/encoder.py:413(_iterencode)
 89800290   15.086    0.000   15.086    0.000 {method 'write' of '_io.TextIOWrapper' objects}
 83214057   14.946    0.000   14.946    0.000 {method 'get' of 'dict' objects}
    11669   13.868    0.001   13.868    0.001 {method 'read' of '_ssl._SSLSocket' objects}
55787541/55726842   12.980    0.000   46.132    0.000 /opt/conda/envs/run_env/lib/python3.7/json/encoder.py:277(_iterencode_list)
    45759   11.515    0.000   14.907    0.000 /opt/conda/envs/run_env/lib/python3.7/json/decoder.py:343(raw_decode)
      238   11.029    0.046   11.036    0.046 {built-in method posix.fork}
        3    9.869    3.290   16.982    5.661 /root/repo/cf-scripts/conda_forge_tick/mamba_solver.py:150(__init__)
    75809    9.335    0.000    9.673    0.000 {built-in method io.open}
76547862/76547609    8.078    0.000    8.231    0.000 {built-in method builtins.isinstance}
     6229    7.231    0.001    7.374    0.001 {method 'read' of '_io.BufferedReader' objects}
        3    7.102    2.367    7.111    2.370 /root/repo/cf-scripts/conda_forge_tick/mamba_solver.py:91(get_index)
    46179    6.878    0.000    7.138    0.000 {method 'read' of '_io.TextIOWrapper' objects}
   815833    6.658    0.000    6.658    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/classes/digraph.py:495(remove_node)
 32623941    6.516    0.000    6.516    0.000 {built-in method _json.encode_basestring_ascii}
5821975/5808273    6.077    0.000    9.119    0.000 {built-in method builtins.sorted}
       48    4.929    0.103    6.968    0.145 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/readwrite/json_graph/node_link.py:97(<listcomp>)
 59863075    4.828    0.000    4.828    0.000 {built-in method builtins.id}
  9811408    3.996    0.000    5.698    0.000 /opt/conda/envs/run_env/lib/python3.7/copy.py:253(_keep_alive)
 31132187    3.181    0.000    3.264    0.000 {method 'update' of 'dict' objects}
   211273    3.027    0.000   40.817    0.000 /root/repo/cf-scripts/conda_forge_tick/utils.py:304(pluck)
  4225844    2.972    0.000   28.507    0.000 /root/repo/cf-scripts/conda_forge_tick/utils.py:176(__getitem__)
