         955659094 function calls (784166104 primitive calls) in 649.170 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
     1052  132.052    0.126  132.052    0.126 {method 'poll' of 'select.poll' objects}
    16960   56.059    0.003   56.059    0.003 {built-in method time.sleep}
209014731/90076136   42.568    0.000   78.658    0.000 /opt/conda/envs/run_env/lib/python3.7/json/encoder.py:333(_iterencode_dict)
     1523   34.968    0.023   34.968    0.023 {built-in method posix.read}
      620   28.371    0.046   28.371    0.046 {built-in method _posixsubprocess.fork_exec}
33718830/2417   26.085    0.000   78.524    0.032 /opt/conda/envs/run_env/lib/python3.7/copy.py:132(deepcopy)
8790602/2417   24.567    0.000   78.502    0.032 /opt/conda/envs/run_env/lib/python3.7/copy.py:237(_deepcopy_dict)
   207001   23.339    0.000   31.075    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/classes/digraph.py:643(add_edges_from)
    24823   21.764    0.001  127.716    0.005 /opt/conda/envs/run_env/lib/python3.7/json/__init__.py:120(dump)
      434   19.454    0.045   19.467    0.045 {built-in method posix.fork}
    11720   15.950    0.001   15.950    0.001 {method 'read' of '_ssl._SSLSocket' objects}
98915576/90076136   14.999    0.000   91.005    0.000 /opt/conda/envs/run_env/lib/python3.7/json/encoder.py:413(_iterencode)
 79957129   14.911    0.000   14.911    0.000 {method 'get' of 'dict' objects}
 90052682   14.495    0.000   14.495    0.000 {method 'write' of '_io.TextIOWrapper' objects}
56723536/56663806   12.705    0.000   44.889    0.000 /opt/conda/envs/run_env/lib/python3.7/json/encoder.py:277(_iterencode_list)
    44185   10.335    0.000   15.263    0.000 /opt/conda/envs/run_env/lib/python3.7/json/decoder.py:343(raw_decode)
        3    9.164    3.055    9.176    3.059 /root/repo/cf-scripts/conda_forge_tick/mamba_solver.py:91(get_index)
        3    9.132    3.044   18.309    6.103 /root/repo/cf-scripts/conda_forge_tick/mamba_solver.py:150(__init__)
     6413    8.087    0.001    8.258    0.001 {method 'read' of '_io.BufferedReader' objects}
    72986    8.025    0.000    8.374    0.000 {built-in method io.open}
72311876/72311626    7.437    0.000    7.542    0.000 {built-in method builtins.isinstance}
   799558    6.793    0.000    6.793    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/classes/digraph.py:498(remove_node)
 32636386    6.132    0.000    6.132    0.000 {built-in method _json.encode_basestring_ascii}
       50    5.735    0.115    7.749    0.155 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/readwrite/json_graph/node_link.py:98(<listcomp>)
5887283/5875174    5.716    0.000    8.358    0.000 {built-in method builtins.sorted}
 58826759    4.637    0.000    4.637    0.000 {built-in method builtins.id}
  9609285    3.861    0.000    5.479    0.000 /opt/conda/envs/run_env/lib/python3.7/copy.py:253(_keep_alive)
    44475    3.625    0.000    3.901    0.000 {method 'read' of '_io.TextIOWrapper' objects}
 27881542    3.392    0.000    3.545    0.000 {method 'update' of 'dict' objects}
