         999986033 function calls (821861426 primitive calls) in 619.865 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
     1148  121.658    0.106  121.658    0.106 {method 'poll' of 'select.poll' objects}
    18053   61.517    0.003   61.517    0.003 {built-in method time.sleep}
220091132/95408281   42.458    0.000   79.505    0.000 /opt/conda/envs/run_env/lib/python3.7/json/encoder.py:333(_iterencode_dict)
     1656   32.648    0.020   32.648    0.020 {built-in method posix.read}
      673   27.798    0.041   27.798    0.041 {built-in method _posixsubprocess.fork_exec}
33744671/2426   24.616    0.000   71.556    0.029 /opt/conda/envs/run_env/lib/python3.7/copy.py:132(deepcopy)
8797396/2426   23.436    0.000   71.536    0.029 /opt/conda/envs/run_env/lib/python3.7/copy.py:237(_deepcopy_dict)
    24797   21.307    0.001  127.194    0.005 /opt/conda/envs/run_env/lib/python3.7/json/__init__.py:120(dump)
      480   20.180    0.042   20.200    0.042 {built-in method posix.fork}
   207260   18.621    0.000   25.600    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/classes/digraph.py:643(add_edges_from)
105106673/95408281   15.074    0.000   91.765    0.000 /opt/conda/envs/run_env/lib/python3.7/json/encoder.py:413(_iterencode)
    11699   15.057    0.001   15.057    0.001 {method 'read' of '_ssl._SSLSocket' objects}
 95384858   13.821    0.000   13.821    0.000 {method 'write' of '_io.TextIOWrapper' objects}
62037767/61987193   13.493    0.000   47.545    0.000 /opt/conda/envs/run_env/lib/python3.7/json/encoder.py:277(_iterencode_list)
 81229402   12.070    0.000   12.070    0.000 {method 'get' of 'dict' objects}
        3   10.604    3.535   20.214    6.738 /root/repo/cf-scripts/conda_forge_tick/mamba_solver.py:150(__init__)
    44264   10.040    0.000   14.149    0.000 /opt/conda/envs/run_env/lib/python3.7/json/decoder.py:343(raw_decode)
        3    9.597    3.199    9.609    3.203 /root/repo/cf-scripts/conda_forge_tick/mamba_solver.py:91(get_index)
    73340    8.527    0.000    8.802    0.000 {built-in method io.open}
77041282/77041032    7.536    0.000    7.640    0.000 {built-in method builtins.isinstance}
 34354707    5.898    0.000    5.898    0.000 {built-in method _json.encode_basestring_ascii}
       55    5.771    0.105    7.854    0.143 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/readwrite/json_graph/node_link.py:98(<listcomp>)
6360847/6348671    5.706    0.000    8.385    0.000 {built-in method builtins.sorted}
   800517    5.133    0.000    5.133    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/classes/digraph.py:498(remove_node)
     6837    5.023    0.001    5.180    0.001 {method 'read' of '_io.BufferedReader' objects}
 59393565    4.369    0.000    4.369    0.000 {built-in method builtins.id}
  9617059    3.672    0.000    5.194    0.000 /opt/conda/envs/run_env/lib/python3.7/copy.py:253(_keep_alive)
    44547    3.572    0.000    3.802    0.000 {method 'read' of '_io.TextIOWrapper' objects}
 30312546    3.119    0.000    3.266    0.000 {method 'update' of 'dict' objects}
   207221    2.706    0.000   35.355    0.000 /root/repo/cf-scripts/conda_forge_tick/utils.py:293(pluck)
  4090010    2.703    0.000   23.707    0.000 /root/repo/cf-scripts/conda_forge_tick/utils.py:165(__getitem__)
  7769614    2.602    0.000    3.172    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/classes/reportviews.py:666(<genexpr>)
       30    2.595    0.087    2.605    0.087 /root/repo/cf-scripts/conda_forge_tick/mamba_solver.py:170(solve)
       19    2.595    0.137   45.455    2.392 /root/repo/cf-scripts/conda_forge_tick/migrators/migration_yaml.py:414(create_rebuild_graph)
    11379    2.027    0.000    2.027    0.000 {method 'acquire' of '_thread.lock' objects}
   570004    1.900    0.000   62.243    0.000 /root/repo/cf-scripts/conda_forge_tick/migrators/core.py:178(parse_already_pred)
 20470936    1.846    0.000    1.846    0.000 {method 'items' of 'dict' objects}
819171/681    1.785    0.000   71.508    0.105 /opt/conda/envs/run_env/lib/python3.7/copy.py:269(_reconstruct)
 18601332    1.582    0.000    1.582    0.000 /opt/conda/envs/run_env/lib/python3.7/json/encoder.py:353(<lambda>)
      201    1.542    0.008  127.598    0.635 /root/repo/cf-scripts/conda_forge_tick/contexts.py:57(effective_graph)
   184559    1.460    0.000    1.460    0.000 {built-in method posix.stat}
  2816011    1.401    0.000    4.109    0.000 /root/repo/cf-scripts/conda_forge_tick/utils.py:410(object_hook)
  4114755    1.344    0.000   21.011    0.000 /root/repo/cf-scripts/conda_forge_tick/utils.py:150(_load)
 18606307    1.270    0.000    1.270    0.000 /opt/conda/envs/run_env/lib/python3.7/copy.py:190(_deepcopy_atomic)
   171123    1.251    0.000    2.708    0.000 /root/repo/cf-scripts/conda_forge_tick/utils.py:125(__init__)
  3739600    1.232    0.000    1.232    0.000 /root/repo/cf-scripts/conda_forge_tick/migrators/core.py:184(<genexpr>)
  1625871    1.103    0.000    1.103    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/classes/digraph.py:705(remove_edge)
15590522/15571051    1.096    0.000    1.108    0.000 {built-in method builtins.len}
  3011628    1.095    0.000    1.348    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/classes/reportviews.py:743(<genexpr>)
  3939928    1.072    0.000   24.635    0.000 /opt/conda/envs/run_env/lib/python3.7/_collections_abc.py:657(get)
   589648    1.036    0.000   66.379    0.000 /root/repo/cf-scripts/conda_forge_tick/migrators/core.py:155(filter)
    24742    1.000    0.000   52.363    0.002 /root/repo/cf-scripts/conda_forge_tick/utils.py:160(_dump)
       55    0.850    0.015    1.343    0.024 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/readwrite/json_graph/node_link.py:90(<listcomp>)
  9941133    0.824    0.000    0.824    0.000 {method 'append' of 'list' objects}
   617740    0.774    0.000    1.302    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/classes/reportviews.py:642(__init__)
  3996300    0.749    0.000    0.749    0.000 /root/repo/cf-scripts/conda_forge_tick/utils.py:474(<lambda>)
   819171    0.718    0.000    1.300    0.000 {method '__reduce_ex__' of 'object' objects}
