         966489980 function calls (796896813 primitive calls) in 631.966 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
      931  136.092    0.146  136.092    0.146 {method 'poll' of 'select.poll' objects}
    14627   47.288    0.003   47.288    0.003 {built-in method time.sleep}
204216162/87565137   39.131    0.000   72.665    0.000 /opt/conda/envs/run_env/lib/python3.7/json/encoder.py:333(_iterencode_dict)
     1367   33.402    0.024   33.402    0.024 {built-in method posix.read}
      574   28.374    0.049   28.389    0.049 {built-in method _posixsubprocess.fork_exec}
8964693/2426   25.256    0.000   75.156    0.031 /opt/conda/envs/run_env/lib/python3.7/copy.py:237(_deepcopy_dict)
34392441/2518   24.959    0.000   75.177    0.030 /opt/conda/envs/run_env/lib/python3.7/copy.py:132(deepcopy)
   210997   20.844    0.000   28.621    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/classes/digraph.py:640(add_edges_from)
    25383   19.777    0.001  119.242    0.005 /opt/conda/envs/run_env/lib/python3.7/json/__init__.py:120(dump)
      379   18.820    0.050   18.836    0.050 {built-in method posix.fork}
95889545/87565137   14.044    0.000   84.225    0.000 /opt/conda/envs/run_env/lib/python3.7/json/encoder.py:413(_iterencode)
 83104837   13.750    0.000   13.750    0.000 {method 'get' of 'dict' objects}
    11606   13.662    0.001   13.662    0.001 {method 'read' of '_ssl._SSLSocket' objects}
 87541019   13.354    0.000   13.354    0.000 {method 'write' of '_io.TextIOWrapper' objects}
    45572   13.066    0.000   16.079    0.000 /opt/conda/envs/run_env/lib/python3.7/json/decoder.py:343(raw_decode)
53571463/53503931   11.978    0.000   41.432    0.000 /opt/conda/envs/run_env/lib/python3.7/json/encoder.py:277(_iterencode_list)
        3    9.476    3.159   17.802    5.934 /root/repo/cf-scripts/conda_forge_tick/mamba_solver.py:150(__init__)
    75428    8.750    0.000    9.081    0.000 {built-in method io.open}
        3    8.315    2.772    8.325    2.775 /root/repo/cf-scripts/conda_forge_tick/mamba_solver.py:91(get_index)
    45995    8.102    0.000    8.383    0.000 {method 'read' of '_io.TextIOWrapper' objects}
     6034    7.566    0.001    7.720    0.001 {method 'read' of '_io.BufferedReader' objects}
74468892/74468639    7.254    0.000    7.395    0.000 {built-in method builtins.isinstance}
