         724694053 function calls (607281064 primitive calls) in 570.202 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
      210  113.601    0.541  113.601    0.541 {method 'poll' of 'select.poll' objects}
      504   59.792    0.119   59.908    0.119 /home/runner/work/autotick-bot/autotick-bot/cf-scripts/conda_forge_tick/mamba_solver.py:170(solve)
31891466/5760   31.996    0.000   86.728    0.015 /usr/share/miniconda/envs/run_env/lib/python3.7/copy.py:132(deepcopy)
121558633/49299566   29.462    0.000   50.223    0.000 /usr/share/miniconda/envs/run_env/lib/python3.7/json/encoder.py:333(_iterencode_dict)
   183560   25.444    0.000   35.056    0.000 /usr/share/miniconda/envs/run_env/lib/python3.7/site-packages/networkx/classes/digraph.py:640(add_edges_from)
8278080/3670   25.376    0.000   86.701    0.024 /usr/share/miniconda/envs/run_env/lib/python3.7/copy.py:237(_deepcopy_dict)
 82804000   15.932    0.000   15.932    0.000 {method 'get' of 'dict' objects}
    21837   14.732    0.001   83.901    0.004 /usr/share/miniconda/envs/run_env/lib/python3.7/json/__init__.py:120(dump)
        3   14.117    4.706   25.885    8.628 /home/runner/work/autotick-bot/autotick-bot/cf-scripts/conda_forge_tick/mamba_solver.py:150(__init__)
    43866   13.595    0.000   17.597    0.000 /usr/share/miniconda/envs/run_env/lib/python3.7/json/decoder.py:343(raw_decode)
        3   11.755    3.918   11.766    3.922 /home/runner/work/autotick-bot/autotick-bot/cf-scripts/conda_forge_tick/mamba_solver.py:91(get_index)
 49278628    9.941    0.000    9.941    0.000 {method 'write' of '_io.TextIOWrapper' objects}
52263972/49299566    9.819    0.000   58.887    0.000 /usr/share/miniconda/envs/run_env/lib/python3.7/json/encoder.py:413(_iterencode)
      370    9.309    0.025    9.309    0.025 {built-in method posix.read}
     3418    9.091    0.003    9.091    0.003 {built-in method time.sleep}
    11435    7.744    0.001    7.744    0.001 {method 'read' of '_ssl._SSLSocket' objects}
  1940752    6.104    0.000    6.104    0.000 {method 'match' of 're.Pattern' objects}
   748444    5.999    0.000    5.999    0.000 /usr/share/miniconda/envs/run_env/lib/python3.7/site-packages/networkx/classes/digraph.py:495(remove_node)
      204    5.817    0.029    5.823    0.029 {built-in method _posixsubprocess.fork_exec}
45388533/45388273    5.765    0.000    5.922    0.000 {built-in method builtins.isinstance}
20003044/19931104    5.615    0.000   19.663    0.000 /usr/share/miniconda/envs/run_env/lib/python3.7/json/encoder.py:277(_iterencode_list)
 19035844    5.028    0.000    5.028    0.000 {built-in method _json.encode_basestring_ascii}
 52236000    4.995    0.000    4.995    0.000 {built-in method builtins.id}
 31997065    4.807    0.000    7.598    0.000 {method 'update' of 'dict' objects}
  9057203    4.467    0.000    6.299    0.000 /usr/share/miniconda/envs/run_env/lib/python3.7/copy.py:253(_keep_alive)
   183527    4.282    0.000   47.942    0.000 /home/runner/work/autotick-bot/autotick-bot/cf-scripts/conda_forge_tick/utils.py:304(pluck)
2594374/2579522    3.608    0.000    5.521    0.000 {built-in method builtins.sorted}
  3946062    3.137    0.000   27.120    0.000 /home/runner/work/autotick-bot/autotick-bot/cf-scripts/conda_forge_tick/utils.py:176(__getitem__)
     3758    3.034    0.001    3.201    0.001 {method 'read' of '_io.BufferedReader' objects}
    23693    3.031    0.000    3.031    0.000 {method 'search' of 're.Pattern' objects}
       16    2.941    0.184   52.431    3.277 /home/runner/work/autotick-bot/autotick-bot/cf-scripts/conda_forge_tick/migrators/migration_yaml.py:414(create_rebuild_graph)
  2735273    2.892    0.000    4.002    0.000 /home/runner/work/autotick-bot/autotick-bot/cf-scripts/conda_forge_tick/utils.py:421(object_hook)
    44693    2.843    0.000    3.149    0.000 {method 'read' of '_io.TextIOWrapper' objects}
   542852    2.255    0.000   63.949    0.000 /home/runner/work/autotick-bot/autotick-bot/cf-scripts/conda_forge_tick/migrators/core.py:161(parse_already_pred)
769878/3914    2.203    0.000   86.395    0.022 /usr/share/miniconda/envs/run_env/lib/python3.7/copy.py:269(_reconstruct)
    68098    2.023    0.000    2.320    0.000 {built-in method io.open}
  4668517    1.863    0.000    2.283    0.000 /usr/share/miniconda/envs/run_env/lib/python3.7/site-packages/networkx/classes/reportviews.py:716(<genexpr>)
       65    1.838    0.028    1.841    0.028 {built-in method posix.fork}
      219    1.792    0.008  146.055    0.667 /home/runner/work/autotick-bot/autotick-bot/cf-scripts/conda_forge_tick/contexts.py:57(effective_graph)
   235967    1.737    0.000    1.803    0.000 {built-in method builtins.eval}
