         890121008 function calls (741070583 primitive calls) in 867.148 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
      285  317.024    1.112  317.024    1.112 {method 'poll' of 'select.poll' objects}
      534   49.868    0.093   49.978    0.094 /root/repo/cf-scripts/conda_forge_tick/mamba_solver.py:170(solve)
     9057   49.749    0.005   49.749    0.005 {built-in method time.sleep}
162659054/67305683   31.860    0.000   55.663    0.000 /opt/conda/envs/run_env/lib/python3.7/json/encoder.py:333(_iterencode_dict)
    16182   30.639    0.002   30.639    0.002 {method 'read' of '_ssl._SSLSocket' objects}
      619   29.398    0.047   29.398    0.047 {built-in method posix.read}
9541589/4023   28.375    0.000   82.837    0.021 /opt/conda/envs/run_env/lib/python3.7/copy.py:237(_deepcopy_dict)
36743514/6151   26.995    0.000   82.870    0.013 /opt/conda/envs/run_env/lib/python3.7/copy.py:132(deepcopy)
   234837   26.052    0.000   34.645    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/classes/digraph.py:640(add_edges_from)
      431   23.380    0.054   23.387    0.054 {built-in method _posixsubprocess.fork_exec}
 93225623   15.931    0.000   15.931    0.000 {method 'get' of 'dict' objects}
    26251   15.753    0.001   91.353    0.003 /opt/conda/envs/run_env/lib/python3.7/json/__init__.py:120(dump)
    47024   11.792    0.000   15.629    0.000 /opt/conda/envs/run_env/lib/python3.7/json/decoder.py:343(raw_decode)
 67281303   10.557    0.000   10.557    0.000 {method 'write' of '_io.TextIOWrapper' objects}
72358091/67305683   10.541    0.000   64.687    0.000 /opt/conda/envs/run_env/lib/python3.7/json/encoder.py:413(_iterencode)
    77769   10.470    0.000   10.777    0.000 {built-in method io.open}
        3   10.063    3.354   18.654    6.218 /root/repo/cf-scripts/conda_forge_tick/mamba_solver.py:150(__init__)
        3    8.581    2.860    8.590    2.863 /root/repo/cf-scripts/conda_forge_tick/mamba_solver.py:91(get_index)
    47888    7.815    0.000    8.096    0.000 {method 'read' of '_io.TextIOWrapper' objects}
32574664/32473541    7.257    0.000   25.318    0.000 /opt/conda/envs/run_env/lib/python3.7/json/encoder.py:277(_iterencode_list)
   865707    6.760    0.000    6.760    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/classes/digraph.py:495(remove_node)
59993166/59992912    5.997    0.000    6.156    0.000 {built-in method builtins.isinstance}
     5085    5.653    0.001    5.788    0.001 {method 'read' of '_io.BufferedReader' objects}
 25432838    4.924    0.000    4.924    0.000 {built-in method _json.encode_basestring_ascii}
  1783159    4.561    0.000    4.561    0.000 {method 'match' of 're.Pattern' objects}
 61155640    4.423    0.000    4.423    0.000 {built-in method builtins.id}
3824733/3805233    4.117    0.000    6.245    0.000 {built-in method builtins.sorted}
 10440547    4.039    0.000    5.693    0.000 /opt/conda/envs/run_env/lib/python3.7/copy.py:253(_keep_alive)
       10    3.896    0.390    3.933    0.393 /opt/conda/envs/run_env/lib/python3.7/site-packages/libarchive/extract.py:43(extract_entries)
 33149868    3.870    0.000    5.144    0.000 {method 'update' of 'dict' objects}
   234794    3.412    0.000   47.185    0.000 /root/repo/cf-scripts/conda_forge_tick/utils.py:304(pluck)
       21    3.074    0.146   55.715    2.653 /root/repo/cf-scripts/conda_forge_tick/migrators/migration_yaml.py:414(create_rebuild_graph)
  4414794    2.938    0.000   30.046    0.000 /root/repo/cf-scripts/conda_forge_tick/utils.py:176(__getitem__)
    25645    2.227    0.000    2.227    0.000 {method 'search' of 're.Pattern' objects}
  6286933    2.189    0.000    2.636    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/classes/reportviews.py:716(<genexpr>)
   606716    2.053    0.000   69.023    0.000 /root/repo/cf-scripts/conda_forge_tick/migrators/core.py:161(parse_already_pred)
890126/4416    1.964    0.000   82.591    0.019 /opt/conda/envs/run_env/lib/python3.7/copy.py:269(_reconstruct)
  2960611    1.931    0.000    3.838    0.000 /root/repo/cf-scripts/conda_forge_tick/utils.py:421(object_hook)
   209065    1.787    0.000    1.787    0.000 {built-in method posix.stat}
      272    1.718    0.006  144.395    0.531 /root/repo/cf-scripts/conda_forge_tick/contexts.py:57(effective_graph)
       26    1.661    0.064    2.781    0.107 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/readwrite/json_graph/node_link.py:97(<listcomp>)
 16254129    1.548    0.000    1.548    0.000 {method 'items' of 'dict' objects}
19065631/19054065    1.512    0.000    1.520    0.000 {built-in method builtins.len}
  4441776    1.465    0.000   27.117    0.000 /root/repo/cf-scripts/conda_forge_tick/utils.py:161(_load)
 20313814    1.440    0.000    1.440    0.000 /opt/conda/envs/run_env/lib/python3.7/copy.py:190(_deepcopy_atomic)
  3363730    1.387    0.000    2.290    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/conda/models/match_spec.py:207(get_exact_value)
  4083559    1.366    0.000    1.366    0.000 /root/repo/cf-scripts/conda_forge_tick/migrators/core.py:167(<genexpr>)
  1814284    1.354    0.000    1.354    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/classes/digraph.py:701(remove_edge)
  3337251    1.309    0.000    1.591    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/classes/reportviews.py:799(<genexpr>)
  4280700    1.230    0.000   31.190    0.000 /opt/conda/envs/run_env/lib/python3.7/_collections_abc.py:657(get)
     7933    1.195    0.000    7.254    0.001 /opt/conda/envs/run_env/lib/python3.7/site-packages/conda_build/metadata.py:191(select_lines)
 14027041    1.166    0.000    1.166    0.000 /opt/conda/envs/run_env/lib/python3.7/json/encoder.py:353(<lambda>)
   181742    1.160    0.000    1.202    0.000 {built-in method builtins.eval}
    26213    1.120    0.000   59.157    0.002 /root/repo/cf-scripts/conda_forge_tick/utils.py:171(_dump)
 12320097    1.075    0.000    1.075    0.000 {method 'append' of 'list' objects}
   627540    1.055    0.000   73.345    0.000 /root/repo/cf-scripts/conda_forge_tick/migrators/core.py:138(filter)
     7515    1.013    0.000    1.013    0.000 {method 'acquire' of '_thread.lock' objects}
    12656    0.994    0.000    5.680    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/conda_build/metadata.py:1189(ms_depends)
   234794    0.871    0.000    2.517    0.000 /root/repo/cf-scripts/conda_forge_tick/utils.py:320(<setcomp>)
    13982    0.841    0.000    0.841    0.000 {method 'findall' of 're.Pattern' objects}
   890126    0.836    0.000    1.501    0.000 {method '__reduce_ex__' of 'object' objects}
   700215    0.823    0.000    1.600    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/classes/reportviews.py:687(__init__)
