         723797449 function calls (606461894 primitive calls) in 564.940 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
      193  116.906    0.606  116.906    0.606 {method 'poll' of 'select.poll' objects}
      504   56.262    0.112   56.377    0.112 /home/runner/work/autotick-bot/autotick-bot/cf-scripts/conda_forge_tick/mamba_solver.py:170(solve)
31882363/5727   29.870    0.000   86.624    0.015 /usr/share/miniconda/envs/run_env/lib/python3.7/copy.py:132(deepcopy)
8276312/3639   29.132    0.000   86.599    0.024 /usr/share/miniconda/envs/run_env/lib/python3.7/copy.py:237(_deepcopy_dict)
121490021/49268725   27.946    0.000   48.277    0.000 /usr/share/miniconda/envs/run_env/lib/python3.7/json/encoder.py:333(_iterencode_dict)
   183510   25.733    0.000   35.245    0.000 /usr/share/miniconda/envs/run_env/lib/python3.7/site-packages/networkx/classes/digraph.py:640(add_edges_from)
 82768781   14.467    0.000   14.467    0.000 {method 'get' of 'dict' objects}
    21782   14.240    0.001   83.079    0.004 /usr/share/miniconda/envs/run_env/lib/python3.7/json/__init__.py:120(dump)
        3   13.191    4.397   24.656    8.219 /home/runner/work/autotick-bot/autotick-bot/cf-scripts/conda_forge_tick/mamba_solver.py:150(__init__)
    43864   12.593    0.000   16.590    0.000 /usr/share/miniconda/envs/run_env/lib/python3.7/json/decoder.py:343(raw_decode)
        3   11.451    3.817   11.463    3.821 /home/runner/work/autotick-bot/autotick-bot/cf-scripts/conda_forge_tick/mamba_solver.py:91(get_index)
 49247588   10.709    0.000   10.709    0.000 {method 'write' of '_io.TextIOWrapper' objects}
52227787/49268725    9.298    0.000   56.472    0.000 /usr/share/miniconda/envs/run_env/lib/python3.7/json/encoder.py:413(_iterencode)
      340    9.251    0.027    9.251    0.027 {built-in method posix.read}
     3308    8.273    0.003    8.273    0.003 {built-in method time.sleep}
   748246    5.724    0.000    5.724    0.000 /usr/share/miniconda/envs/run_env/lib/python3.7/site-packages/networkx/classes/digraph.py:495(remove_node)
45125149/45124889    5.701    0.000    5.848    0.000 {built-in method builtins.isinstance}
      191    5.642    0.030    5.651    0.030 {built-in method _posixsubprocess.fork_exec}
  1936002    5.616    0.000    5.616    0.000 {method 'match' of 're.Pattern' objects}
    11501    5.554    0.000    5.554    0.000 {method 'read' of '_ssl._SSLSocket' objects}
20002903/19928239    5.447    0.000   19.113    0.000 /usr/share/miniconda/envs/run_env/lib/python3.7/json/encoder.py:277(_iterencode_list)
 31983789    4.992    0.000    7.584    0.000 {method 'update' of 'dict' objects}
 52221458    4.787    0.000    4.787    0.000 {built-in method builtins.id}
