         700464645 function calls (579919489 primitive calls) in 519.640 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
      210  130.209    0.620  130.209    0.620 {method 'poll' of 'select.poll' objects}
128398527/52589968   31.097    0.000   54.350    0.000 /usr/share/miniconda/envs/run_env/lib/python3.7/json/encoder.py:333(_iterencode_dict)
31711781/2757   30.703    0.000   89.136    0.032 /usr/share/miniconda/envs/run_env/lib/python3.7/copy.py:132(deepcopy)
8260604/2557   28.945    0.000   89.118    0.035 /usr/share/miniconda/envs/run_env/lib/python3.7/copy.py:237(_deepcopy_dict)
   183461   27.050    0.000   36.823    0.000 /usr/share/miniconda/envs/run_env/lib/python3.7/site-packages/networkx/classes/digraph.py:640(add_edges_from)
    21784   16.161    0.001   93.034    0.004 /usr/share/miniconda/envs/run_env/lib/python3.7/json/__init__.py:120(dump)
 78243701   15.048    0.000   15.048    0.000 {method 'get' of 'dict' objects}
        3   13.577    4.526   24.371    8.124 /home/runner/work/autotick-bot/autotick-bot/cf-scripts/conda_forge_tick/mamba_solver.py:150(__init__)
 52568860   11.657    0.000   11.657    0.000 {method 'write' of '_io.TextIOWrapper' objects}
    43800   11.195    0.000   15.881    0.000 /usr/share/miniconda/envs/run_env/lib/python3.7/json/decoder.py:343(raw_decode)
      388   11.061    0.029   11.061    0.029 {built-in method posix.read}
        3   10.781    3.594   10.793    3.598 /home/runner/work/autotick-bot/autotick-bot/cf-scripts/conda_forge_tick/mamba_solver.py:91(get_index)
56083032/52589968   10.562    0.000   63.547    0.000 /usr/share/miniconda/envs/run_env/lib/python3.7/json/encoder.py:413(_iterencode)
     4017   10.189    0.003   10.189    0.003 {built-in method time.sleep}
    11527    7.253    0.001    7.253    0.001 {method 'read' of '_ssl._SSLSocket' objects}
      231    6.736    0.029    6.744    0.029 {built-in method _posixsubprocess.fork_exec}
23314277/23242236    6.616    0.000   23.455    0.000 /usr/share/miniconda/envs/run_env/lib/python3.7/json/encoder.py:277(_iterencode_list)
   748043    6.129    0.000    6.129    0.000 /usr/share/miniconda/envs/run_env/lib/python3.7/site-packages/networkx/classes/digraph.py:495(remove_node)
44720404/44720144    5.674    0.000    5.795    0.000 {built-in method builtins.isinstance}
 52322219    5.081    0.000    5.081    0.000 {built-in method builtins.id}
 20100188    4.925    0.000    4.925    0.000 {built-in method _json.encode_basestring_ascii}
 31934946    4.773    0.000    5.470    0.000 {method 'update' of 'dict' objects}
  9028280    4.555    0.000    6.415    0.000 /usr/share/miniconda/envs/run_env/lib/python3.7/copy.py:253(_keep_alive)
2862413/2847584    4.388    0.000    6.485    0.000 {built-in method builtins.sorted}
       48    4.093    0.085    4.107    0.086 /home/runner/work/autotick-bot/autotick-bot/cf-scripts/conda_forge_tick/mamba_solver.py:170(solve)
   183428    3.912    0.000   49.792    0.000 /home/runner/work/autotick-bot/autotick-bot/cf-scripts/conda_forge_tick/utils.py:304(pluck)
  3944176    3.316    0.000   26.793    0.000 /home/runner/work/autotick-bot/autotick-bot/cf-scripts/conda_forge_tick/utils.py:176(__getitem__)
       16    3.267    0.204   54.992    3.437 /home/runner/work/autotick-bot/autotick-bot/cf-scripts/conda_forge_tick/migrators/migration_yaml.py:414(create_rebuild_graph)
     3760    3.260    0.001    3.424    0.001 {method 'read' of '_io.BufferedReader' objects}
  2732329    3.145    0.000    4.686    0.000 /home/runner/work/autotick-bot/autotick-bot/cf-scripts/conda_forge_tick/utils.py:421(object_hook)
    44415    3.129    0.000    3.479    0.000 {method 'read' of '_io.TextIOWrapper' objects}
    21766    2.691    0.000   58.453    0.003 /home/runner/work/autotick-bot/autotick-bot/cf-scripts/conda_forge_tick/utils.py:171(_dump)
    67756    2.467    0.000    2.845    0.000 {built-in method io.open}
   542546    2.440    0.000   68.346    0.000 /home/runner/work/autotick-bot/autotick-bot/cf-scripts/conda_forge_tick/migrators/core.py:161(parse_already_pred)
765802/1124    2.229    0.000   89.050    0.079 /usr/share/miniconda/envs/run_env/lib/python3.7/copy.py:269(_reconstruct)
  4891511    2.086    0.000    2.529    0.000 /usr/share/miniconda/envs/run_env/lib/python3.7/site-packages/networkx/classes/reportviews.py:716(<genexpr>)
       67    1.996    0.030    2.000    0.030 {built-in method posix.fork}
      217    1.939    0.009  152.577    0.703 /home/runner/work/autotick-bot/autotick-bot/cf-scripts/conda_forge_tick/contexts.py:57(effective_graph)
  3966186    1.799    0.000   23.486    0.000 /home/runner/work/autotick-bot/autotick-bot/cf-scripts/conda_forge_tick/utils.py:161(_load)
 17482938    1.734    0.000    1.734    0.000 /usr/share/miniconda/envs/run_env/lib/python3.7/copy.py:190(_deepcopy_atomic)
17426757/17420664    1.636    0.000    1.643    0.000 {built-in method builtins.len}
 13010147    1.593    0.000    1.593    0.000 {method 'items' of 'dict' objects}
       18    1.496    0.083    2.457    0.136 /usr/share/miniconda/envs/run_env/lib/python3.7/site-packages/networkx/readwrite/json_graph/node_link.py:97(<listcomp>)
  3791021    1.468    0.000   28.090    0.000 /usr/share/miniconda/envs/run_env/lib/python3.7/_collections_abc.py:657(get)
  3689556    1.442    0.000    1.442    0.000 /home/runner/work/autotick-bot/autotick-bot/cf-scripts/conda_forge_tick/migrators/core.py:167(<genexpr>)
    21784    1.424    0.000    1.436    0.000 /usr/share/miniconda/envs/run_env/lib/python3.7/json/encoder.py:259(_make_iterencode)
  2655628    1.328    0.000    1.615    0.000 /usr/share/miniconda/envs/run_env/lib/python3.7/site-packages/networkx/classes/reportviews.py:799(<genexpr>)
   561238    1.322    0.000   73.465    0.000 /home/runner/work/autotick-bot/autotick-bot/cf-scripts/conda_forge_tick/migrators/core.py:138(filter)
   510618    1.248    0.000    1.248    0.000 {method 'match' of 're.Pattern' objects}
   179411    1.240    0.000    1.240    0.000 {built-in method posix.stat}
  1366345    1.218    0.000    1.218    0.000 /usr/share/miniconda/envs/run_env/lib/python3.7/site-packages/networkx/classes/digraph.py:701(remove_edge)
 11143878    1.198    0.000    1.198    0.000 /usr/share/miniconda/envs/run_env/lib/python3.7/json/encoder.py:353(<lambda>)
  9697650    1.060    0.000    1.060    0.000 {method 'append' of 'list' objects}
   284275    0.991    0.000    1.100    0.000 /usr/share/miniconda/envs/run_env/lib/python3.7/site-packages/networkx/classes/digraph.py:574(add_edge)
   765802    0.959    0.000    1.696    0.000 {method '__reduce_ex__' of 'object' objects}
   543818    0.893    0.000    1.748    0.000 /usr/share/miniconda/envs/run_env/lib/python3.7/site-packages/networkx/classes/reportviews.py:687(__init__)
   183428    0.847    0.000    2.525    0.000 /home/runner/work/autotick-bot/autotick-bot/cf-scripts/conda_forge_tick/utils.py:320(<setcomp>)
  1214532    0.846    0.000    1.412    0.000 /usr/share/miniconda/envs/run_env/lib/python3.7/_collections_abc.py:742(__iter__)
   547323    0.770    0.000    1.126    0.000 /home/runner/work/autotick-bot/autotick-bot/cf-scripts/conda_forge_tick/utils.py:545(frozen_to_json_friendly)
   530880    0.745    0.000   11.810    0.000 /home/runner/work/autotick-bot/autotick-bot/cf-scripts/conda_forge_tick/migrators/migration_yaml.py:329(filter)
  2436961    0.722    0.000    1.203    0.000 {built-in method builtins.hasattr}
