         1231857976 function calls (1019115686 primitive calls) in 928.735 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
     1422  303.421    0.213  303.421    0.213 {method 'poll' of 'select.poll' objects}
    23921   79.730    0.003   79.730    0.003 {built-in method time.sleep}
     2203   55.420    0.025   55.420    0.025 {built-in method posix.read}
273241147/120509413   51.718    0.000  100.689    0.000 /opt/conda/envs/run_env/lib/python3.7/json/encoder.py:333(_iterencode_dict)
     1004   46.937    0.047   46.956    0.047 {built-in method _posixsubprocess.fork_exec}
    12004   28.516    0.002   28.516    0.002 {method 'read' of '_ssl._SSLSocket' objects}
    25928   26.678    0.001  159.371    0.006 /opt/conda/envs/run_env/lib/python3.7/json/__init__.py:120(dump)
      543   24.941    0.046   24.957    0.046 {built-in method posix.fork}
35602131/3110   24.939    0.000   72.051    0.023 /opt/conda/envs/run_env/lib/python3.7/copy.py:132(deepcopy)
9271037/2886   24.066    0.000   72.020    0.025 /opt/conda/envs/run_env/lib/python3.7/copy.py:237(_deepcopy_dict)
   234410   19.625    0.000   26.957    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/classes/digraph.py:640(add_edges_from)
134095573/120509413   19.309    0.000  116.034    0.000 /opt/conda/envs/run_env/lib/python3.7/json/encoder.py:413(_iterencode)
85877972/85797845   17.849    0.000   64.079    0.000 /opt/conda/envs/run_env/lib/python3.7/json/encoder.py:277(_iterencode_list)
120487607   16.371    0.000   16.371    0.000 {method 'write' of '_io.TextIOWrapper' objects}
 86953449   11.679    0.000   11.679    0.000 {method 'get' of 'dict' objects}
    46599   11.085    0.000   14.533    0.000 /opt/conda/envs/run_env/lib/python3.7/json/decoder.py:343(raw_decode)
106992946/106992692   10.367    0.000   10.577    0.000 {built-in method builtins.isinstance}
        3    9.957    3.319   18.320    6.107 /root/repo/cf-scripts/conda_forge_tick/mamba_solver.py:150(__init__)
        3    8.353    2.784    8.362    2.787 /root/repo/cf-scripts/conda_forge_tick/mamba_solver.py:91(get_index)
8497446/8479770    8.307    0.000   11.727    0.000 {built-in method builtins.sorted}
 42623720    6.835    0.000    6.835    0.000 {built-in method _json.encode_basestring_ascii}
    47103    5.834    0.000    6.090    0.000 {method 'read' of '_io.TextIOWrapper' objects}
       75    5.566    0.074    8.349    0.111 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/readwrite/json_graph/node_link.py:97(<listcomp>)
     8943    5.227    0.001    5.379    0.001 {method 'read' of '_io.BufferedReader' objects}
   842227    4.743    0.000    4.743    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/classes/digraph.py:495(remove_node)
    80314    4.709    0.000    4.992    0.000 {built-in method io.open}
 64647823    4.566    0.000    4.566    0.000 {built-in method builtins.id}
       74    4.134    0.056    4.153    0.056 /root/repo/cf-scripts/conda_forge_tick/mamba_solver.py:170(solve)
 10134757    3.701    0.000    5.210    0.000 /opt/conda/envs/run_env/lib/python3.7/copy.py:253(_keep_alive)
 33022689    3.333    0.000    3.488    0.000 {method 'update' of 'dict' objects}
  9930213    3.240    0.000    3.940    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/classes/reportviews.py:716(<genexpr>)
   234367    2.914    0.000   37.671    0.000 /root/repo/cf-scripts/conda_forge_tick/utils.py:304(pluck)
       21    2.908    0.138   51.024    2.430 /root/repo/cf-scripts/conda_forge_tick/migrators/migration_yaml.py:414(create_rebuild_graph)
  4276032    2.667    0.000   26.336    0.000 /root/repo/cf-scripts/conda_forge_tick/utils.py:176(__getitem__)
    15237    2.654    0.000    2.654    0.000 {method 'acquire' of '_thread.lock' objects}
 25297128    2.160    0.000    2.160    0.000 {method 'items' of 'dict' objects}
 22882064    1.921    0.000    1.921    0.000 /opt/conda/envs/run_env/lib/python3.7/json/encoder.py:353(<lambda>)
   584472    1.841    0.000   59.607    0.000 /root/repo/cf-scripts/conda_forge_tick/migrators/core.py:161(parse_already_pred)
862576/1462    1.793    0.000   71.983    0.049 /opt/conda/envs/run_env/lib/python3.7/copy.py:269(_reconstruct)
   204541    1.663    0.000    1.663    0.000 {built-in method posix.stat}
  2938977    1.646    0.000    3.448    0.000 /root/repo/cf-scripts/conda_forge_tick/utils.py:421(object_hook)
      260    1.502    0.006  122.898    0.473 /root/repo/cf-scripts/conda_forge_tick/contexts.py:57(effective_graph)
18893200/18867151    1.325    0.000    1.352    0.000 {built-in method builtins.len}
 19642094    1.296    0.000    1.296    0.000 /opt/conda/envs/run_env/lib/python3.7/copy.py:190(_deepcopy_atomic)
  4302307    1.284    0.000   23.676    0.000 /root/repo/cf-scripts/conda_forge_tick/utils.py:161(_load)
  3933396    1.255    0.000    1.255    0.000 /root/repo/cf-scripts/conda_forge_tick/migrators/core.py:167(<genexpr>)
  3335925    1.191    0.000    1.465    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/classes/reportviews.py:799(<genexpr>)
  1814747    1.170    0.000    1.170    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/classes/digraph.py:701(remove_edge)
  4125984    1.128    0.000   27.333    0.000 /opt/conda/envs/run_env/lib/python3.7/_collections_abc.py:657(get)
       75    1.078    0.014    1.732    0.023 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/readwrite/json_graph/node_link.py:88(<listcomp>)
  5602725    1.009    0.000    1.009    0.000 /root/repo/cf-scripts/conda_forge_tick/utils.py:485(<lambda>)
