         931688551 function calls (766246258 primitive calls) in 636.305 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
      681  122.241    0.180  122.241    0.180 {method 'poll' of 'select.poll' objects}
    17026   81.998    0.005   81.998    0.005 {built-in method time.sleep}
198426715/85052913   39.957    0.000   74.396    0.000 /opt/conda/envs/run_env/lib/python3.7/json/encoder.py:333(_iterencode_dict)
     1114   34.522    0.031   34.522    0.031 {built-in method posix.read}
      567   26.245    0.046   26.262    0.046 {built-in method _posixsubprocess.fork_exec}
34011630/2385   25.050    0.000   74.448    0.031 /opt/conda/envs/run_env/lib/python3.7/copy.py:132(deepcopy)
8865959/2385   24.180    0.000   74.427    0.031 /opt/conda/envs/run_env/lib/python3.7/copy.py:237(_deepcopy_dict)
   208752   22.961    0.000   30.891    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/classes/digraph.py:643(add_edges_from)
    24808   20.175    0.001  120.324    0.005 /opt/conda/envs/run_env/lib/python3.7/json/__init__.py:120(dump)
    11706   14.627    0.001   14.627    0.001 {method 'read' of '_ssl._SSLSocket' objects}
93094841/85052913   14.335    0.000   86.264    0.000 /opt/conda/envs/run_env/lib/python3.7/json/encoder.py:413(_iterencode)
 82143153   14.015    0.000   14.015    0.000 {method 'get' of 'dict' objects}
 85029276   13.514    0.000   13.514    0.000 {method 'write' of '_io.TextIOWrapper' objects}
51772761/51733395   11.944    0.000   42.307    0.000 /opt/conda/envs/run_env/lib/python3.7/json/encoder.py:277(_iterencode_list)
      250   11.360    0.045   11.368    0.045 {built-in method posix.fork}
    44429   11.335    0.000   14.817    0.000 /opt/conda/envs/run_env/lib/python3.7/json/decoder.py:343(raw_decode)
        3    9.931    3.310   19.520    6.507 /root/repo/cf-scripts/conda_forge_tick/mamba_solver.py:150(__init__)
        3    9.578    3.193    9.588    3.196 /root/repo/cf-scripts/conda_forge_tick/mamba_solver.py:91(get_index)
    73646    8.452    0.000    8.782    0.000 {built-in method io.open}
71580917/71580665    7.466    0.000    7.595    0.000 {built-in method builtins.isinstance}
   806217    6.189    0.000    6.189    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/classes/digraph.py:498(remove_node)
 30993027    5.919    0.000    5.919    0.000 {built-in method _json.encode_basestring_ascii}
5455095/5442816    5.421    0.000    7.994    0.000 {built-in method builtins.sorted}
     5970    5.173    0.001    5.329    0.001 {method 'read' of '_io.BufferedReader' objects}
 58796100    4.376    0.000    4.376    0.000 {built-in method builtins.id}
       45    4.083    0.091    5.923    0.132 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/readwrite/json_graph/node_link.py:98(<listcomp>)
    44730    4.025    0.000    4.277    0.000 {method 'read' of '_io.TextIOWrapper' objects}
  9691413    3.770    0.000    5.325    0.000 /opt/conda/envs/run_env/lib/python3.7/copy.py:253(_keep_alive)
 30862456    3.470    0.000    3.659    0.000 {method 'update' of 'dict' objects}
   208713    3.079    0.000   42.160    0.000 /root/repo/cf-scripts/conda_forge_tick/utils.py:304(pluck)
       19    2.843    0.150   50.152    2.640 /root/repo/cf-scripts/conda_forge_tick/migrators/migration_yaml.py:414(create_rebuild_graph)
  4143823    2.795    0.000   25.180    0.000 /root/repo/cf-scripts/conda_forge_tick/utils.py:176(__getitem__)
       30    2.790    0.093    2.799    0.093 /root/repo/cf-scripts/conda_forge_tick/mamba_solver.py:170(solve)
  7132293    2.576    0.000    3.118    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/classes/reportviews.py:666(<genexpr>)
   573784    1.989    0.000   65.513    0.000 /root/repo/cf-scripts/conda_forge_tick/migrators/core.py:178(parse_already_pred)
824962/676    1.820    0.000   74.400    0.110 /opt/conda/envs/run_env/lib/python3.7/copy.py:269(_reconstruct)
 18762759    1.768    0.000    1.768    0.000 {method 'items' of 'dict' objects}
  2840845    1.746    0.000    3.483    0.000 /root/repo/cf-scripts/conda_forge_tick/utils.py:421(object_hook)
     8449    1.733    0.000    1.733    0.000 {method 'acquire' of '_thread.lock' objects}
      208    1.616    0.008  134.215    0.645 /root/repo/cf-scripts/conda_forge_tick/contexts.py:57(effective_graph)
   186023    1.531    0.000    1.531    0.000 {built-in method posix.stat}
 16870933    1.499    0.000    1.499    0.000 /opt/conda/envs/run_env/lib/python3.7/json/encoder.py:353(<lambda>)
  4168787    1.400    0.000   22.392    0.000 /root/repo/cf-scripts/conda_forge_tick/utils.py:161(_load)
 18753484    1.322    0.000    1.322    0.000 /opt/conda/envs/run_env/lib/python3.7/copy.py:190(_deepcopy_atomic)
  1688708    1.314    0.000    1.314    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/classes/digraph.py:705(remove_edge)
  3804134    1.267    0.000    1.267    0.000 /root/repo/cf-scripts/conda_forge_tick/migrators/core.py:184(<genexpr>)
15683244/15664820    1.249    0.000    1.263    0.000 {built-in method builtins.len}
  3085922    1.229    0.000    1.498    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/classes/reportviews.py:743(<genexpr>)
    24762    1.226    0.000   55.536    0.002 /root/repo/cf-scripts/conda_forge_tick/utils.py:171(_dump)
  3996599    1.179    0.000   26.216    0.000 /opt/conda/envs/run_env/lib/python3.7/_collections_abc.py:657(get)
   593480    1.079    0.000   69.775    0.000 /root/repo/cf-scripts/conda_forge_tick/migrators/core.py:155(filter)
  9997970    0.851    0.000    0.851    0.000 {method 'append' of 'list' objects}
       45    0.828    0.018    1.296    0.029 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/readwrite/json_graph/node_link.py:90(<listcomp>)
   824962    0.779    0.000    1.389    0.000 {method '__reduce_ex__' of 'object' objects}
   208713    0.777    0.000    2.276    0.000 /root/repo/cf-scripts/conda_forge_tick/utils.py:320(<setcomp>)
   622139    0.755    0.000    1.329    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/classes/reportviews.py:642(__init__)
  1339707    0.712    0.000    1.292    0.000 /opt/conda/envs/run_env/lib/python3.7/_collections_abc.py:742(__iter__)
  3296610    0.671    0.000    0.671    0.000 /root/repo/cf-scripts/conda_forge_tick/utils.py:485(<lambda>)
   578673    0.647    0.000    0.914    0.000 /root/repo/cf-scripts/conda_forge_tick/utils.py:545(frozen_to_json_friendly)
  1791402    0.631    0.000    0.631    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/classes/reportviews.py:177(__getitem__)
   560196    0.552    0.000    9.611    0.000 /root/repo/cf-scripts/conda_forge_tick/migrators/migration_yaml.py:329(filter)
    41640    0.551    0.000    0.814    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/xonsh/__amalgam__.py:19680(get_detyper)
2100347/2099907    0.531    0.000    0.533    0.000 {built-in method builtins.getattr}
  6299466    0.474    0.000    0.474    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/classes/reportviews.py:657(<lambda>)
  1667296    0.470    0.000    0.886    0.000 {built-in method builtins.hasattr}
        1    0.439    0.439   20.037   20.037 /root/repo/cf-scripts/conda_forge_tick/auto_tick.py:318(add_replacement_migrator)
   275084    0.392    0.000    0.482    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/classes/digraph.py:577(add_edge)
  1679710    0.386    0.000    0.386    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/classes/graph.py:416(__contains__)
       45    0.375    0.008   82.302    1.829 /root/repo/cf-scripts/conda_forge_tick/utils.py:509(dump_graph)
   701138    0.364    0.000    0.487    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/classes/graph.py:666(nodes)
   593712    0.361    0.000    1.034    0.000 /root/repo/cf-scripts/conda_forge_tick/migrators/core.py:50(_parse_bad_attr)
   824410    0.354    0.000    0.453    0.000 /opt/conda/envs/run_env/lib/python3.7/copyreg.py:87(__newobj__)
   622158    0.350    0.000    1.679    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/classes/reportviews.py:933(__call__)
