         1384159165 function calls (1138845910 primitive calls) in 1093.815 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
     2722  308.189    0.113  308.189    0.113 {method 'poll' of 'select.poll' objects}
    36148  129.514    0.004  129.514    0.004 {built-in method time.sleep}
332783229/149516980   66.901    0.000  131.319    0.000 /opt/conda/envs/run_env/lib/python3.7/json/encoder.py:333(_iterencode_dict)
     3732   66.287    0.018   66.287    0.018 {built-in method posix.read}
     1329   57.126    0.043   57.126    0.043 {built-in method _posixsubprocess.fork_exec}
     1166   49.636    0.043   49.674    0.043 {built-in method posix.fork}
    24997   34.122    0.001  207.871    0.008 /opt/conda/envs/run_env/lib/python3.7/json/__init__.py:120(dump)
    12114   32.819    0.003   32.819    0.003 {method 'read' of '_ssl._SSLSocket' objects}
168127844/149516980   25.376    0.000  151.147    0.000 /opt/conda/envs/run_env/lib/python3.7/json/encoder.py:413(_iterencode)
116020572/115976478   25.228    0.000   89.736    0.000 /opt/conda/envs/run_env/lib/python3.7/json/encoder.py:277(_iterencode_list)
33387135/2526   25.126    0.000   73.513    0.029 /opt/conda/envs/run_env/lib/python3.7/copy.py:132(deepcopy)
149494730   22.185    0.000   22.185    0.000 {method 'write' of '_io.TextIOWrapper' objects}
8705487/2526   21.998    0.000   73.482    0.029 /opt/conda/envs/run_env/lib/python3.7/copy.py:237(_deepcopy_dict)
   206104   21.008    0.000   27.939    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/classes/digraph.py:643(add_edges_from)
 78299835   13.638    0.000   13.638    0.000 {method 'get' of 'dict' objects}
125349129/125348879   12.579    0.000   12.781    0.000 {built-in method builtins.isinstance}
        3   10.157    3.386   19.818    6.606 /root/repo/cf-scripts/conda_forge_tick/mamba_solver.py:150(__init__)
    44388    9.889    0.000   14.010    0.000 /opt/conda/envs/run_env/lib/python3.7/json/decoder.py:343(raw_decode)
        3    9.649    3.216    9.660    3.220 /root/repo/cf-scripts/conda_forge_tick/mamba_solver.py:91(get_index)
    77460    9.582    0.000    9.942    0.000 {built-in method io.open}
