         715376783 function calls (599447131 primitive calls) in 588.761 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
      248  125.538    0.506  125.538    0.506 {method 'poll' of 'select.poll' objects}
      504   62.218    0.123   62.338    0.124 /home/runner/work/autotick-bot/autotick-bot/cf-scripts/conda_forge_tick/mamba_solver.py:170(solve)
31879629/5725   31.101    0.000   89.775    0.016 /usr/share/miniconda/envs/run_env/lib/python3.7/copy.py:132(deepcopy)
119149631/48150275   28.623    0.000   49.016    0.000 /usr/share/miniconda/envs/run_env/lib/python3.7/json/encoder.py:333(_iterencode_dict)
8275698/3637   27.294    0.000   89.749    0.025 /usr/share/miniconda/envs/run_env/lib/python3.7/copy.py:237(_deepcopy_dict)
   183493   25.332    0.000   34.799    0.000 /usr/share/miniconda/envs/run_env/lib/python3.7/site-packages/networkx/classes/digraph.py:640(add_edges_from)
        3   14.974    4.991   25.329    8.443 /home/runner/work/autotick-bot/autotick-bot/cf-scripts/conda_forge_tick/mamba_solver.py:150(__init__)
 82760793   14.834    0.000   14.834    0.000 {method 'get' of 'dict' objects}
    21782   14.367    0.001   84.047    0.004 /usr/share/miniconda/envs/run_env/lib/python3.7/json/__init__.py:120(dump)
    43802   11.940    0.000   15.696    0.000 /usr/share/miniconda/envs/run_env/lib/python3.7/json/decoder.py:343(raw_decode)
 48129154   10.679    0.000   10.679    0.000 {method 'write' of '_io.TextIOWrapper' objects}
        3   10.341    3.447   10.354    3.451 /home/runner/work/autotick-bot/autotick-bot/cf-scripts/conda_forge_tick/mamba_solver.py:91(get_index)
      386    9.518    0.025    9.518    0.025 {built-in method posix.read}
50930417/48150275    9.443    0.000   57.361    0.000 /usr/share/miniconda/envs/run_env/lib/python3.7/json/encoder.py:413(_iterencode)
     3097    7.953    0.003    7.953    0.003 {built-in method time.sleep}
  1934221    6.175    0.000    6.175    0.000 {method 'match' of 're.Pattern' objects}
43992778/43992518    5.848    0.000    6.006    0.000 {built-in method builtins.isinstance}
   748181    5.710    0.000    5.710    0.000 /usr/share/miniconda/envs/run_env/lib/python3.7/site-packages/networkx/classes/digraph.py:495(remove_node)
18883243/18811535    5.357    0.000   18.806    0.000 /usr/share/miniconda/envs/run_env/lib/python3.7/json/encoder.py:277(_iterencode_list)
    11381    5.215    0.000    5.215    0.000 {method 'read' of '_ssl._SSLSocket' objects}
 52107528    5.190    0.000    5.190    0.000 {built-in method builtins.id}
      179    5.124    0.029    5.143    0.029 {built-in method _posixsubprocess.fork_exec}
 31981269    5.092    0.000    7.974    0.000 {method 'update' of 'dict' objects}
  9054422    4.609    0.000    6.475    0.000 /usr/share/miniconda/envs/run_env/lib/python3.7/copy.py:253(_keep_alive)
 18661022    4.608    0.000    4.608    0.000 {built-in method _json.encode_basestring_ascii}
2494241/2479572    3.977    0.000    5.935    0.000 {built-in method builtins.sorted}
   183460    3.678    0.000   47.069    0.000 /home/runner/work/autotick-bot/autotick-bot/cf-scripts/conda_forge_tick/utils.py:304(pluck)
769518/3860    3.553    0.000   89.438    0.023 /usr/share/miniconda/envs/run_env/lib/python3.7/copy.py:269(_reconstruct)
     3626    3.531    0.001    3.718    0.001 {method 'read' of '_io.BufferedReader' objects}
    44569    3.453    0.000    3.807    0.000 {method 'read' of '_io.TextIOWrapper' objects}
  3944528    3.291    0.000   26.874    0.000 /home/runner/work/autotick-bot/autotick-bot/cf-scripts/conda_forge_tick/utils.py:176(__getitem__)
    23385    3.160    0.000    3.160    0.000 {method 'search' of 're.Pattern' objects}
       16    3.157    0.197   52.553    3.285 /home/runner/work/autotick-bot/autotick-bot/cf-scripts/conda_forge_tick/migrators/migration_yaml.py:414(create_rebuild_graph)
    67710    2.636    0.000    3.031    0.000 {built-in method io.open}
       93    2.635    0.028    2.639    0.028 {built-in method posix.fork}
   542654    2.429    0.000   67.270    0.000 /home/runner/work/autotick-bot/autotick-bot/cf-scripts/conda_forge_tick/migrators/core.py:161(parse_already_pred)
 12413433    2.413    0.000    2.413    0.000 {method 'items' of 'dict' objects}
  2733027    2.076    0.000    3.756    0.000 /home/runner/work/autotick-bot/autotick-bot/cf-scripts/conda_forge_tick/utils.py:421(object_hook)
      216    1.942    0.009  152.848    0.708 /home/runner/work/autotick-bot/autotick-bot/cf-scripts/conda_forge_tick/contexts.py:57(effective_graph)
   235967    1.913    0.000    1.978    0.000 {built-in method builtins.eval}
  4590677    1.885    0.000    2.317    0.000 /usr/share/miniconda/envs/run_env/lib/python3.7/site-packages/networkx/classes/reportviews.py:716(<genexpr>)
 17622548    1.820    0.000    1.820    0.000 /usr/share/miniconda/envs/run_env/lib/python3.7/copy.py:190(_deepcopy_atomic)
  3966540    1.721    0.000   23.591    0.000 /home/runner/work/autotick-bot/autotick-bot/cf-scripts/conda_forge_tick/utils.py:161(_load)
18246127/18240544    1.719    0.000    1.724    0.000 {built-in method builtins.len}
     8619    1.685    0.000   10.280    0.001 /usr/share/miniconda/envs/run_env/lib/python3.7/site-packages/conda_build/metadata.py:191(select_lines)
    33193    1.679    0.000    1.772    0.000 /usr/share/miniconda/envs/run_env/lib/python3.7/json/encoder.py:204(iterencode)
  3235412    1.604    0.000    2.584    0.000 /usr/share/miniconda/envs/run_env/lib/python3.7/site-packages/conda/models/match_spec.py:207(get_exact_value)
  3806181    1.503    0.000   28.267    0.000 /usr/share/miniconda/envs/run_env/lib/python3.7/_collections_abc.py:657(get)
  3691324    1.438    0.000    1.438    0.000 /home/runner/work/autotick-bot/autotick-bot/cf-scripts/conda_forge_tick/migrators/core.py:167(<genexpr>)
    21768    1.354    0.000   57.176    0.003 /home/runner/work/autotick-bot/autotick-bot/cf-scripts/conda_forge_tick/utils.py:171(_dump)
   190675    1.323    0.000    1.323    0.000 {built-in method posix.stat}
   561346    1.320    0.000   72.346    0.000 /home/runner/work/autotick-bot/autotick-bot/cf-scripts/conda_forge_tick/migrators/core.py:138(filter)
  2655745    1.297    0.000    1.599    0.000 /usr/share/miniconda/envs/run_env/lib/python3.7/site-packages/networkx/classes/reportviews.py:799(<genexpr>)
 11013744    1.240    0.000    1.240    0.000 {method 'append' of 'list' objects}
    11660    1.209    0.000    6.769    0.001 /usr/share/miniconda/envs/run_env/lib/python3.7/site-packages/conda_build/metadata.py:1189(ms_depends)
  1366355    1.156    0.000    1.156    0.000 /usr/share/miniconda/envs/run_env/lib/python3.7/site-packages/networkx/classes/digraph.py:701(remove_edge)
       14    1.152    0.082    1.898    0.136 /usr/share/miniconda/envs/run_env/lib/python3.7/site-packages/networkx/readwrite/json_graph/node_link.py:97(<listcomp>)
    14404    1.143    0.000    1.143    0.000 {method 'findall' of 're.Pattern' objects}
 10404215    1.125    0.000    1.125    0.000 /usr/share/miniconda/envs/run_env/lib/python3.7/json/encoder.py:353(<lambda>)
  1038539    1.024    0.000    2.280    0.000 /usr/share/miniconda/envs/run_env/lib/python3.7/os.py:676(__getitem__)
  3232268    0.984    0.000    3.562    0.000 /usr/share/miniconda/envs/run_env/lib/python3.7/site-packages/conda/models/match_spec.py:423(name)
   284375    0.958    0.000    1.066    0.000 /usr/share/miniconda/envs/run_env/lib/python3.7/site-packages/networkx/classes/digraph.py:574(add_edge)
   769518    0.945    0.000    1.660    0.000 {method '__reduce_ex__' of 'object' objects}
   543910    0.885    0.000    1.725    0.000 /usr/share/miniconda/envs/run_env/lib/python3.7/site-packages/networkx/classes/reportviews.py:687(__init__)
  1208400    0.880    0.000    1.404    0.000 /usr/share/miniconda/envs/run_env/lib/python3.7/_collections_abc.py:742(__iter__)
