         1037851181 function calls (864866071 primitive calls) in 1008.750 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
      908  252.336    0.278  252.336    0.278 {method 'poll' of 'select.poll' objects}
      552   65.749    0.119   65.884    0.119 /root/repo/cf-scripts/conda_forge_tick/mamba_solver.py:170(solve)
    14515   50.899    0.004   50.899    0.004 {built-in method time.sleep}
203269266/86891040   50.864    0.000   94.790    0.000 /opt/conda/envs/run_env/lib/python3.7/json/encoder.py:333(_iterencode_dict)
     1340   42.848    0.032   42.848    0.032 {built-in method posix.read}
      564   36.553    0.065   36.568    0.065 {built-in method _posixsubprocess.fork_exec}
36883304/5944   36.201    0.000  108.171    0.018 /opt/conda/envs/run_env/lib/python3.7/copy.py:132(deepcopy)
   235645   35.792    0.000   46.941    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/classes/digraph.py:640(add_edges_from)
9579158/3852   34.461    0.000  108.134    0.028 /opt/conda/envs/run_env/lib/python3.7/copy.py:237(_deepcopy_dict)
    25837   26.904    0.001  160.331    0.006 /opt/conda/envs/run_env/lib/python3.7/json/__init__.py:120(dump)
      361   23.213    0.064   23.225    0.064 {built-in method posix.fork}
 94633282   21.916    0.000   21.916    0.000 {method 'get' of 'dict' objects}
 86866417   20.812    0.000   20.812    0.000 {method 'write' of '_io.TextIOWrapper' objects}
94970744/86891040   18.183    0.000  109.955    0.000 /opt/conda/envs/run_env/lib/python3.7/json/encoder.py:413(_iterencode)
    46339   14.971    0.000   22.340    0.000 /opt/conda/envs/run_env/lib/python3.7/json/decoder.py:343(raw_decode)
52214128/52138474   14.621    0.000   51.493    0.000 /opt/conda/envs/run_env/lib/python3.7/json/encoder.py:277(_iterencode_list)
    77256   13.870    0.000   14.469    0.000 {built-in method io.open}
    11698   13.427    0.001   13.427    0.001 {method 'read' of '_ssl._SSLSocket' objects}
        3   12.529    4.176   21.231    7.077 /root/repo/cf-scripts/conda_forge_tick/mamba_solver.py:150(__init__)
77605476/77605221    9.949    0.000   10.189    0.000 {built-in method builtins.isinstance}
   868699    9.795    0.000    9.795    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/classes/digraph.py:495(remove_node)
        3    8.690    2.897    8.701    2.900 /root/repo/cf-scripts/conda_forge_tick/mamba_solver.py:91(get_index)
5562347/5548044    7.830    0.000   11.472    0.000 {built-in method builtins.sorted}
 31756231    7.787    0.000    7.787    0.000 {built-in method _json.encode_basestring_ascii}
    47005    7.567    0.000    7.984    0.000 {method 'read' of '_io.TextIOWrapper' objects}
     6372    6.412    0.001    6.584    0.001 {method 'read' of '_io.BufferedReader' objects}
 63297615    6.271    0.000    6.271    0.000 {built-in method builtins.id}
  1813175    5.290    0.000    5.290    0.000 {method 'match' of 're.Pattern' objects}
 10480399    5.232    0.000    7.505    0.000 /opt/conda/envs/run_env/lib/python3.7/copy.py:253(_keep_alive)
 35558571    5.067    0.000    6.597    0.000 {method 'update' of 'dict' objects}
   235602    4.789    0.000   63.835    0.000 /root/repo/cf-scripts/conda_forge_tick/utils.py:304(pluck)
