         1213833058 function calls (1000907655 primitive calls) in 1069.903 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
     1795  289.243    0.161  289.243    0.161 {method 'poll' of 'select.poll' objects}
    27803  104.966    0.004  104.966    0.004 {built-in method time.sleep}
     2565   67.480    0.026   67.480    0.026 {built-in method posix.read}
277549487/122938861   65.757    0.000  128.667    0.000 /opt/conda/envs/run_env/lib/python3.7/json/encoder.py:333(_iterencode_dict)
     1007   59.097    0.059   59.126    0.059 {built-in method _posixsubprocess.fork_exec}
      741   44.511    0.060   44.539    0.060 {built-in method posix.fork}
    25001   34.153    0.001  207.304    0.008 /opt/conda/envs/run_env/lib/python3.7/json/__init__.py:120(dump)
    12001   28.764    0.002   28.764    0.002 {method 'read' of '_ssl._SSLSocket' objects}
   208537   26.950    0.000   35.707    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/classes/digraph.py:643(add_edges_from)
33984088/2483   26.086    0.000   76.213    0.031 /opt/conda/envs/run_env/lib/python3.7/copy.py:132(deepcopy)
122915944   24.699    0.000   24.699    0.000 {method 'write' of '_io.TextIOWrapper' objects}
137095049/122938861   24.383    0.000  147.951    0.000 /opt/conda/envs/run_env/lib/python3.7/json/encoder.py:413(_iterencode)
8856264/2483   24.133    0.000   76.183    0.031 /opt/conda/envs/run_env/lib/python3.7/copy.py:237(_deepcopy_dict)
89485218/89404047   23.936    0.000   85.602    0.000 /opt/conda/envs/run_env/lib/python3.7/json/encoder.py:277(_iterencode_list)
 82167620   14.957    0.000   14.957    0.000 {method 'get' of 'dict' objects}
108178069/108177819   12.909    0.000   13.156    0.000 {built-in method builtins.isinstance}
    44876   12.229    0.000   16.062    0.000 /opt/conda/envs/run_env/lib/python3.7/json/decoder.py:343(raw_decode)
    77390   11.738    0.000   12.178    0.000 {built-in method io.open}
        3   10.311    3.437   18.802    6.267 /root/repo/cf-scripts/conda_forge_tick/mamba_solver.py:150(__init__)
8785846/8771602   10.135    0.000   14.963    0.000 {built-in method builtins.sorted}
       80    9.611    0.120   13.653    0.171 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/readwrite/json_graph/node_link.py:98(<listcomp>)
 43280859    8.600    0.000    8.600    0.000 {built-in method _json.encode_basestring_ascii}
        3    8.475    2.825    8.489    2.830 /root/repo/cf-scripts/conda_forge_tick/mamba_solver.py:91(get_index)
     9020    7.520    0.001    7.687    0.001 {method 'read' of '_io.BufferedReader' objects}
   805392    6.851    0.000    6.851    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/classes/digraph.py:498(remove_node)
 62462836    4.928    0.000    4.928    0.000 {built-in method builtins.id}
  9684834    4.354    0.000    5.229    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/classes/reportviews.py:666(<genexpr>)
    45157    4.316    0.000    4.628    0.000 {method 'read' of '_io.TextIOWrapper' objects}
  9680969    3.924    0.000    5.542    0.000 /opt/conda/envs/run_env/lib/python3.7/copy.py:253(_keep_alive)
    15019    3.807    0.000    3.807    0.000 {method 'acquire' of '_thread.lock' objects}
 30966136    3.789    0.000    3.972    0.000 {method 'update' of 'dict' objects}
   208498    3.492    0.000   48.265    0.000 /root/repo/cf-scripts/conda_forge_tick/utils.py:304(pluck)
       30    3.303    0.110    3.314    0.110 /root/repo/cf-scripts/conda_forge_tick/mamba_solver.py:170(solve)
  4143535    3.266    0.000   27.772    0.000 /root/repo/cf-scripts/conda_forge_tick/utils.py:176(__getitem__)
       19    3.074    0.162   54.269    2.856 /root/repo/cf-scripts/conda_forge_tick/migrators/migration_yaml.py:414(create_rebuild_graph)
 25424003    2.558    0.000    2.558    0.000 {method 'items' of 'dict' objects}
 23198497    2.437    0.000    2.437    0.000 /opt/conda/envs/run_env/lib/python3.7/json/encoder.py:353(<lambda>)
   573212    2.154    0.000   76.631    0.000 /root/repo/cf-scripts/conda_forge_tick/migrators/core.py:178(parse_already_pred)
    24918    1.944    0.000   65.907    0.003 /root/repo/cf-scripts/conda_forge_tick/utils.py:171(_dump)
824213/762    1.872    0.000   76.160    0.100 /opt/conda/envs/run_env/lib/python3.7/copy.py:269(_reconstruct)
  2849650    1.794    0.000    3.834    0.000 /root/repo/cf-scripts/conda_forge_tick/utils.py:421(object_hook)
   193336    1.786    0.000    1.786    0.000 {built-in method posix.stat}
       80    1.774    0.022    2.793    0.035 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/readwrite/json_graph/node_link.py:90(<listcomp>)
      213    1.749    0.008  147.107    0.691 /root/repo/cf-scripts/conda_forge_tick/contexts.py:57(effective_graph)
  5853680    1.623    0.000    1.623    0.000 /root/repo/cf-scripts/conda_forge_tick/utils.py:485(<lambda>)
      197    1.554    0.008    1.598    0.008 {method 'get_single_node' of '_yaml.CParser' objects}
  1687347    1.461    0.000    1.461    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/classes/digraph.py:705(remove_edge)
  4168763    1.437    0.000   24.513    0.000 /root/repo/cf-scripts/conda_forge_tick/utils.py:161(_load)
16217322/16188009    1.419    0.000    1.448    0.000 {built-in method builtins.len}
  3084581    1.356    0.000    1.651    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/classes/reportviews.py:743(<genexpr>)
  3799678    1.321    0.000    1.321    0.000 /root/repo/cf-scripts/conda_forge_tick/migrators/core.py:184(<genexpr>)
 18742925    1.315    0.000    1.315    0.000 /opt/conda/envs/run_env/lib/python3.7/copy.py:190(_deepcopy_atomic)
  3995557    1.152    0.000   28.760    0.000 /opt/conda/envs/run_env/lib/python3.7/_collections_abc.py:657(get)
    72638    1.086    0.000    1.605    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/xonsh/__amalgam__.py:19680(get_detyper)
