         1449068496 function calls (1192770128 primitive calls) in 1083.748 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
     2563  302.646    0.118  302.646    0.118 {method 'poll' of 'select.poll' objects}
    38243  139.681    0.004  139.681    0.004 {built-in method time.sleep}
351000803/158255361   68.962    0.000  136.589    0.000 /opt/conda/envs/run_env/lib/python3.7/json/encoder.py:333(_iterencode_dict)
     3646   57.131    0.016   57.131    0.016 {built-in method posix.read}
     1426   49.296    0.035   49.296    0.035 {built-in method _posixsubprocess.fork_exec}
     1075   37.849    0.035   37.883    0.035 {built-in method posix.fork}
    12094   36.645    0.003   36.645    0.003 {method 'read' of '_ssl._SSLSocket' objects}
    25023   35.992    0.001  215.315    0.009 /opt/conda/envs/run_env/lib/python3.7/json/__init__.py:120(dump)
124690098/124651131   27.175    0.000   95.979    0.000 /opt/conda/envs/run_env/lib/python3.7/json/encoder.py:277(_iterencode_list)
178231521/158255361   26.700    0.000  157.207    0.000 /opt/conda/envs/run_env/lib/python3.7/json/encoder.py:413(_iterencode)
33484434/2567   25.282    0.000   74.757    0.029 /opt/conda/envs/run_env/lib/python3.7/copy.py:132(deepcopy)
   206849   24.827    0.000   32.752    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/classes/digraph.py:643(add_edges_from)
8730537/2567   23.669    0.000   74.725    0.029 /opt/conda/envs/run_env/lib/python3.7/copy.py:237(_deepcopy_dict)
158233327   21.817    0.000   21.817    0.000 {method 'write' of '_io.TextIOWrapper' objects}
133086664/133086414   13.180    0.000   13.387    0.000 {built-in method builtins.isinstance}
 78529869   13.162    0.000   13.162    0.000 {method 'get' of 'dict' objects}
    44215   10.517    0.000   15.733    0.000 /opt/conda/envs/run_env/lib/python3.7/json/decoder.py:343(raw_decode)
11915617/11904283    9.589    0.000   13.999    0.000 {built-in method builtins.sorted}
        3    9.161    3.054   16.940    5.647 /root/repo/cf-scripts/conda_forge_tick/mamba_solver.py:150(__init__)
      115    9.040    0.079   13.261    0.115 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/readwrite/json_graph/node_link.py:98(<listcomp>)
 54665939    8.467    0.000    8.467    0.000 {built-in method _json.encode_basestring_ascii}
        3    7.769    2.590    7.778    2.593 /root/repo/cf-scripts/conda_forge_tick/mamba_solver.py:91(get_index)
    12186    6.306    0.001    6.462    0.001 {method 'read' of '_io.BufferedReader' objects}
   799046    5.939    0.000    5.939    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/classes/digraph.py:498(remove_node)
    77901    5.773    0.000    6.075    0.000 {built-in method io.open}
 65189672    5.093    0.000    5.093    0.000 {built-in method builtins.id}
 11849892    4.442    0.000    5.380    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/classes/reportviews.py:666(<genexpr>)
   206810    4.205    0.000   46.479    0.000 /root/repo/cf-scripts/conda_forge_tick/utils.py:248(pluck)
    23251    4.019    0.000    4.019    0.000 {method 'acquire' of '_thread.lock' objects}
  9548871    3.760    0.000    5.315    0.000 /opt/conda/envs/run_env/lib/python3.7/copy.py:253(_keep_alive)
 25791543    3.501    0.000    3.657    0.000 {method 'update' of 'dict' objects}
    44458    3.327    0.000    3.580    0.000 {method 'read' of '_io.TextIOWrapper' objects}
       19    3.142    0.165   58.461    3.077 /root/repo/cf-scripts/conda_forge_tick/migrators/migration_yaml.py:414(create_rebuild_graph)
817842/828    3.097    0.000   74.707    0.090 /opt/conda/envs/run_env/lib/python3.7/copy.py:269(_reconstruct)
 31508500    2.822    0.000    2.822    0.000 {method 'items' of 'dict' objects}
  4079716    2.819    0.000   25.596    0.000 /root/repo/cf-scripts/conda_forge_tick/utils.py:164(__getitem__)
  2771563    2.597    0.000    5.216    0.000 /root/repo/cf-scripts/conda_forge_tick/utils.py:365(object_hook)
 29092186    2.555    0.000    2.555    0.000 /opt/conda/envs/run_env/lib/python3.7/json/encoder.py:353(<lambda>)
       30    2.359    0.079    2.367    0.079 /root/repo/cf-scripts/conda_forge_tick/mamba_solver.py:170(solve)
   195409    2.063    0.000    2.063    0.000 {built-in method posix.stat}
   568856    1.803    0.000   58.864    0.000 /root/repo/cf-scripts/conda_forge_tick/migrators/core.py:178(parse_already_pred)
      115    1.765    0.015    2.791    0.024 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/readwrite/json_graph/node_link.py:90(<listcomp>)
  8262175    1.556    0.000    1.556    0.000 /root/repo/cf-scripts/conda_forge_tick/utils.py:429(<lambda>)
  4104789    1.519    0.000   22.785    0.000 /root/repo/cf-scripts/conda_forge_tick/utils.py:149(_load)
      206    1.440    0.007  121.453    0.590 /root/repo/cf-scripts/conda_forge_tick/contexts.py:57(effective_graph)
14109968/14070118    1.335    0.000    1.366    0.000 {built-in method builtins.len}
 18475501    1.293    0.000    1.293    0.000 /opt/conda/envs/run_env/lib/python3.7/copy.py:190(_deepcopy_atomic)
  3730120    1.190    0.000    1.190    0.000 /root/repo/cf-scripts/conda_forge_tick/migrators/core.py:184(<genexpr>)
  2240889    1.136    0.000    1.382    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/classes/reportviews.py:743(<genexpr>)
  3934359    1.112    0.000   26.557    0.000 /opt/conda/envs/run_env/lib/python3.7/_collections_abc.py:657(get)
   905041    0.954    0.000    0.954    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/classes/digraph.py:705(remove_edge)
   588518    0.946    0.000   62.887    0.000 /root/repo/cf-scripts/conda_forge_tick/migrators/core.py:155(filter)
   616598    0.940    0.000    1.618    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/classes/reportviews.py:642(__init__)
    24905    0.918    0.000   48.544    0.002 /root/repo/cf-scripts/conda_forge_tick/utils.py:159(_dump)
   206810    0.873    0.000    2.532    0.000 /root/repo/cf-scripts/conda_forge_tick/utils.py:264(<setcomp>)
 10043930    0.862    0.000    0.862    0.000 {method 'append' of 'list' objects}
      115    0.837    0.007  192.368    1.673 /root/repo/cf-scripts/conda_forge_tick/utils.py:453(dump_graph)
   817842    0.823    0.000    1.424    0.000 {method '__reduce_ex__' of 'object' objects}
  2501633    0.747    0.000    0.747    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/classes/reportviews.py:177(__getitem__)
  1369513    0.746    0.000    1.399    0.000 /opt/conda/envs/run_env/lib/python3.7/_collections_abc.py:742(__iter__)
  1442240    0.643    0.000    0.866    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/classes/graph.py:666(nodes)
2508387/2507247    0.632    0.000    0.636    0.000 {built-in method builtins.getattr}
   170551    0.600    0.000    2.620    0.000 /root/repo/cf-scripts/conda_forge_tick/utils.py:124(__init__)
  1239776    0.588    0.000    0.708    0.000 /root/repo/cf-scripts/conda_forge_tick/utils.py:356(default)
   573515    0.572    0.000    0.821    0.000 /root/repo/cf-scripts/conda_forge_tick/utils.py:489(frozen_to_json_friendly)
  8262175    0.569    0.000    0.569    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/classes/reportviews.py:655(<lambda>)
  1871221    0.564    0.000    1.040    0.000 {built-in method builtins.hasattr}
   555256    0.507    0.000    9.029    0.000 /root/repo/cf-scripts/conda_forge_tick/migrators/migration_yaml.py:329(filter)
     1460    0.507    0.000    0.507    0.000 {built-in method builtins.compile}
        1    0.472    0.472   20.838   20.838 /root/repo/cf-scripts/conda_forge_tick/auto_tick.py:314(add_replacement_migrator)
  5212008    0.463    0.000    0.463    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/classes/reportviews.py:657(<lambda>)
   407543    0.412    0.000    0.412    0.000 {method 'match' of 're.Pattern' objects}
   616617    0.410    0.000    2.028    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/classes/reportviews.py:933(__call__)
   213360    0.409    0.000    0.498    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/classes/digraph.py:577(add_edge)
   616505    0.399    0.000    0.679    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/classes/graph.py:1827(nbunch_iter)
     2634    0.392    0.000  139.946    0.053 /opt/conda/envs/run_env/lib/python3.7/site-packages/xonsh/__amalgam__.py:15507(iterraw)
   817290    0.383    0.000    0.494    0.000 /opt/conda/envs/run_env/lib/python3.7/copyreg.py:87(__newobj__)
     2280    0.379    0.000    0.379    0.000 {built-in method posix.openpty}
  1643390    0.359    0.000    0.359    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/classes/graph.py:416(__contains__)
  1634836    0.346    0.000    1.598    0.000 /opt/conda/envs/run_env/lib/python3.7/copy.py:274(<genexpr>)
