         1065767606 function calls (887271000 primitive calls) in 1162.172 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
     1058  393.074    0.372  393.074    0.372 {method 'poll' of 'select.poll' objects}
    16006   59.683    0.004   59.683    0.004 {built-in method time.sleep}
      546   58.443    0.107   58.572    0.107 /root/repo/cf-scripts/conda_forge_tick/mamba_solver.py:170(solve)
211888411/91053125   51.363    0.000   96.984    0.000 /opt/conda/envs/run_env/lib/python3.7/json/encoder.py:333(_iterencode_dict)
     1556   48.648    0.031   48.648    0.031 {built-in method posix.read}
      644   42.151    0.065   42.170    0.065 {built-in method _posixsubprocess.fork_exec}
36756427/6083   35.098    0.000  104.089    0.017 /opt/conda/envs/run_env/lib/python3.7/copy.py:132(deepcopy)
9545148/3955   33.139    0.000  104.049    0.026 /opt/conda/envs/run_env/lib/python3.7/copy.py:237(_deepcopy_dict)
   234898   31.818    0.000   41.984    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/classes/digraph.py:640(add_edges_from)
    25894   27.677    0.001  161.961    0.006 /opt/conda/envs/run_env/lib/python3.7/json/__init__.py:120(dump)
      410   25.458    0.062   25.471    0.062 {built-in method posix.fork}
 91029763   21.156    0.000   21.156    0.000 {method 'write' of '_io.TextIOWrapper' objects}
    12230   21.073    0.002   21.073    0.002 {method 'read' of '_ssl._SSLSocket' objects}
 93241175   20.766    0.000   20.766    0.000 {method 'get' of 'dict' objects}
99849587/91053125   18.805    0.000  112.513    0.000 /opt/conda/envs/run_env/lib/python3.7/json/encoder.py:413(_iterencode)
56426096/56355039   15.478    0.000   55.615    0.000 /opt/conda/envs/run_env/lib/python3.7/json/encoder.py:277(_iterencode_list)
    46365   15.466    0.000   22.746    0.000 /opt/conda/envs/run_env/lib/python3.7/json/decoder.py:343(raw_decode)
        3   12.514    4.171   22.657    7.552 /root/repo/cf-scripts/conda_forge_tick/mamba_solver.py:150(__init__)
    78146   11.505    0.000   12.083    0.000 {built-in method io.open}
82607954/82607700   10.582    0.000   10.838    0.000 {built-in method builtins.isinstance}
        3   10.132    3.377   10.142    3.381 /root/repo/cf-scripts/conda_forge_tick/mamba_solver.py:91(get_index)
   865988    9.195    0.000    9.195    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/classes/digraph.py:495(remove_node)
5937316/5921830    7.970    0.000   11.969    0.000 {built-in method builtins.sorted}
