         712676861 function calls (597228676 primitive calls) in 593.817 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
       66  162.283    2.459  162.283    2.459 {method 'poll' of 'select.poll' objects}
      504   57.361    0.114   57.476    0.114 /home/runner/work/autotick-bot/autotick-bot/cf-scripts/conda_forge_tick/mamba_solver.py:170(solve)
33297370/5757   28.860    0.000   82.669    0.014 /usr/share/miniconda/envs/run_env/lib/python3.7/copy.py:132(deepcopy)
   194772   27.683    0.000   36.692    0.000 /usr/share/miniconda/envs/run_env/lib/python3.7/site-packages/networkx/classes/digraph.py:640(add_edges_from)
8645115/3667   26.912    0.000   82.643    0.023 /usr/share/miniconda/envs/run_env/lib/python3.7/copy.py:237(_deepcopy_dict)
112917477/45089163   24.121    0.000   40.842    0.000 /usr/share/miniconda/envs/run_env/lib/python3.7/json/encoder.py:333(_iterencode_dict)
        3   14.222    4.741   26.777    8.926 /home/runner/work/autotick-bot/autotick-bot/cf-scripts/conda_forge_tick/mamba_solver.py:150(__init__)
 86010377   14.200    0.000   14.200    0.000 {method 'get' of 'dict' objects}
    44551   12.547    0.000   16.390    0.000 /usr/share/miniconda/envs/run_env/lib/python3.7/json/decoder.py:343(raw_decode)
        3   12.541    4.180   12.553    4.184 /home/runner/work/autotick-bot/autotick-bot/cf-scripts/conda_forge_tick/mamba_solver.py:91(get_index)
    21917   12.263    0.001   70.021    0.003 /usr/share/miniconda/envs/run_env/lib/python3.7/json/__init__.py:120(dump)
 45068047    9.646    0.000    9.646    0.000 {method 'write' of '_io.TextIOWrapper' objects}
47403887/45089163    7.743    0.000   47.768    0.000 /usr/share/miniconda/envs/run_env/lib/python3.7/json/encoder.py:413(_iterencode)
      190    7.185    0.038    7.185    0.038 {built-in method posix.read}
    11711    6.185    0.001    6.185    0.001 {method 'read' of '_ssl._SSLSocket' objects}
     2333    5.845    0.003    5.845    0.003 {built-in method time.sleep}
   782250    5.623    0.000    5.623    0.000 /usr/share/miniconda/envs/run_env/lib/python3.7/site-packages/networkx/classes/digraph.py:495(remove_node)
  1934254    5.548    0.000    5.548    0.000 {method 'match' of 're.Pattern' objects}
42957240/42956980    5.168    0.000    5.311    0.000 {built-in method builtins.isinstance}
 32897418    4.786    0.000    7.417    0.000 {method 'update' of 'dict' objects}
 54024736    4.532    0.000    4.532    0.000 {built-in method builtins.id}
      156    4.462    0.029    4.466    0.029 {built-in method _posixsubprocess.fork_exec}
  9458078    4.241    0.000    5.957    0.000 /usr/share/miniconda/envs/run_env/lib/python3.7/copy.py:253(_keep_alive)
 17686596    4.102    0.000    4.102    0.000 {built-in method _json.encode_basestring_ascii}
15718333/15630871    4.012    0.000   14.141    0.000 /usr/share/miniconda/envs/run_env/lib/python3.7/json/encoder.py:277(_iterencode_list)
    45817    3.957    0.000    4.330    0.000 {method 'read' of '_io.TextIOWrapper' objects}
   194737    3.599    0.000   47.946    0.000 /home/runner/work/autotick-bot/autotick-bot/cf-scripts/conda_forge_tick/utils.py:304(pluck)
2235615/2217669    3.468    0.000    5.194    0.000 {built-in method builtins.sorted}
  4094738    3.112    0.000   27.864    0.000 /home/runner/work/autotick-bot/autotick-bot/cf-scripts/conda_forge_tick/utils.py:176(__getitem__)
     3386    3.048    0.001    3.201    0.001 {method 'read' of '_io.BufferedReader' objects}
       17    2.963    0.174   49.877    2.934 /home/runner/work/autotick-bot/autotick-bot/cf-scripts/conda_forge_tick/migrators/migration_yaml.py:414(create_rebuild_graph)
    23474    2.847    0.000    2.847    0.000 {method 'search' of 're.Pattern' objects}
    68936    2.723    0.000    3.137    0.000 {built-in method io.open}
   564758    2.420    0.000   62.618    0.000 /home/runner/work/autotick-bot/autotick-bot/cf-scripts/conda_forge_tick/migrators/core.py:161(parse_already_pred)
    21905    2.181    0.000   51.958    0.002 /home/runner/work/autotick-bot/autotick-bot/cf-scripts/conda_forge_tick/utils.py:171(_dump)
       11    2.069    0.188    2.195    0.200 /usr/share/miniconda/envs/run_env/lib/python3.7/site-packages/networkx/readwrite/json_graph/node_link.py:88(<listcomp>)
803718/3911    2.029    0.000   82.364    0.021 /usr/share/miniconda/envs/run_env/lib/python3.7/copy.py:269(_reconstruct)
      235    1.798    0.008  142.052    0.604 /home/runner/work/autotick-bot/autotick-bot/cf-scripts/conda_forge_tick/contexts.py:57(effective_graph)
   235967    1.794    0.000    1.857    0.000 {built-in method builtins.eval}
  2761151    1.670    0.000    3.843    0.000 /home/runner/work/autotick-bot/autotick-bot/cf-scripts/conda_forge_tick/utils.py:421(object_hook)
  4567563    1.645    0.000    2.001    0.000 /usr/share/miniconda/envs/run_env/lib/python3.7/site-packages/networkx/classes/reportviews.py:716(<genexpr>)
  4116940    1.635    0.000   24.760    0.000 /home/runner/work/autotick-bot/autotick-bot/cf-scripts/conda_forge_tick/utils.py:161(_load)
 18403737    1.632    0.000    1.632    0.000 /usr/share/miniconda/envs/run_env/lib/python3.7/copy.py:190(_deepcopy_atomic)
     8653    1.599    0.000    9.424    0.001 /usr/share/miniconda/envs/run_env/lib/python3.7/site-packages/conda_build/metadata.py:191(select_lines)
18694065/18689177    1.566    0.000    1.569    0.000 {built-in method builtins.len}
  3240012    1.473    0.000    2.339    0.000 /usr/share/miniconda/envs/run_env/lib/python3.7/site-packages/conda/models/match_spec.py:207(get_exact_value)
  3841883    1.446    0.000    1.446    0.000 /home/runner/work/autotick-bot/autotick-bot/cf-scripts/conda_forge_tick/migrators/core.py:167(<genexpr>)
  3955403    1.372    0.000   29.134    0.000 /usr/share/miniconda/envs/run_env/lib/python3.7/_collections_abc.py:657(get)
 12240211    1.322    0.000    1.322    0.000 {method 'items' of 'dict' objects}
   584168    1.227    0.000   67.267    0.000 /home/runner/work/autotick-bot/autotick-bot/cf-scripts/conda_forge_tick/migrators/core.py:138(filter)
  2805494    1.198    0.000    1.462    0.000 /usr/share/miniconda/envs/run_env/lib/python3.7/site-packages/networkx/classes/reportviews.py:799(<genexpr>)
   192190    1.174    0.000    1.174    0.000 {built-in method posix.stat}
 11418811    1.148    0.000    1.148    0.000 {method 'append' of 'list' objects}
    11736    1.103    0.000    6.143    0.001 /usr/share/miniconda/envs/run_env/lib/python3.7/site-packages/conda_build/metadata.py:1189(ms_depends)
  1458983    1.058    0.000    1.058    0.000 /usr/share/miniconda/envs/run_env/lib/python3.7/site-packages/networkx/classes/digraph.py:701(remove_edge)
    14394    1.030    0.000    1.030    0.000 {method 'findall' of 're.Pattern' objects}
4179555/4179455    1.030    0.000    1.031    0.000 {built-in method builtins.getattr}
   168130    1.012    0.000    2.173    0.000 /home/runner/work/autotick-bot/autotick-bot/cf-scripts/conda_forge_tick/utils.py:136(__init__)
  1045188    0.934    0.000    2.068    0.000 /usr/share/miniconda/envs/run_env/lib/python3.7/os.py:676(__getitem__)
  9901629    0.927    0.000    0.927    0.000 /usr/share/miniconda/envs/run_env/lib/python3.7/json/encoder.py:353(<lambda>)
  3236868    0.907    0.000    3.240    0.000 /usr/share/miniconda/envs/run_env/lib/python3.7/site-packages/conda/models/match_spec.py:423(name)
   803718    0.884    0.000    1.581    0.000 {method '__reduce_ex__' of 'object' objects}
       11    0.863    0.078    1.408    0.128 /usr/share/miniconda/envs/run_env/lib/python3.7/site-packages/networkx/readwrite/json_graph/node_link.py:97(<listcomp>)
      921    0.847    0.001    0.847    0.001 {built-in method builtins.compile}
  1265296    0.817    0.000    1.315    0.000 /usr/share/miniconda/envs/run_env/lib/python3.7/_collections_abc.py:742(__iter__)
   577726    0.785    0.000    1.547    0.000 /usr/share/miniconda/envs/run_env/lib/python3.7/site-packages/networkx/classes/reportviews.py:687(__init__)
   194737    0.766    0.000    2.284    0.000 /home/runner/work/autotick-bot/autotick-bot/cf-scripts/conda_forge_tick/utils.py:320(<setcomp>)
   569538    0.751    0.000    1.082    0.000 /home/runner/work/autotick-bot/autotick-bot/cf-scripts/conda_forge_tick/utils.py:545(frozen_to_json_friendly)
     8925    0.742    0.000    4.531    0.001 /usr/share/miniconda/envs/run_env/lib/python3.7/site-packages/conda_build/metadata.py:73(ns_cfg)
  2875255    0.719    0.000    1.168    0.000 {built-in method builtins.hasattr}
   553700    0.698    0.000   10.892    0.000 /home/runner/work/autotick-bot/autotick-bot/cf-scripts/conda_forge_tick/migrators/migration_yaml.py:329(filter)
    39766    0.656    0.000    2.026    0.000 /usr/share/miniconda/envs/run_env/lib/python3.7/site-packages/ruamel/yaml/scanner.py:1519(scan_plain)
        1    0.605    0.605   27.324   27.324 /home/runner/work/autotick-bot/autotick-bot/cf-scripts/conda_forge_tick/auto_tick.py:313(add_replacement_migrator)
        2    0.604    0.302    0.647    0.324 /usr/share/miniconda/envs/run_env/lib/python3.7/site-packages/libarchive/extract.py:43(extract_entries)
440954/491    0.594    0.000    1.992    0.004 /usr/share/miniconda/envs/run_env/lib/python3.7/ast.py:273(generic_visit)
   784263    0.591    0.000    1.293    0.000 /usr/share/miniconda/envs/run_env/lib/python3.7/site-packages/jinja2/nodes.py:155(iter_child_nodes)
  3240012    0.577    0.000    0.577    0.000 /usr/share/miniconda/envs/run_env/lib/python3.7/site-packages/conda/models/match_spec.py:842(exact_value)
   138034    0.518    0.000    1.133    0.000 /usr/share/miniconda/envs/run_env/lib/python3.7/site-packages/jinja2/lexer.py:662(tokeniter)
