         1066706212 function calls (877454595 primitive calls) in 881.035 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
     1472  246.233    0.167  246.233    0.167 {method 'poll' of 'select.poll' objects}
    20973   75.783    0.004   75.783    0.004 {built-in method time.sleep}
238466178/104206485   50.405    0.000   96.191    0.000 /opt/conda/envs/run_env/lib/python3.7/json/encoder.py:333(_iterencode_dict)
     2074   48.839    0.024   48.839    0.024 {built-in method posix.read}
      790   40.254    0.051   40.273    0.051 {built-in method _posixsubprocess.fork_exec}
      615   31.092    0.051   31.112    0.051 {built-in method posix.fork}
33821978/2399   28.293    0.000   84.527    0.035 /opt/conda/envs/run_env/lib/python3.7/copy.py:132(deepcopy)
8816385/2399   26.952    0.000   84.502    0.035 /opt/conda/envs/run_env/lib/python3.7/copy.py:237(_deepcopy_dict)
    24925   25.830    0.001  156.415    0.006 /opt/conda/envs/run_env/lib/python3.7/json/__init__.py:120(dump)
    11857   22.539    0.002   22.539    0.002 {method 'read' of '_ssl._SSLSocket' objects}
   207614   21.154    0.000   28.272    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/classes/digraph.py:643(add_edges_from)
104183138   18.810    0.000   18.810    0.000 {method 'write' of '_io.TextIOWrapper' objects}
115316039/104206485   18.638    0.000  111.247    0.000 /opt/conda/envs/run_env/lib/python3.7/json/encoder.py:413(_iterencode)
    75042   18.318    0.000   18.750    0.000 {built-in method io.open}
70766277/70707479   16.465    0.000   58.078    0.000 /opt/conda/envs/run_env/lib/python3.7/json/encoder.py:277(_iterencode_list)
 80333221   15.947    0.000   15.947    0.000 {method 'get' of 'dict' objects}
    44187   10.721    0.000   15.751    0.000 /opt/conda/envs/run_env/lib/python3.7/json/decoder.py:343(raw_decode)
        3    9.779    3.260    9.789    3.263 /root/repo/cf-scripts/conda_forge_tick/mamba_solver.py:91(get_index)
        3    9.727    3.242   19.517    6.506 /root/repo/cf-scripts/conda_forge_tick/mamba_solver.py:150(__init__)
90000230/89999980    9.488    0.000    9.664    0.000 {built-in method builtins.isinstance}
7132867/7120195    7.483    0.000   10.963    0.000 {built-in method builtins.sorted}
 37215208    7.173    0.000    7.173    0.000 {built-in method _json.encode_basestring_ascii}
   801843    7.116    0.000    7.116    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/classes/digraph.py:498(remove_node)
     7563    5.993    0.001    6.168    0.001 {method 'read' of '_io.BufferedReader' objects}
 60370717    5.013    0.000    5.013    0.000 {built-in method builtins.id}
    44469    4.813    0.000    5.121    0.000 {method 'read' of '_io.TextIOWrapper' objects}
  9637443    4.199    0.000    5.964    0.000 /opt/conda/envs/run_env/lib/python3.7/copy.py:253(_keep_alive)
       63    4.138    0.066    4.819    0.076 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/readwrite/json_graph/node_link.py:90(<listcomp>)
       63    4.065    0.065    6.699    0.106 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/readwrite/json_graph/node_link.py:98(<listcomp>)
   207575    3.804    0.000   40.067    0.000 /root/repo/cf-scripts/conda_forge_tick/utils.py:293(pluck)
  2821119    3.264    0.000    5.029    0.000 /root/repo/cf-scripts/conda_forge_tick/utils.py:410(object_hook)
  4092715    3.208    0.000   28.089    0.000 /root/repo/cf-scripts/conda_forge_tick/utils.py:165(__getitem__)
