         1443094895 function calls (1193038033 primitive calls) in 1150.987 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
     2146  310.466    0.145  310.466    0.145 {method 'poll' of 'select.poll' objects}
    36197  127.127    0.004  127.127    0.004 {built-in method time.sleep}
     3145   81.780    0.026   81.780    0.026 {built-in method posix.read}
338348033/151908595   70.232    0.000  138.766    0.000 /opt/conda/envs/run_env/lib/python3.7/json/encoder.py:333(_iterencode_dict)
     1318   64.414    0.049   64.446    0.049 {built-in method _posixsubprocess.fork_exec}
      864   40.586    0.047   40.612    0.047 {built-in method posix.fork}
    14257   37.078    0.003   37.078    0.003 {method 'read' of '_ssl._SSLSocket' objects}
    25677   36.733    0.001  221.129    0.009 /opt/conda/envs/run_env/lib/python3.7/json/__init__.py:120(dump)
170567775/151908595   27.447    0.000  160.246    0.000 /opt/conda/envs/run_env/lib/python3.7/json/encoder.py:413(_iterencode)
117646432/117569011   26.811    0.000   95.485    0.000 /opt/conda/envs/run_env/lib/python3.7/json/encoder.py:277(_iterencode_list)
8842275/2643   25.197    0.000   75.555    0.029 /opt/conda/envs/run_env/lib/python3.7/copy.py:237(_deepcopy_dict)
33942299/2749   25.047    0.000   75.590    0.027 /opt/conda/envs/run_env/lib/python3.7/copy.py:132(deepcopy)
151887831   23.729    0.000   23.729    0.000 {method 'write' of '_io.TextIOWrapper' objects}
   200002   20.510    0.000   27.892    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/classes/digraph.py:640(add_edges_from)
    81651   14.586    0.000   14.945    0.000 {built-in method io.open}
137551455/137551202   14.194    0.000   14.482    0.000 {built-in method builtins.isinstance}
 81849927   13.894    0.000   13.894    0.000 {method 'get' of 'dict' objects}
    45728   10.260    0.000   14.611    0.000 /opt/conda/envs/run_env/lib/python3.7/json/decoder.py:343(raw_decode)
11292826/11278634   10.177    0.000   14.991    0.000 {built-in method builtins.sorted}
        3    9.487    3.162   18.705    6.235 /root/repo/cf-scripts/conda_forge_tick/mamba_solver.py:150(__init__)
        3    9.207    3.069    9.216    3.072 /root/repo/cf-scripts/conda_forge_tick/mamba_solver.py:91(get_index)
 52748200    8.972    0.000    8.972    0.000 {built-in method _json.encode_basestring_ascii}
      105    8.216    0.078   12.636    0.120 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/readwrite/json_graph/node_link.py:97(<listcomp>)
    11367    8.201    0.001    8.321    0.001 {method 'read' of '_io.BufferedReader' objects}
   803305    6.033    0.000    6.033    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/classes/digraph.py:495(remove_node)
    46525    5.787    0.000    6.076    0.000 {method 'read' of '_io.TextIOWrapper' objects}
 65169102    5.037    0.000    5.037    0.000 {built-in method builtins.id}
      105    4.702    0.045    5.774    0.055 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/readwrite/json_graph/node_link.py:88(<listcomp>)
 11480608    4.423    0.000    5.289    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/classes/reportviews.py:716(<genexpr>)
    19185    3.858    0.000    3.858    0.000 {method 'acquire' of '_thread.lock' objects}
  9665609    3.737    0.000    5.280    0.000 /opt/conda/envs/run_env/lib/python3.7/copy.py:253(_keep_alive)
 30258552    3.172    0.000    3.282    0.000 {method 'update' of 'dict' objects}
  4207102    2.926    0.000   27.203    0.000 /root/repo/cf-scripts/conda_forge_tick/utils.py:176(__getitem__)
   199965    2.852    0.000   38.252    0.000 /root/repo/cf-scripts/conda_forge_tick/utils.py:304(pluck)
 30394055    2.741    0.000    2.741    0.000 {method 'items' of 'dict' objects}
 28084781    2.720    0.000    2.720    0.000 /opt/conda/envs/run_env/lib/python3.7/json/encoder.py:353(<lambda>)
       30    2.642    0.088    2.651    0.088 /root/repo/cf-scripts/conda_forge_tick/mamba_solver.py:170(solve)
       18    2.583    0.144   46.219    2.568 /root/repo/cf-scripts/conda_forge_tick/migrators/migration_yaml.py:414(create_rebuild_graph)
