         749557608 function calls (627308063 primitive calls) in 561.653 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
      368  101.249    0.275  101.249    0.275 {method 'poll' of 'select.poll' objects}
      504   60.524    0.120   60.646    0.120 /home/runner/work/autotick-bot/autotick-bot/cf-scripts/conda_forge_tick/mamba_solver.py:170(solve)
36227634/5519   35.509    0.000   96.610    0.018 /usr/share/miniconda/envs/run_env/lib/python3.7/copy.py:132(deepcopy)
120566539/48710439   29.259    0.000   49.694    0.000 /usr/share/miniconda/envs/run_env/lib/python3.7/json/encoder.py:333(_iterencode_dict)
9410924/3495   28.099    0.000   96.584    0.028 /usr/share/miniconda/envs/run_env/lib/python3.7/copy.py:237(_deepcopy_dict)
   195695   25.217    0.000   34.771    0.000 /usr/share/miniconda/envs/run_env/lib/python3.7/site-packages/networkx/classes/digraph.py:640(add_edges_from)
 91571319   16.263    0.000   16.263    0.000 {method 'get' of 'dict' objects}
    22089   14.780    0.001   83.047    0.004 /usr/share/miniconda/envs/run_env/lib/python3.7/json/__init__.py:120(dump)
    42490   14.616    0.000   17.253    0.000 /usr/share/miniconda/envs/run_env/lib/python3.7/json/decoder.py:343(raw_decode)
        3   13.222    4.407   23.372    7.791 /home/runner/work/autotick-bot/autotick-bot/cf-scripts/conda_forge_tick/mamba_solver.py:150(__init__)
        3   10.136    3.379   10.148    3.383 /home/runner/work/autotick-bot/autotick-bot/cf-scripts/conda_forge_tick/mamba_solver.py:91(get_index)
 48689014    9.970    0.000    9.970    0.000 {method 'write' of '_io.TextIOWrapper' objects}
51516385/48710439    9.337    0.000   57.958    0.000 /usr/share/miniconda/envs/run_env/lib/python3.7/json/encoder.py:413(_iterencode)
     3093    7.804    0.003    7.804    0.003 {built-in method time.sleep}
      499    7.638    0.015    7.638    0.015 {built-in method posix.read}
   852711    6.053    0.000    6.053    0.000 /usr/share/miniconda/envs/run_env/lib/python3.7/site-packages/networkx/classes/digraph.py:495(remove_node)
43963236/43962973    5.682    0.000    5.834    0.000 {built-in method builtins.isinstance}
 58948916    5.520    0.000    5.520    0.000 {built-in method builtins.id}
19031958/18961955    5.349    0.000   18.833    0.000 /usr/share/miniconda/envs/run_env/lib/python3.7/json/encoder.py:277(_iterencode_list)
    11187    5.331    0.000    5.331    0.000 {method 'read' of '_ssl._SSLSocket' objects}
  1708481    5.327    0.000    5.327    0.000 {method 'match' of 're.Pattern' objects}
 10292479    5.120    0.000    7.217    0.000 /usr/share/miniconda/envs/run_env/lib/python3.7/copy.py:253(_keep_alive)
 18890054    5.046    0.000    5.046    0.000 {built-in method _json.encode_basestring_ascii}
 33265443    4.868    0.000    7.221    0.000 {method 'update' of 'dict' objects}
      173    4.661    0.027    4.667    0.027 {built-in method _posixsubprocess.fork_exec}
      155    4.238    0.027    4.246    0.027 {built-in method posix.fork}
    43232    3.746    0.000    4.058    0.000 {method 'read' of '_io.TextIOWrapper' objects}
2595154/2579892    3.665    0.000    5.603    0.000 {built-in method builtins.sorted}
  4503274    3.531    0.000   28.583    0.000 /home/runner/work/autotick-bot/autotick-bot/cf-scripts/conda_forge_tick/utils.py:176(__getitem__)
   195660    3.464    0.000   46.995    0.000 /home/runner/work/autotick-bot/autotick-bot/cf-scripts/conda_forge_tick/utils.py:304(pluck)
       17    3.147    0.185   54.373    3.198 /home/runner/work/autotick-bot/autotick-bot/cf-scripts/conda_forge_tick/migrators/migration_yaml.py:414(create_rebuild_graph)
     3532    2.986    0.001    3.184    0.001 {method 'read' of '_io.BufferedReader' objects}
       14    2.679    0.191    3.397    0.243 /usr/share/miniconda/envs/run_env/lib/python3.7/site-packages/networkx/readwrite/json_graph/node_link.py:97(<listcomp>)
   631704    2.608    0.000   67.849    0.000 /home/runner/work/autotick-bot/autotick-bot/cf-scripts/conda_forge_tick/migrators/core.py:161(parse_already_pred)
    20444    2.606    0.000    2.606    0.000 {method 'search' of 're.Pattern' objects}
873551/3512    2.507    0.000   96.309    0.027 /usr/share/miniconda/envs/run_env/lib/python3.7/copy.py:269(_reconstruct)
    66578    2.501    0.000    2.824    0.000 {built-in method io.open}
 13597992    2.393    0.000    2.393    0.000 {method 'items' of 'dict' objects}
      230    2.077    0.009  159.878    0.695 /home/runner/work/autotick-bot/autotick-bot/cf-scripts/conda_forge_tick/contexts.py:57(effective_graph)
  4827901    1.884    0.000    2.332    0.000 /usr/share/miniconda/envs/run_env/lib/python3.7/site-packages/networkx/classes/reportviews.py:716(<genexpr>)
 20015015    1.837    0.000    1.837    0.000 /usr/share/miniconda/envs/run_env/lib/python3.7/copy.py:190(_deepcopy_atomic)
18796795/18791370    1.676    0.000    1.681    0.000 {built-in method builtins.len}
  4525592    1.653    0.000   25.060    0.000 /home/runner/work/autotick-bot/autotick-bot/cf-scripts/conda_forge_tick/utils.py:161(_load)
  3212084    1.643    0.000    2.605    0.000 /usr/share/miniconda/envs/run_env/lib/python3.7/site-packages/conda/models/match_spec.py:207(get_exact_value)
  4310744    1.592    0.000    1.592    0.000 /home/runner/work/autotick-bot/autotick-bot/cf-scripts/conda_forge_tick/migrators/core.py:167(<genexpr>)
  4360740    1.562    0.000   30.014    0.000 /usr/share/miniconda/envs/run_env/lib/python3.7/_collections_abc.py:657(get)
     7292    1.411    0.000    8.455    0.001 /usr/share/miniconda/envs/run_env/lib/python3.7/site-packages/conda_build/metadata.py:191(select_lines)
   653688    1.402    0.000   73.356    0.000 /home/runner/work/autotick-bot/autotick-bot/cf-scripts/conda_forge_tick/migrators/core.py:138(filter)
 12082931    1.327    0.000    1.327    0.000 {method 'append' of 'list' objects}
   180622    1.326    0.000    1.376    0.000 {built-in method builtins.eval}
  2803832    1.305    0.000    1.615    0.000 /usr/share/miniconda/envs/run_env/lib/python3.7/site-packages/networkx/classes/reportviews.py:799(<genexpr>)
    22075    1.186    0.000   56.010    0.003 /home/runner/work/autotick-bot/autotick-bot/cf-scripts/conda_forge_tick/utils.py:171(_dump)
    11288    1.149    0.000    6.437    0.001 /usr/share/miniconda/envs/run_env/lib/python3.7/site-packages/conda_build/metadata.py:1189(ms_depends)
  1454884    1.115    0.000    1.115    0.000 /usr/share/miniconda/envs/run_env/lib/python3.7/site-packages/networkx/classes/digraph.py:701(remove_edge)
 10530211    1.106    0.000    1.106    0.000 /usr/share/miniconda/envs/run_env/lib/python3.7/json/encoder.py:353(<lambda>)
       14    1.068    0.076   35.087    2.506 /home/runner/work/autotick-bot/autotick-bot/cf-scripts/conda_forge_tick/utils.py:482(dump_graph_json)
  2719875    1.023    0.000    2.637    0.000 /home/runner/work/autotick-bot/autotick-bot/cf-scripts/conda_forge_tick/utils.py:421(object_hook)
   873551    1.004    0.000    1.829    0.000 {method '__reduce_ex__' of 'object' objects}
   168536    0.978    0.000    1.614    0.000 /home/runner/work/autotick-bot/autotick-bot/cf-scripts/conda_forge_tick/utils.py:136(__init__)
    13659    0.949    0.000    0.949    0.000 {method 'findall' of 're.Pattern' objects}
  3208940    0.908    0.000    3.507    0.000 /usr/share/miniconda/envs/run_env/lib/python3.7/site-packages/conda/models/match_spec.py:423(name)
3026336/3026206    0.904    0.000    0.905    0.000 {built-in method builtins.getattr}
   580459    0.893    0.000    1.737    0.000 /usr/share/miniconda/envs/run_env/lib/python3.7/site-packages/networkx/classes/reportviews.py:687(__init__)
  1337050    0.889    0.000    1.494    0.000 /usr/share/miniconda/envs/run_env/lib/python3.7/_collections_abc.py:742(__iter__)
   195660    0.845    0.000    2.541    0.000 /home/runner/work/autotick-bot/autotick-bot/cf-scripts/conda_forge_tick/utils.py:320(<setcomp>)
   636311    0.840    0.000    1.204    0.000 /home/runner/work/autotick-bot/autotick-bot/cf-scripts/conda_forge_tick/utils.py:545(frozen_to_json_friendly)
   887968    0.832    0.000    1.857    0.000 /usr/share/miniconda/envs/run_env/lib/python3.7/os.py:676(__getitem__)
   623056    0.745    0.000   12.808    0.000 /home/runner/work/autotick-bot/autotick-bot/cf-scripts/conda_forge_tick/migrators/migration_yaml.py:329(filter)
  2943490    0.744    0.000    1.199    0.000 {built-in method builtins.hasattr}
    40149    0.689    0.000    2.111    0.000 /usr/share/miniconda/envs/run_env/lib/python3.7/site-packages/ruamel/yaml/scanner.py:1519(scan_plain)
  3212084    0.659    0.000    0.659    0.000 /usr/share/miniconda/envs/run_env/lib/python3.7/site-packages/conda/models/match_spec.py:842(exact_value)
   190723    0.631    0.000    0.631    0.000 {built-in method posix.stat}
     7530    0.614    0.000    3.862    0.001 /usr/share/miniconda/envs/run_env/lib/python3.7/site-packages/conda_build/metadata.py:73(ns_cfg)
  1480317    0.578    0.000    0.578    0.000 /usr/share/miniconda/envs/run_env/lib/python3.7/site-packages/networkx/classes/reportviews.py:186(__getitem__)
  5984768    0.569    0.000    0.569    0.000 /usr/share/miniconda/envs/run_env/lib/python3.7/site-packages/networkx/classes/reportviews.py:703(<lambda>)
   681690    0.564    0.000    1.229    0.000 /usr/share/miniconda/envs/run_env/lib/python3.7/site-packages/jinja2/nodes.py:155(iter_child_nodes)
   869407    0.524    0.000    0.666    0.000 /usr/share/miniconda/envs/run_env/lib/python3.7/copyreg.py:87(__newobj__)
        1    0.516    0.516   24.449   24.449 /home/runner/work/autotick-bot/autotick-bot/cf-scripts/conda_forge_tick/auto_tick.py:313(add_replacement_migrator)
   119319    0.494    0.000    1.067    0.000 /usr/share/miniconda/envs/run_env/lib/python3.7/site-packages/jinja2/lexer.py:662(tokeniter)
      581    0.488    0.001    0.488    0.001 {built-in method builtins.compile}
   689109    0.479    0.000    0.951    0.000 /usr/share/miniconda/envs/run_env/lib/python3.7/site-packages/ruamel/yaml/scanner.py:198(need_more_tokens)
   286033    0.477    0.000    0.586    0.000 /usr/share/miniconda/envs/run_env/lib/python3.7/site-packages/networkx/classes/digraph.py:574(add_edge)
  1741598    0.466    0.000    2.172    0.000 /usr/share/miniconda/envs/run_env/lib/python3.7/copy.py:274(<genexpr>)
   653910    0.455    0.000    1.329    0.000 /home/runner/work/autotick-bot/autotick-bot/cf-scripts/conda_forge_tick/migrators/core.py:45(_parse_bad_attr)
  1672634    0.446    0.000    0.446    0.000 /usr/share/miniconda/envs/run_env/lib/python3.7/site-packages/networkx/classes/graph.py:406(__contains__)
   601328    0.436    0.000    0.670    0.000 /home/runner/work/autotick-bot/autotick-bot/cf-scripts/conda_forge_tick/migrators/migration_yaml.py:399(migrator_uid)
   907708    0.425    0.000    0.425    0.000 {method 'copy' of 'dict' objects}
     3723    0.423    0.000    0.423    0.000 {method 'acquire' of '_thread.lock' objects}
   868729    0.414    0.000    0.824    0.000 /home/runner/work/autotick-bot/autotick-bot/cf-scripts/conda_forge_tick/utils.py:187(__getstate__)
  1752492    0.409    0.000    0.410    0.000 {method 'decode' of 'bytes' objects}
   185131    0.408    0.000    0.432    0.000 /usr/share/miniconda/envs/run_env/lib/python3.7/site-packages/ruamel/yaml/reader.py:163(forward)
   580476    0.405    0.000    2.142    0.000 /usr/share/miniconda/envs/run_env/lib/python3.7/site-packages/networkx/classes/reportviews.py:1019(__call__)
   288911    0.403    0.000    0.434    0.000 /usr/share/miniconda/envs/run_env/lib/python3.7/site-packages/yaml/reader.py:99(forward)
   580453    0.398    0.000    0.670    0.000 /usr/share/miniconda/envs/run_env/lib/python3.7/site-packages/networkx/classes/graph.py:1848(nbunch_iter)
  1735383    0.394    0.000    0.777    0.000 /usr/share/miniconda/envs/run_env/lib/python3.7/os.py:758(decode)
    42490    0.381    0.000   18.192    0.000 /usr/share/miniconda/envs/run_env/lib/python3.7/json/__init__.py:299(loads)
   373722    0.380    0.000    4.194    0.000 /usr/share/miniconda/envs/run_env/lib/python3.7/site-packages/ruamel/yaml/scanner.py:166(check_token)
   888682    0.378    0.000    0.634    0.000 /usr/share/miniconda/envs/run_env/lib/python3.7/os.py:754(encode)
   709774    0.375    0.000    0.390    0.000 /usr/share/miniconda/envs/run_env/lib/python3.7/site-packages/ruamel/yaml/scanner.py:343(stale_possible_simple_keys)
   874700    0.373    0.000    0.758    0.000 /usr/share/miniconda/envs/run_env/lib/python3.7/os.py:699(__iter__)
    22690    0.372    0.000    0.554    0.000 /usr/share/miniconda/envs/run_env/lib/python3.7/site-packages/xonsh/__amalgam__.py:19775(get_detyper)
    45837    0.364    0.000    1.471    0.000 /usr/share/miniconda/envs/run_env/lib/python3.7/site-packages/ruamel/yaml/parser.py:343(parse_node)
    31624    0.358    0.000    0.456    0.000 /usr/share/miniconda/envs/run_env/lib/python3.7/json/encoder.py:204(iterencode)
  1054901    0.351    0.000    0.505    0.000 /home/runner/work/autotick-bot/autotick-bot/cf-scripts/conda_forge_tick/migrators/migration_yaml.py:440(<lambda>)
  1218749    0.349    0.000    0.530    0.000 /usr/share/miniconda/envs/run_env/lib/python3.7/site-packages/jinja2/nodes.py:137(iter_fields)
   769570    0.345    0.000    0.577    0.000 /usr/share/miniconda/envs/run_env/lib/python3.7/site-packages/networkx/classes/reportviews.py:695(<lambda>)
   384785    0.309    0.000    0.798    0.000 /usr/share/miniconda/envs/run_env/lib/python3.7/site-packages/networkx/classes/reportviews.py:1145(__init__)
   121634    0.297    0.000    1.339    0.000 /usr/share/miniconda/envs/run_env/lib/python3.7/site-packages/conda/models/match_spec.py:36(__call__)
  1165628    0.295    0.000    0.405    0.000 /usr/share/miniconda/envs/run_env/lib/python3.7/site-packages/ruamel/yaml/scanner.py:86(flow_level)
   641316    0.286    0.000    0.286    0.000 /home/runner/work/autotick-bot/autotick-bot/cf-scripts/conda_forge_tick/migrators/core.py:307(migrator_uid)
   121634    0.286    0.000    0.665    0.000 /usr/share/miniconda/envs/run_env/lib/python3.7/site-packages/conda/models/match_spec.py:397(_build_components)
  1743293    0.285    0.000    0.286    0.000 {built-in method builtins.issubclass}
       14    0.284    0.020    0.452    0.032 /usr/share/miniconda/envs/run_env/lib/python3.7/site-packages/networkx/readwrite/json_graph/node_link.py:88(<listcomp>)
   195660    0.281    0.000    0.761    0.000 /home/runner/work/autotick-bot/autotick-bot/cf-scripts/conda_forge_tick/utils.py:319(<setcomp>)
   190402    0.276    0.000    0.610    0.000 /usr/share/miniconda/envs/run_env/lib/python3.7/site-packages/conda_build/metadata.py:1146(name)
    25641    0.275    0.000    1.156    0.000 /usr/share/miniconda/envs/run_env/lib/python3.7/site-packages/yaml/scanner.py:1270(scan_plain)
  1310445    0.267    0.000    0.267    0.000 {method 'startswith' of 'str' objects}
    42446    0.263    0.000    0.263    0.000 /usr/share/miniconda/envs/run_env/lib/python3.7/json/decoder.py:284(__init__)
   359031    0.262    0.000    0.347    0.000 /usr/share/miniconda/envs/run_env/lib/python3.7/site-packages/networkx/classes/graph.py:656(nodes)
   411656    0.262    0.000    0.507    0.000 /usr/share/miniconda/envs/run_env/lib/python3.7/site-packages/yaml/scanner.py:145(need_more_tokens)
  1096791    0.260    0.000    0.267    0.000 /usr/share/miniconda/envs/run_env/lib/python3.7/site-packages/ruamel/yaml/reader.py:132(peek)
