         998204451 function calls (831291480 primitive calls) in 799.142 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
      653  245.587    0.376  245.587    0.376 {method 'poll' of 'select.poll' objects}
      550   48.138    0.088   48.247    0.088 /root/repo/cf-scripts/conda_forge_tick/mamba_solver.py:170(solve)
    13150   44.237    0.003   44.237    0.003 {built-in method time.sleep}
193326224/82156191   37.475    0.000   70.204    0.000 /opt/conda/envs/run_env/lib/python3.7/json/encoder.py:333(_iterencode_dict)
     1065   32.442    0.030   32.442    0.030 {built-in method posix.read}
36738867/6038   26.853    0.000   77.524    0.013 /opt/conda/envs/run_env/lib/python3.7/copy.py:132(deepcopy)
      531   25.849    0.049   25.861    0.049 {built-in method _posixsubprocess.fork_exec}
9541636/3900   24.657    0.000   77.494    0.020 /opt/conda/envs/run_env/lib/python3.7/copy.py:237(_deepcopy_dict)
   234835   22.217    0.000   30.244    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/classes/digraph.py:640(add_edges_from)
    25765   19.042    0.001  113.280    0.004 /opt/conda/envs/run_env/lib/python3.7/json/__init__.py:120(dump)
 93212216   14.412    0.000   14.412    0.000 {method 'get' of 'dict' objects}
    11669   14.362    0.001   14.362    0.001 {method 'read' of '_ssl._SSLSocket' objects}
89540015/82156191   13.086    0.000   81.057    0.000 /opt/conda/envs/run_env/lib/python3.7/json/encoder.py:413(_iterencode)
 82132274   12.804    0.000   12.804    0.000 {method 'write' of '_io.TextIOWrapper' objects}
    46389   12.281    0.000   16.204    0.000 /opt/conda/envs/run_env/lib/python3.7/json/decoder.py:343(raw_decode)
      234   11.125    0.048   11.132    0.048 {built-in method posix.fork}
47623691/47550977   10.719    0.000   37.676    0.000 /opt/conda/envs/run_env/lib/python3.7/json/encoder.py:277(_iterencode_list)
        3   10.581    3.527   20.213    6.738 /root/repo/cf-scripts/conda_forge_tick/mamba_solver.py:150(__init__)
    77031    9.678    0.000    9.989    0.000 {built-in method io.open}
        3    9.622    3.207    9.631    3.210 /root/repo/cf-scripts/conda_forge_tick/mamba_solver.py:91(get_index)
73390522/73390268    7.449    0.000    7.619    0.000 {built-in method builtins.isinstance}
5156998/5141243    6.247    0.000    8.675    0.000 {built-in method builtins.sorted}
   865747    6.201    0.000    6.201    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/classes/digraph.py:495(remove_node)
     6056    5.901    0.001    6.032    0.001 {method 'read' of '_io.BufferedReader' objects}
    47076    5.883    0.000    6.153    0.000 {method 'read' of '_io.TextIOWrapper' objects}
 30205001    5.644    0.000    5.644    0.000 {built-in method _json.encode_basestring_ascii}
 62624157    4.551    0.000    4.551    0.000 {built-in method builtins.id}
  1818402    4.294    0.000    4.294    0.000 {method 'match' of 're.Pattern' objects}
 10439952    3.919    0.000    5.551    0.000 /opt/conda/envs/run_env/lib/python3.7/copy.py:253(_keep_alive)
 33148264    3.702    0.000    4.843    0.000 {method 'update' of 'dict' objects}
   234792    3.236    0.000   42.189    0.000 /root/repo/cf-scripts/conda_forge_tick/utils.py:304(pluck)
       21    3.087    0.147   53.793    2.562 /root/repo/cf-scripts/conda_forge_tick/migrators/migration_yaml.py:414(create_rebuild_graph)
  4413876    2.906    0.000   28.550    0.000 /root/repo/cf-scripts/conda_forge_tick/utils.py:176(__getitem__)
       40    2.529    0.063    4.152    0.104 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/readwrite/json_graph/node_link.py:97(<listcomp>)
  7335523    2.524    0.000    3.059    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/classes/reportviews.py:716(<genexpr>)
       40    2.251    0.056    2.643    0.066 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/readwrite/json_graph/node_link.py:88(<listcomp>)
    25064    2.057    0.000    2.057    0.000 {method 'search' of 're.Pattern' objects}
   606720    1.999    0.000   68.522    0.000 /root/repo/cf-scripts/conda_forge_tick/migrators/core.py:161(parse_already_pred)
889726/4178    1.928    0.000   77.267    0.018 /opt/conda/envs/run_env/lib/python3.7/copy.py:269(_reconstruct)
  2939540    1.813    0.000    3.924    0.000 /root/repo/cf-scripts/conda_forge_tick/utils.py:421(object_hook)
 18953457    1.735    0.000    1.735    0.000 {method 'items' of 'dict' objects}
      243    1.658    0.007  138.945    0.572 /root/repo/cf-scripts/conda_forge_tick/contexts.py:57(effective_graph)
   207845    1.629    0.000    1.629    0.000 {built-in method posix.stat}
     8484    1.468    0.000    1.468    0.000 {method 'acquire' of '_thread.lock' objects}
19296969/19281330    1.449    0.000    1.459    0.000 {built-in method builtins.len}
 20309545    1.432    0.000    1.432    0.000 /opt/conda/envs/run_env/lib/python3.7/copy.py:190(_deepcopy_atomic)
  3375618    1.393    0.000    2.220    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/conda/models/match_spec.py:207(get_exact_value)
 16486682    1.387    0.000    1.387    0.000 /opt/conda/envs/run_env/lib/python3.7/json/encoder.py:353(<lambda>)
  4439867    1.367    0.000   25.652    0.000 /root/repo/cf-scripts/conda_forge_tick/utils.py:161(_load)
  4085629    1.328    0.000    1.328    0.000 /root/repo/cf-scripts/conda_forge_tick/migrators/core.py:167(<genexpr>)
  1814305    1.317    0.000    1.317    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/classes/digraph.py:701(remove_edge)
  3337319    1.282    0.000    1.568    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/classes/reportviews.py:799(<genexpr>)
    25724    1.255    0.000   57.966    0.002 /root/repo/cf-scripts/conda_forge_tick/utils.py:171(_dump)
  4275958    1.187    0.000   29.645    0.000 /opt/conda/envs/run_env/lib/python3.7/_collections_abc.py:657(get)
     7751    1.132    0.000    6.752    0.001 /opt/conda/envs/run_env/lib/python3.7/site-packages/conda_build/metadata.py:191(select_lines)
   182168    1.068    0.000    1.107    0.000 {built-in method builtins.eval}
 12353248    1.042    0.000    1.042    0.000 {method 'append' of 'list' objects}
   627544    1.030    0.000   72.724    0.000 /root/repo/cf-scripts/conda_forge_tick/migrators/core.py:138(filter)
    12276    0.935    0.000    5.354    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/conda_build/metadata.py:1189(ms_depends)
   234792    0.843    0.000    2.469    0.000 /root/repo/cf-scripts/conda_forge_tick/utils.py:320(<setcomp>)
   700225    0.831    0.000    1.624    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/classes/reportviews.py:687(__init__)
   889726    0.798    0.000    1.434    0.000 {method '__reduce_ex__' of 'object' objects}
3264364/3263974    0.750    0.000    0.753    0.000 {built-in method builtins.getattr}
    13729    0.745    0.000    0.745    0.000 {method 'findall' of 're.Pattern' objects}
  3372250    0.741    0.000    2.955    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/conda/models/match_spec.py:423(name)
  1450254    0.712    0.000    1.302    0.000 /opt/conda/envs/run_env/lib/python3.7/_collections_abc.py:742(__iter__)
      126    0.676    0.005    0.676    0.005 {method 'recv_into' of '_socket.socket' objects}
  3258967    0.667    0.000    1.097    0.000 {built-in method builtins.hasattr}
   611746    0.629    0.000    0.896    0.000 /root/repo/cf-scripts/conda_forge_tick/utils.py:545(frozen_to_json_friendly)
  1859194    0.625    0.000    0.625    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/classes/reportviews.py:186(__getitem__)
  2995320    0.586    0.000    0.586    0.000 /root/repo/cf-scripts/conda_forge_tick/utils.py:485(<lambda>)
  3375618    0.583    0.000    0.583    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/conda/models/match_spec.py:842(exact_value)
   182386    0.570    0.000    2.111    0.000 /root/repo/cf-scripts/conda_forge_tick/utils.py:136(__init__)
   593028    0.547    0.000    9.620    0.000 /root/repo/cf-scripts/conda_forge_tick/migrators/migration_yaml.py:329(filter)
    42459    0.531    0.000    1.696    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/ruamel/yaml/scanner.py:1519(scan_plain)
     8054    0.515    0.000    2.330    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/conda_build/metadata.py:73(ns_cfg)
  6977297    0.509    0.000    0.509    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/classes/reportviews.py:703(<lambda>)
   752758    0.465    0.000    1.021    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/jinja2/nodes.py:155(iter_child_nodes)
      737    0.450    0.001    0.450    0.001 {built-in method builtins.compile}
    38452    0.445    0.000    0.673    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/xonsh/__amalgam__.py:19749(get_detyper)
   576314    0.441    0.000    0.972    0.000 /opt/conda/envs/run_env/lib/python3.7/os.py:676(__getitem__)
        1    0.438    0.438   18.663   18.663 /root/repo/cf-scripts/conda_forge_tick/auto_tick.py:312(add_replacement_migrator)
   135918    0.427    0.000    0.930    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/jinja2/lexer.py:662(tokeniter)
   780875    0.412    0.000    0.838    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/ruamel/yaml/scanner.py:198(need_more_tokens)
  1844234    0.402    0.000    0.402    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/classes/graph.py:406(__contains__)
   884730    0.386    0.000    0.500    0.000 /opt/conda/envs/run_env/lib/python3.7/copyreg.py:87(__newobj__)
   700246    0.371    0.000    1.995    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/classes/reportviews.py:1019(__call__)
    35665    0.369    0.000    0.465    0.000 /opt/conda/envs/run_env/lib/python3.7/json/encoder.py:204(iterencode)
   281482    0.366    0.000    0.453    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/classes/digraph.py:574(add_edge)
   700203    0.363    0.000    0.621    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/classes/graph.py:1848(nbunch_iter)
       40    0.354    0.009   73.403    1.835 /root/repo/cf-scripts/conda_forge_tick/utils.py:509(dump_graph)
  1772580    0.353    0.000    1.677    0.000 /opt/conda/envs/run_env/lib/python3.7/copy.py:274(<genexpr>)
   217990    0.341    0.000    0.361    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/ruamel/yaml/reader.py:163(forward)
   925808    0.336    0.000    0.336    0.000 {method 'copy' of 'dict' objects}
   627774    0.336    0.000    1.000    0.000 /root/repo/cf-scripts/conda_forge_tick/migrators/core.py:45(_parse_bad_attr)
   682008    0.332    0.000    0.447    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/classes/graph.py:656(nodes)
  1281252    0.328    0.000    0.483    0.000 /root/repo/cf-scripts/conda_forge_tick/migrators/migration_yaml.py:440(<lambda>)
   804641    0.326    0.000    0.343    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/ruamel/yaml/scanner.py:343(stale_possible_simple_keys)
   290227    0.316    0.000    0.341    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/yaml/reader.py:99(forward)
   883844    0.314    0.000    0.635    0.000 /root/repo/cf-scripts/conda_forge_tick/utils.py:187(__getstate__)
   572616    0.312    0.000    0.472    0.000 /root/repo/cf-scripts/conda_forge_tick/migrators/migration_yaml.py:399(migrator_uid)
   930786    0.306    0.000    0.530    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/classes/reportviews.py:695(<lambda>)
  1335779    0.289    0.000    0.441    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/jinja2/nodes.py:137(iter_fields)
   465393    0.288    0.000    0.752    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/classes/reportviews.py:1145(__init__)
    48950    0.287    0.000    1.279    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/ruamel/yaml/parser.py:343(parse_node)
   368761    0.265    0.000    3.023    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/ruamel/yaml/scanner.py:166(check_token)
  1266476    0.261    0.000    0.348    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/ruamel/yaml/scanner.py:86(flow_level)
   234792    0.251    0.000    0.653    0.000 /root/repo/cf-scripts/conda_forge_tick/utils.py:319(<setcomp>)
   127906    0.249    0.000    1.118    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/conda/models/match_spec.py:36(__call__)
   127906    0.238    0.000    0.554    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/conda/models/match_spec.py:397(_build_components)
    46266    0.235    0.000    0.235    0.000 /opt/conda/envs/run_env/lib/python3.7/json/decoder.py:284(__init__)
  1218274    0.229    0.000    0.234    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/ruamel/yaml/reader.py:132(peek)
   451945    0.227    0.000    0.288    0.000 /root/repo/cf-scripts/conda_forge_tick/utils.py:412(default)
  1139076    0.226    0.000    0.227    0.000 {method 'decode' of 'bytes' objects}
  1774963    0.224    0.000    0.224    0.000 {built-in method builtins.issubclass}
   930786    0.224    0.000    0.224    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/classes/reportviews.py:695(<listcomp>)
  1356677    0.223    0.000    0.223    0.000 {method 'startswith' of 'str' objects}
   198596    0.217    0.000    0.489    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/conda_build/metadata.py:1146(name)
    25884    0.216    0.000    0.908    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/yaml/scanner.py:1270(scan_plain)
      780    0.212    0.000    0.212    0.000 {built-in method posix.openpty}
   465393    0.212    0.000    0.291    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/classes/digraph.py:362(pred)
  2995320    0.211    0.000    0.211    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/classes/reportviews.py:701(<lambda>)
   201881    0.211    0.000    0.211    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/conda_build/metadata.py:531(check_bad_chrs)
   416977    0.210    0.000    0.404    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/yaml/scanner.py:145(need_more_tokens)
