         902831570 function calls (741863130 primitive calls) in 693.687 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
      693  195.703    0.282  195.703    0.282 {method 'poll' of 'select.poll' objects}
    14278   50.528    0.004   50.528    0.004 {built-in method time.sleep}
190897847/81254035   40.416    0.000   75.947    0.000 /opt/conda/envs/run_env/lib/python3.7/json/encoder.py:333(_iterencode_dict)
     1131   33.975    0.030   33.975    0.030 {built-in method posix.read}
      554   27.085    0.049   27.097    0.049 {built-in method _posixsubprocess.fork_exec}
    11820   25.243    0.002   25.243    0.002 {method 'read' of '_ssl._SSLSocket' objects}
33909081/2404   25.082    0.000   74.924    0.031 /opt/conda/envs/run_env/lib/python3.7/copy.py:132(deepcopy)
8838884/2404   24.156    0.000   74.901    0.031 /opt/conda/envs/run_env/lib/python3.7/copy.py:237(_deepcopy_dict)
   208140   22.785    0.000   30.385    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/classes/digraph.py:643(add_edges_from)
    25253   20.759    0.001  123.234    0.005 /opt/conda/envs/run_env/lib/python3.7/json/__init__.py:120(dump)
88651743/81254035   14.334    0.000   87.807    0.000 /opt/conda/envs/run_env/lib/python3.7/json/encoder.py:413(_iterencode)
 82105631   14.261    0.000   14.261    0.000 {method 'get' of 'dict' objects}
 81229907   14.249    0.000   14.249    0.000 {method 'write' of '_io.TextIOWrapper' objects}
      233   11.904    0.051   11.912    0.051 {built-in method posix.fork}
47616925/47537993   11.388    0.000   40.476    0.000 /opt/conda/envs/run_env/lib/python3.7/json/encoder.py:277(_iterencode_list)
    44750   10.893    0.000   14.926    0.000 /opt/conda/envs/run_env/lib/python3.7/json/decoder.py:343(raw_decode)
        3    9.962    3.321   19.608    6.536 /root/repo/cf-scripts/conda_forge_tick/mamba_solver.py:150(__init__)
    74150    9.744    0.000   10.118    0.000 {built-in method io.open}
        3    9.633    3.211    9.644    3.215 /root/repo/cf-scripts/conda_forge_tick/mamba_solver.py:91(get_index)
67815959/67815709    7.251    0.000    7.377    0.000 {built-in method builtins.isinstance}
5080727/5066719    7.099    0.000   10.030    0.000 {built-in method builtins.sorted}
     5666    6.405    0.001    6.571    0.001 {method 'read' of '_io.BufferedReader' objects}
   803873    6.107    0.000    6.107    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/classes/digraph.py:498(remove_node)
 29821508    6.066    0.000    6.066    0.000 {built-in method _json.encode_basestring_ascii}
 58226139    4.354    0.000    4.354    0.000 {built-in method builtins.id}
    45056    3.766    0.000    4.048    0.000 {method 'read' of '_io.TextIOWrapper' objects}
