         1467078072 function calls (1211465581 primitive calls) in 1209.761 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
     2457  352.573    0.143  352.573    0.143 {method 'poll' of 'select.poll' objects}
    39095  143.078    0.004  143.078    0.004 {built-in method time.sleep}
     3516   74.352    0.021   74.352    0.021 {built-in method posix.read}
347098809/156294819   69.848    0.000  139.509    0.000 /opt/conda/envs/run_env/lib/python3.7/json/encoder.py:333(_iterencode_dict)
     1388   60.937    0.044   60.970    0.044 {built-in method _posixsubprocess.fork_exec}
     1017   43.938    0.043   43.971    0.043 {built-in method posix.fork}
    12160   39.243    0.003   39.243    0.003 {method 'read' of '_ssl._SSLSocket' objects}
    25226   36.527    0.001  220.509    0.009 /opt/conda/envs/run_env/lib/python3.7/json/__init__.py:120(dump)
122536907/122471275   27.771    0.000   97.391    0.000 /opt/conda/envs/run_env/lib/python3.7/json/encoder.py:277(_iterencode_list)
34859961/2552   27.319    0.000   81.659    0.032 /opt/conda/envs/run_env/lib/python3.7/copy.py:132(deepcopy)
175752643/156294819   26.903    0.000  160.608    0.000 /opt/conda/envs/run_env/lib/python3.7/json/encoder.py:413(_iterencode)
   208395   26.007    0.000   34.469    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/classes/digraph.py:643(add_edges_from)
9083010/2552   25.666    0.000   81.625    0.032 /opt/conda/envs/run_env/lib/python3.7/copy.py:237(_deepcopy_dict)
156272419   23.025    0.000   23.025    0.000 {method 'write' of '_io.TextIOWrapper' objects}
 83699559   15.280    0.000   15.280    0.000 {method 'get' of 'dict' objects}
140232365/140232115   14.779    0.000   15.066    0.000 {built-in method builtins.isinstance}
    44630   12.622    0.000   17.278    0.000 /opt/conda/envs/run_env/lib/python3.7/json/decoder.py:343(raw_decode)
    11830   11.514    0.001   11.680    0.001 {method 'read' of '_io.BufferedReader' objects}
11735944/11723033    9.991    0.000   14.620    0.000 {built-in method builtins.sorted}
        3    9.657    3.219   17.054    5.685 /root/repo/cf-scripts/conda_forge_tick/mamba_solver.py:150(__init__)
    80058    8.764    0.000    9.114    0.000 {built-in method io.open}
 54103990    8.739    0.000    8.739    0.000 {built-in method _json.encode_basestring_ascii}
      111    8.179    0.074   12.641    0.114 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/readwrite/json_graph/node_link.py:98(<listcomp>)
        3    7.386    2.462    7.396    2.465 /root/repo/cf-scripts/conda_forge_tick/mamba_solver.py:91(get_index)
   826384    6.909    0.000    6.909    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/classes/digraph.py:498(remove_node)
 67090982    5.298    0.000    5.298    0.000 {built-in method builtins.id}
 11939553    4.656    0.000    5.642    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/classes/reportviews.py:666(<genexpr>)
    44885    4.591    0.000    4.886    0.000 {method 'read' of '_io.TextIOWrapper' objects}
      111    4.530    0.041    5.597    0.050 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/readwrite/json_graph/node_link.py:90(<listcomp>)
    19820    4.225    0.000    4.225    0.000 {method 'acquire' of '_thread.lock' objects}
  9928777    4.085    0.000    5.752    0.000 /opt/conda/envs/run_env/lib/python3.7/copy.py:253(_keep_alive)
 30723682    3.794    0.000    4.008    0.000 {method 'update' of 'dict' objects}
   208356    3.538    0.000   47.528    0.000 /root/repo/cf-scripts/conda_forge_tick/utils.py:304(pluck)
       19    3.439    0.181   63.260    3.329 /root/repo/cf-scripts/conda_forge_tick/migrators/migration_yaml.py:414(create_rebuild_graph)
845275/833    3.227    0.000   81.602    0.098 /opt/conda/envs/run_env/lib/python3.7/copy.py:269(_reconstruct)
 31534872    2.907    0.000    2.907    0.000 {method 'items' of 'dict' objects}
  4269218    2.891    0.000   29.195    0.000 /root/repo/cf-scripts/conda_forge_tick/utils.py:176(__getitem__)
       30    2.727    0.091    2.736    0.091 /root/repo/cf-scripts/conda_forge_tick/mamba_solver.py:170(solve)
 28777669    2.671    0.000    2.671    0.000 /opt/conda/envs/run_env/lib/python3.7/json/encoder.py:353(<lambda>)
   197944    2.148    0.000    2.148    0.000 {built-in method posix.stat}
   593828    1.996    0.000   63.493    0.000 /root/repo/cf-scripts/conda_forge_tick/migrators/core.py:178(parse_already_pred)
  2837575    1.781    0.000    4.656    0.000 /root/repo/cf-scripts/conda_forge_tick/utils.py:421(object_hook)
