         896721597 function calls (738872939 primitive calls) in 838.584 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
      553  142.364    0.257  142.364    0.257 {method 'poll' of 'select.poll' objects}
182943291/77406915   54.554    0.000  101.621    0.000 /opt/conda/envs/run_env/lib/python3.7/json/encoder.py:333(_iterencode_dict)
   210231   43.942    0.000   56.564    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/classes/digraph.py:640(add_edges_from)
9162702/2418   42.496    0.000  129.011    0.053 /opt/conda/envs/run_env/lib/python3.7/copy.py:237(_deepcopy_dict)
      912   40.922    0.045   40.922    0.045 {built-in method posix.read}
35148764/2418   40.779    0.000  129.039    0.053 /opt/conda/envs/run_env/lib/python3.7/copy.py:132(deepcopy)
    12321   40.478    0.003   40.478    0.003 {built-in method time.sleep}
      473   36.474    0.077   36.493    0.077 {built-in method _posixsubprocess.fork_exec}
    25202   28.963    0.001  172.657    0.007 /opt/conda/envs/run_env/lib/python3.7/json/__init__.py:120(dump)
 84463444   25.119    0.000   25.119    0.000 {method 'get' of 'dict' objects}
 77382816   25.081    0.000   25.081    0.000 {method 'write' of '_io.TextIOWrapper' objects}
84168803/77406915   19.311    0.000  117.790    0.000 /opt/conda/envs/run_env/lib/python3.7/json/encoder.py:413(_iterencode)
    45362   17.353    0.000   24.895    0.001 /opt/conda/envs/run_env/lib/python3.7/json/decoder.py:343(raw_decode)
      200   15.491    0.077   15.500    0.077 {built-in method posix.fork}
43644426/43580383   15.130    0.000   53.194    0.000 /opt/conda/envs/run_env/lib/python3.7/json/encoder.py:277(_iterencode_list)
        3   12.213    4.071   21.580    7.193 /root/repo/cf-scripts/conda_forge_tick/mamba_solver.py:150(__init__)
   833446   12.074    0.000   12.074    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/classes/digraph.py:495(remove_node)
    11870   10.423    0.001   10.423    0.001 {method 'read' of '_ssl._SSLSocket' objects}
    74344   10.071    0.000   10.882    0.000 {built-in method io.open}
64925599/64925346   10.010    0.000   10.210    0.000 {built-in method builtins.isinstance}
        3    9.348    3.116    9.366    3.122 /root/repo/cf-scripts/conda_forge_tick/mamba_solver.py:91(get_index)
4763533/4748384    9.108    0.000   13.854    0.000 {built-in method builtins.sorted}
 28591779    8.555    0.000    8.555    0.000 {built-in method _json.encode_basestring_ascii}
     5349    7.077    0.001    7.255    0.001 {method 'read' of '_io.BufferedReader' objects}
 59787095    6.984    0.000    6.984    0.000 {built-in method builtins.id}
 10015792    5.924    0.000    8.521    0.000 /opt/conda/envs/run_env/lib/python3.7/copy.py:253(_keep_alive)
   210192    5.704    0.000   76.512    0.000 /root/repo/cf-scripts/conda_forge_tick/utils.py:304(pluck)
 30945076    5.440    0.000    5.613    0.000 {method 'update' of 'dict' objects}
    45785    5.423    0.000    5.910    0.000 {method 'read' of '_io.TextIOWrapper' objects}
852513/786    5.231    0.000  128.964    0.164 /opt/conda/envs/run_env/lib/python3.7/copy.py:269(_reconstruct)
       19    4.958    0.261   89.769    4.725 /root/repo/cf-scripts/conda_forge_tick/migrators/migration_yaml.py:414(create_rebuild_graph)
  4331592    4.477    0.000   42.821    0.000 /root/repo/cf-scripts/conda_forge_tick/utils.py:176(__getitem__)
       37    4.347    0.117    6.956    0.188 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/readwrite/json_graph/node_link.py:97(<listcomp>)
       30    4.094    0.136    4.107    0.137 /root/repo/cf-scripts/conda_forge_tick/mamba_solver.py:170(solve)
  6598653    4.070    0.000    4.809    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/classes/reportviews.py:716(<genexpr>)
  2876747    3.922    0.000    7.541    0.000 /root/repo/cf-scripts/conda_forge_tick/utils.py:421(object_hook)
   599124    3.721    0.000  106.016    0.000 /root/repo/cf-scripts/conda_forge_tick/migrators/core.py:161(parse_already_pred)
       37    3.542    0.096    4.212    0.114 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/readwrite/json_graph/node_link.py:88(<listcomp>)
      232    3.135    0.014  226.275    0.975 /root/repo/cf-scripts/conda_forge_tick/contexts.py:57(effective_graph)
    25165    2.919    0.000   89.050    0.004 /root/repo/cf-scripts/conda_forge_tick/utils.py:171(_dump)
  4356909    2.628    0.000   38.356    0.000 /root/repo/cf-scripts/conda_forge_tick/utils.py:161(_load)
   188867    2.586    0.000    2.586    0.000 {built-in method posix.stat}
 17606948    2.583    0.000    2.583    0.000 {method 'items' of 'dict' objects}
17033069/17018759    2.271    0.000    2.288    0.000 {built-in method builtins.len}
  1628444    2.210    0.000    2.210    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/classes/digraph.py:701(remove_edge)
 15629687    2.125    0.000    2.125    0.000 /opt/conda/envs/run_env/lib/python3.7/json/encoder.py:353(<lambda>)
  3987300    2.051    0.000    2.051    0.000 /root/repo/cf-scripts/conda_forge_tick/migrators/core.py:167(<genexpr>)
 19379031    1.988    0.000    1.988    0.000 /opt/conda/envs/run_env/lib/python3.7/copy.py:190(_deepcopy_atomic)
  4179790    1.967    0.000   44.510    0.000 /opt/conda/envs/run_env/lib/python3.7/_collections_abc.py:657(get)
  3029485    1.962    0.000    2.373    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/classes/reportviews.py:799(<genexpr>)
   619664    1.879    0.000  112.916    0.000 /root/repo/cf-scripts/conda_forge_tick/migrators/core.py:138(filter)
  2730008    1.837    0.000    1.837    0.000 /root/repo/cf-scripts/conda_forge_tick/utils.py:485(<lambda>)
     6949    1.482    0.000    1.482    0.000 {method 'acquire' of '_thread.lock' objects}
 10543345    1.423    0.000    1.423    0.000 {method 'append' of 'list' objects}
   852513    1.348    0.000    2.365    0.000 {method '__reduce_ex__' of 'object' objects}
  1364384    1.347    0.000    2.371    0.000 /opt/conda/envs/run_env/lib/python3.7/_collections_abc.py:742(__iter__)
   210192    1.315    0.000    3.776    0.000 /root/repo/cf-scripts/conda_forge_tick/utils.py:320(<setcomp>)
   626514    1.268    0.000    2.422    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/classes/reportviews.py:687(__init__)
  1738606    1.132    0.000    1.132    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/classes/reportviews.py:186(__getitem__)
