         742291034 function calls (621457560 primitive calls) in 577.636 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
      208  104.108    0.501  104.108    0.501 {method 'poll' of 'select.poll' objects}
      504   61.542    0.122   61.662    0.122 /home/runner/work/autotick-bot/autotick-bot/cf-scripts/conda_forge_tick/mamba_solver.py:170(solve)
33322253/5524   33.544    0.000   93.538    0.017 /usr/share/miniconda/envs/run_env/lib/python3.7/copy.py:132(deepcopy)
124483363/50651787   30.621    0.000   52.964    0.000 /usr/share/miniconda/envs/run_env/lib/python3.7/json/encoder.py:333(_iterencode_dict)
8654125/3500   27.896    0.000   93.510    0.027 /usr/share/miniconda/envs/run_env/lib/python3.7/copy.py:237(_deepcopy_dict)
   194964   27.285    0.000   37.787    0.000 /usr/share/miniconda/envs/run_env/lib/python3.7/site-packages/networkx/classes/digraph.py:640(add_edges_from)
 85964766   17.393    0.000   17.393    0.000 {method 'get' of 'dict' objects}
    21938   15.161    0.001   87.791    0.004 /usr/share/miniconda/envs/run_env/lib/python3.7/json/__init__.py:120(dump)
    42300   14.372    0.000   17.341    0.000 /usr/share/miniconda/envs/run_env/lib/python3.7/json/decoder.py:343(raw_decode)
        3   14.227    4.742   25.651    8.550 /home/runner/work/autotick-bot/autotick-bot/cf-scripts/conda_forge_tick/mamba_solver.py:150(__init__)
        3   11.411    3.804   11.422    3.807 /home/runner/work/autotick-bot/autotick-bot/cf-scripts/conda_forge_tick/mamba_solver.py:91(get_index)
     3630   10.633    0.003   10.633    0.003 {built-in method time.sleep}
 50630669   10.398    0.000   10.398    0.000 {method 'write' of '_io.TextIOWrapper' objects}
53800755/50651787   10.145    0.000   61.863    0.000 /usr/share/miniconda/envs/run_env/lib/python3.7/json/encoder.py:413(_iterencode)
      362    9.733    0.027    9.733    0.027 {built-in method posix.read}
   783062    6.478    0.000    6.478    0.000 /usr/share/miniconda/envs/run_env/lib/python3.7/site-packages/networkx/classes/digraph.py:495(remove_node)
    11512    6.276    0.001    6.276    0.001 {method 'read' of '_ssl._SSLSocket' objects}
21165106/21095015    6.257    0.000   21.589    0.000 /usr/share/miniconda/envs/run_env/lib/python3.7/json/encoder.py:277(_iterencode_list)
45880831/45880571    6.083    0.000    6.245    0.000 {built-in method builtins.isinstance}
  1714227    5.545    0.000    5.545    0.000 {method 'match' of 're.Pattern' objects}
 54599495    5.353    0.000    5.353    0.000 {built-in method builtins.id}
      202    5.351    0.026    5.363    0.027 {built-in method _posixsubprocess.fork_exec}
 19495653    5.172    0.000    5.172    0.000 {built-in method _json.encode_basestring_ascii}
 32943882    5.142    0.000    7.564    0.000 {method 'update' of 'dict' objects}
  9465979    4.903    0.000    6.959    0.000 /usr/share/miniconda/envs/run_env/lib/python3.7/copy.py:253(_keep_alive)
2716169/2701182    3.880    0.000    5.940    0.000 {built-in method builtins.sorted}
    43048    3.673    0.000    3.971    0.000 {method 'read' of '_io.TextIOWrapper' objects}
   194929    3.667    0.000   50.927    0.000 /home/runner/work/autotick-bot/autotick-bot/cf-scripts/conda_forge_tick/utils.py:304(pluck)
  4092521    3.371    0.000   28.003    0.000 /home/runner/work/autotick-bot/autotick-bot/cf-scripts/conda_forge_tick/utils.py:176(__getitem__)
