         759343945 function calls (635532267 primitive calls) in 502.522 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
      197   89.206    0.453   89.206    0.453 {method 'poll' of 'select.poll' objects}
      504   50.860    0.101   50.964    0.101 /home/runner/work/autotick-bot/autotick-bot/cf-scripts/conda_forge_tick/mamba_solver.py:170(solve)
36206310/5585   30.113    0.000   83.896    0.015 /usr/share/miniconda/envs/run_env/lib/python3.7/copy.py:132(deepcopy)
123162714/49927335   26.487    0.000   45.058    0.000 /usr/share/miniconda/envs/run_env/lib/python3.7/json/encoder.py:333(_iterencode_dict)
9404544/3549   25.931    0.000   83.873    0.024 /usr/share/miniconda/envs/run_env/lib/python3.7/copy.py:237(_deepcopy_dict)
   195587   21.908    0.000   30.366    0.000 /usr/share/miniconda/envs/run_env/lib/python3.7/site-packages/networkx/classes/digraph.py:640(add_edges_from)
 91605405   13.847    0.000   13.847    0.000 {method 'get' of 'dict' objects}
    22191   13.222    0.001   76.538    0.003 /usr/share/miniconda/envs/run_env/lib/python3.7/json/__init__.py:120(dump)
        3   12.604    4.201   12.614    4.205 /home/runner/work/autotick-bot/autotick-bot/cf-scripts/conda_forge_tick/mamba_solver.py:91(get_index)
    42574   11.829    0.000   14.403    0.000 /usr/share/miniconda/envs/run_env/lib/python3.7/json/decoder.py:343(raw_decode)
        3   11.471    3.824   24.086    8.029 /home/runner/work/autotick-bot/autotick-bot/cf-scripts/conda_forge_tick/mamba_solver.py:150(__init__)
    13582    9.491    0.001    9.491    0.001 {method 'read' of '_ssl._SSLSocket' objects}
 49906128    9.033    0.000    9.033    0.000 {method 'write' of '_io.TextIOWrapper' objects}
52939639/49927335    8.798    0.000   52.789    0.000 /usr/share/miniconda/envs/run_env/lib/python3.7/json/encoder.py:413(_iterencode)
     3215    8.147    0.003    8.147    0.003 {built-in method time.sleep}
      358    8.086    0.023    8.086    0.023 {built-in method posix.read}
   852249    5.167    0.000    5.167    0.000 /usr/share/miniconda/envs/run_env/lib/python3.7/site-packages/networkx/classes/digraph.py:495(remove_node)
      205    5.165    0.025    5.170    0.025 {built-in method _posixsubprocess.fork_exec}
45403711/45403448    5.127    0.000    5.259    0.000 {built-in method builtins.isinstance}
 59031122    5.041    0.000    5.041    0.000 {built-in method builtins.id}
20206389/20127805    4.956    0.000   17.353    0.000 /usr/share/miniconda/envs/run_env/lib/python3.7/json/encoder.py:277(_iterencode_list)
  1718260    4.610    0.000    4.610    0.000 {method 'match' of 're.Pattern' objects}
 19292038    4.450    0.000    4.450    0.000 {built-in method _json.encode_basestring_ascii}
 10285891    4.429    0.000    6.301    0.000 /usr/share/miniconda/envs/run_env/lib/python3.7/copy.py:253(_keep_alive)
 33268994    4.232    0.000    6.236    0.000 {method 'update' of 'dict' objects}
    43324    3.638    0.000    3.924    0.000 {method 'read' of '_io.TextIOWrapper' objects}
2697817/2681855    3.255    0.000    5.072    0.000 {built-in method builtins.sorted}
  4501137    3.238    0.000   25.067    0.000 /home/runner/work/autotick-bot/autotick-bot/cf-scripts/conda_forge_tick/utils.py:176(__getitem__)
   195552    2.969    0.000   40.795    0.000 /home/runner/work/autotick-bot/autotick-bot/cf-scripts/conda_forge_tick/utils.py:304(pluck)
       17    2.734    0.161   47.576    2.799 /home/runner/work/autotick-bot/autotick-bot/cf-scripts/conda_forge_tick/migrators/migration_yaml.py:414(create_rebuild_graph)
     3750    2.597    0.001    2.762    0.001 {method 'read' of '_io.BufferedReader' objects}
    22174    2.288    0.000   52.342    0.002 /home/runner/work/autotick-bot/autotick-bot/cf-scripts/conda_forge_tick/utils.py:171(_dump)
   631352    2.237    0.000   62.709    0.000 /home/runner/work/autotick-bot/autotick-bot/cf-scripts/conda_forge_tick/migrators/core.py:161(parse_already_pred)
    67006    2.198    0.000    2.471    0.000 {built-in method io.open}
    21006    2.198    0.000    2.198    0.000 {method 'search' of 're.Pattern' objects}
873251/3612    2.088    0.000   83.638    0.023 /usr/share/miniconda/envs/run_env/lib/python3.7/copy.py:269(_reconstruct)
      235    1.843    0.008  141.842    0.604 /home/runner/work/autotick-bot/autotick-bot/cf-scripts/conda_forge_tick/contexts.py:57(effective_graph)
       15    1.782    0.119    1.937    0.129 /usr/share/miniconda/envs/run_env/lib/python3.7/site-packages/networkx/readwrite/json_graph/node_link.py:88(<listcomp>)
 20004911    1.710    0.000    1.710    0.000 /usr/share/miniconda/envs/run_env/lib/python3.7/copy.py:190(_deepcopy_atomic)
  4905203    1.660    0.000    2.043    0.000 /usr/share/miniconda/envs/run_env/lib/python3.7/site-packages/networkx/classes/reportviews.py:716(<genexpr>)
  2721855    1.588    0.000    2.573    0.000 /home/runner/work/autotick-bot/autotick-bot/cf-scripts/conda_forge_tick/utils.py:421(object_hook)
18837464/18831879    1.565    0.000    1.570    0.000 {built-in method builtins.len}
    31784    1.493    0.000    1.579    0.000 /usr/share/miniconda/envs/run_env/lib/python3.7/json/encoder.py:204(iterencode)
  4523662    1.493    0.000   21.836    0.000 /home/runner/work/autotick-bot/autotick-bot/cf-scripts/conda_forge_tick/utils.py:161(_load)
  4308051    1.489    0.000    1.489    0.000 /home/runner/work/autotick-bot/autotick-bot/cf-scripts/conda_forge_tick/migrators/core.py:167(<genexpr>)
       57    1.488    0.026    1.490    0.026 {built-in method posix.fork}
 13795948    1.470    0.000    1.470    0.000 {method 'items' of 'dict' objects}
  3262254    1.466    0.000    2.285    0.000 /usr/share/miniconda/envs/run_env/lib/python3.7/site-packages/conda/models/match_spec.py:207(get_exact_value)
  4360186    1.356    0.000   26.306    0.000 /usr/share/miniconda/envs/run_env/lib/python3.7/_collections_abc.py:657(get)
   653336    1.225    0.000   67.622    0.000 /home/runner/work/autotick-bot/autotick-bot/cf-scripts/conda_forge_tick/migrators/core.py:138(filter)
     7360    1.180    0.000    7.202    0.001 /usr/share/miniconda/envs/run_env/lib/python3.7/site-packages/conda_build/metadata.py:191(select_lines)
 12089536    1.170    0.000    1.170    0.000 {method 'append' of 'list' objects}
  2804565    1.120    0.000    1.383    0.000 /usr/share/miniconda/envs/run_env/lib/python3.7/site-packages/networkx/classes/reportviews.py:799(<genexpr>)
   180750    1.087    0.000    1.128    0.000 {built-in method builtins.eval}
 10736148    1.013    0.000    1.013    0.000 /usr/share/miniconda/envs/run_env/lib/python3.7/json/encoder.py:353(<lambda>)
    11440    0.997    0.000    5.584    0.000 /usr/share/miniconda/envs/run_env/lib/python3.7/site-packages/conda_build/metadata.py:1189(ms_depends)
       15    0.986    0.066    1.645    0.110 /usr/share/miniconda/envs/run_env/lib/python3.7/site-packages/networkx/readwrite/json_graph/node_link.py:97(<listcomp>)
  1456094    0.960    0.000    0.960    0.000 /usr/share/miniconda/envs/run_env/lib/python3.7/site-packages/networkx/classes/digraph.py:701(remove_edge)
   873251    0.849    0.000    1.526    0.000 {method '__reduce_ex__' of 'object' objects}
  3259110    0.816    0.000    3.095    0.000 /usr/share/miniconda/envs/run_env/lib/python3.7/site-packages/conda/models/match_spec.py:423(name)
  1341139    0.797    0.000    1.318    0.000 /usr/share/miniconda/envs/run_env/lib/python3.7/_collections_abc.py:742(__iter__)
    13669    0.792    0.000    0.792    0.000 {method 'findall' of 're.Pattern' objects}
   192279    0.765    0.000    0.765    0.000 {built-in method posix.stat}
   580142    0.763    0.000    1.493    0.000 /usr/share/miniconda/envs/run_env/lib/python3.7/site-packages/networkx/classes/reportviews.py:687(__init__)
3027332/3027192    0.732    0.000    0.733    0.000 {built-in method builtins.getattr}
   905063    0.719    0.000    1.614    0.000 /usr/share/miniconda/envs/run_env/lib/python3.7/os.py:676(__getitem__)
   195552    0.719    0.000    2.183    0.000 /home/runner/work/autotick-bot/autotick-bot/cf-scripts/conda_forge_tick/utils.py:320(<setcomp>)
