         751137468 function calls (628658526 primitive calls) in 575.819 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
      221  111.894    0.506  111.894    0.506 {method 'poll' of 'select.poll' objects}
      504   59.794    0.119   59.909    0.119 /home/runner/work/autotick-bot/autotick-bot/cf-scripts/conda_forge_tick/mamba_solver.py:170(solve)
36243395/5562   35.008    0.000   94.887    0.017 /usr/share/miniconda/envs/run_env/lib/python3.7/copy.py:132(deepcopy)
120882828/48837360   28.600    0.000   48.747    0.000 /usr/share/miniconda/envs/run_env/lib/python3.7/json/encoder.py:333(_iterencode_dict)
9414161/3528   28.224    0.000   94.861    0.027 /usr/share/miniconda/envs/run_env/lib/python3.7/copy.py:237(_deepcopy_dict)
   195713   25.354    0.000   34.936    0.000 /usr/share/miniconda/envs/run_env/lib/python3.7/site-packages/networkx/classes/digraph.py:640(add_edges_from)
 91645572   15.394    0.000   15.394    0.000 {method 'get' of 'dict' objects}
    22205   14.379    0.001   82.085    0.004 /usr/share/miniconda/envs/run_env/lib/python3.7/json/__init__.py:120(dump)
     3538   14.035    0.004   14.035    0.004 {built-in method time.sleep}
    42581   12.942    0.000   16.327    0.000 /usr/share/miniconda/envs/run_env/lib/python3.7/json/decoder.py:343(raw_decode)
        3   12.358    4.119   23.557    7.852 /home/runner/work/autotick-bot/autotick-bot/cf-scripts/conda_forge_tick/mamba_solver.py:150(__init__)
        3   11.187    3.729   11.198    3.733 /home/runner/work/autotick-bot/autotick-bot/cf-scripts/conda_forge_tick/mamba_solver.py:91(get_index)
 48816026   10.462    0.000   10.462    0.000 {method 'write' of '_io.TextIOWrapper' objects}
51661464/48837360    9.244    0.000   56.943    0.000 /usr/share/miniconda/envs/run_env/lib/python3.7/json/encoder.py:413(_iterencode)
    11509    8.694    0.001    8.694    0.001 {method 'read' of '_ssl._SSLSocket' objects}
      371    8.254    0.022    8.254    0.022 {built-in method posix.read}
44278596/44278333    5.770    0.000    5.914    0.000 {built-in method builtins.isinstance}
   852785    5.600    0.000    5.600    0.000 /usr/share/miniconda/envs/run_env/lib/python3.7/site-packages/networkx/classes/digraph.py:495(remove_node)
 58977691    5.577    0.000    5.577    0.000 {built-in method builtins.id}
  1716487    5.355    0.000    5.355    0.000 {method 'match' of 're.Pattern' objects}
19087707/19014826    5.272    0.000   18.532    0.000 /usr/share/miniconda/envs/run_env/lib/python3.7/json/encoder.py:277(_iterencode_list)
 33280924    5.219    0.000    7.614    0.000 {method 'update' of 'dict' objects}
 10295930    5.052    0.000    7.106    0.000 /usr/share/miniconda/envs/run_env/lib/python3.7/copy.py:253(_keep_alive)
      190    4.787    0.025    4.793    0.025 {built-in method _posixsubprocess.fork_exec}
 18940518    4.630    0.000    4.630    0.000 {built-in method _json.encode_basestring_ascii}
2599614/2584502    3.865    0.000    5.772    0.000 {built-in method builtins.sorted}
   195678    3.646    0.000   47.336    0.000 /home/runner/work/autotick-bot/autotick-bot/cf-scripts/conda_forge_tick/utils.py:304(pluck)
  4503055    3.598    0.000   27.814    0.000 /home/runner/work/autotick-bot/autotick-bot/cf-scripts/conda_forge_tick/utils.py:176(__getitem__)
    43326    3.435    0.000    3.761    0.000 {method 'read' of '_io.TextIOWrapper' objects}
       17    3.288    0.193   54.785    3.223 /home/runner/work/autotick-bot/autotick-bot/cf-scripts/conda_forge_tick/migrators/migration_yaml.py:414(create_rebuild_graph)
     3559    3.001    0.001    3.183    0.001 {method 'read' of '_io.BufferedReader' objects}
    20697    2.695    0.000    2.695    0.000 {method 'search' of 're.Pattern' objects}
   631760    2.647    0.000   66.573    0.000 /home/runner/work/autotick-bot/autotick-bot/cf-scripts/conda_forge_tick/migrators/core.py:161(parse_already_pred)
873714/3566    2.422    0.000   94.579    0.027 /usr/share/miniconda/envs/run_env/lib/python3.7/copy.py:269(_reconstruct)
    66924    2.361    0.000    2.730    0.000 {built-in method io.open}
  2722238    2.227    0.000    3.384    0.000 /home/runner/work/autotick-bot/autotick-bot/cf-scripts/conda_forge_tick/utils.py:421(object_hook)
      232    2.059    0.009  155.844    0.672 /home/runner/work/autotick-bot/autotick-bot/cf-scripts/conda_forge_tick/contexts.py:57(effective_graph)
 20024460    2.035    0.000    2.035    0.000 /usr/share/miniconda/envs/run_env/lib/python3.7/copy.py:190(_deepcopy_atomic)
  4525593    1.896    0.000   24.225    0.000 /home/runner/work/autotick-bot/autotick-bot/cf-scripts/conda_forge_tick/utils.py:161(_load)
  4830266    1.835    0.000    2.261    0.000 /usr/share/miniconda/envs/run_env/lib/python3.7/site-packages/networkx/classes/reportviews.py:716(<genexpr>)
       70    1.797    0.026    1.800    0.026 {built-in method posix.fork}
18817006/18811116    1.765    0.000    1.770    0.000 {built-in method builtins.len}
 13608911    1.670    0.000    1.670    0.000 {method 'items' of 'dict' objects}
  4361345    1.648    0.000   29.346    0.000 /usr/share/miniconda/envs/run_env/lib/python3.7/_collections_abc.py:657(get)
       14    1.646    0.118    1.808    0.129 /usr/share/miniconda/envs/run_env/lib/python3.7/site-packages/networkx/readwrite/json_graph/node_link.py:88(<listcomp>)
  3238034    1.616    0.000    2.636    0.000 /usr/share/miniconda/envs/run_env/lib/python3.7/site-packages/conda/models/match_spec.py:207(get_exact_value)
  4313236    1.505    0.000    1.505    0.000 /home/runner/work/autotick-bot/autotick-bot/cf-scripts/conda_forge_tick/migrators/core.py:167(<genexpr>)
   653744    1.496    0.000   72.366    0.000 /home/runner/work/autotick-bot/autotick-bot/cf-scripts/conda_forge_tick/migrators/core.py:138(filter)
     7326    1.422    0.000    8.575    0.001 /usr/share/miniconda/envs/run_env/lib/python3.7/site-packages/conda_build/metadata.py:191(select_lines)
   180874    1.411    0.000    1.462    0.000 {built-in method builtins.eval}
    22189    1.324    0.000   55.428    0.002 /home/runner/work/autotick-bot/autotick-bot/cf-scripts/conda_forge_tick/utils.py:171(_dump)
 12091183    1.312    0.000    1.312    0.000 {method 'append' of 'list' objects}
  2804403    1.294    0.000    1.596    0.000 /usr/share/miniconda/envs/run_env/lib/python3.7/site-packages/networkx/classes/reportviews.py:799(<genexpr>)
    11364    1.213    0.000    6.741    0.001 /usr/share/miniconda/envs/run_env/lib/python3.7/site-packages/conda_build/metadata.py:1189(ms_depends)
  1455079    1.131    0.000    1.131    0.000 /usr/share/miniconda/envs/run_env/lib/python3.7/site-packages/networkx/classes/digraph.py:701(remove_edge)
