         725697092 function calls (608025619 primitive calls) in 487.794 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
      238  107.307    0.451  107.307    0.451 {method 'poll' of 'select.poll' objects}
      504   48.538    0.096   48.639    0.097 /home/runner/work/autotick-bot/autotick-bot/cf-scripts/conda_forge_tick/mamba_solver.py:170(solve)
31889713/5760   24.054    0.000   69.954    0.012 /usr/share/miniconda/envs/run_env/lib/python3.7/copy.py:132(deepcopy)
8277604/3670   23.601    0.000   69.932    0.019 /usr/share/miniconda/envs/run_env/lib/python3.7/copy.py:237(_deepcopy_dict)
121551457/49297305   23.163    0.000   39.836    0.000 /usr/share/miniconda/envs/run_env/lib/python3.7/json/encoder.py:333(_iterencode_dict)
   183543   20.038    0.000   27.422    0.000 /usr/share/miniconda/envs/run_env/lib/python3.7/site-packages/networkx/classes/digraph.py:640(add_edges_from)
        3   13.366    4.455   13.376    4.459 /home/runner/work/autotick-bot/autotick-bot/cf-scripts/conda_forge_tick/mamba_solver.py:91(get_index)
    21835   11.632    0.001   68.993    0.003 /usr/share/miniconda/envs/run_env/lib/python3.7/json/__init__.py:120(dump)
 82798947   11.290    0.000   11.290    0.000 {method 'get' of 'dict' objects}
    43879   10.918    0.000   14.011    0.000 /usr/share/miniconda/envs/run_env/lib/python3.7/json/decoder.py:343(raw_decode)
        3   10.627    3.542   24.004    8.001 /home/runner/work/autotick-bot/autotick-bot/cf-scripts/conda_forge_tick/mamba_solver.py:150(__init__)
 49276355    9.195    0.000    9.195    0.000 {method 'write' of '_io.TextIOWrapper' objects}
      398    7.926    0.020    7.926    0.020 {built-in method posix.read}
52261231/49297305    7.725    0.000   46.644    0.000 /usr/share/miniconda/envs/run_env/lib/python3.7/json/encoder.py:413(_iterencode)
     3199    7.702    0.002    7.702    0.002 {built-in method time.sleep}
    11754    7.051    0.001    7.051    0.001 {method 'read' of '_ssl._SSLSocket' objects}
      204    4.966    0.024    4.975    0.024 {built-in method _posixsubprocess.fork_exec}
  1941242    4.753    0.000    4.753    0.000 {method 'match' of 're.Pattern' objects}
