         1590393776 function calls (1314140223 primitive calls) in 1284.194 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
     2744  373.759    0.136  373.759    0.136 {method 'poll' of 'select.poll' objects}
    41888  144.276    0.003  144.276    0.003 {built-in method time.sleep}
     3949   90.531    0.023   90.531    0.023 {built-in method posix.read}
381440421/172669505   77.422    0.000  153.760    0.000 /opt/conda/envs/run_env/lib/python3.7/json/encoder.py:333(_iterencode_dict)
     1578   75.417    0.048   75.456    0.048 {built-in method _posixsubprocess.fork_exec}
     1133   53.205    0.047   53.241    0.047 {built-in method posix.fork}
    12127   40.497    0.003   40.497    0.003 {method 'read' of '_ssl._SSLSocket' objects}
    25406   39.836    0.002  245.187    0.010 /opt/conda/envs/run_env/lib/python3.7/json/__init__.py:120(dump)
138707779/138613095   30.741    0.000  108.620    0.000 /opt/conda/envs/run_env/lib/python3.7/json/encoder.py:277(_iterencode_list)
194764073/172669505   29.711    0.000  176.780    0.000 /opt/conda/envs/run_env/lib/python3.7/json/encoder.py:413(_iterencode)
172647228   28.189    0.000   28.189    0.000 {method 'write' of '_io.TextIOWrapper' objects}
34836519/2588   26.307    0.000   78.527    0.030 /opt/conda/envs/run_env/lib/python3.7/copy.py:132(deepcopy)
9075666/2588   25.499    0.000   78.490    0.030 /opt/conda/envs/run_env/lib/python3.7/copy.py:237(_deepcopy_dict)
   208219   22.680    0.000   30.626    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/classes/digraph.py:643(add_edges_from)
156002492/156002242   15.436    0.000   15.746    0.000 {built-in method builtins.isinstance}
 83943943   14.862    0.000   14.862    0.000 {method 'get' of 'dict' objects}
13162704/13147856   11.069    0.000   16.307    0.000 {built-in method builtins.sorted}
    45074    9.788    0.000   15.153    0.000 /opt/conda/envs/run_env/lib/python3.7/json/decoder.py:343(raw_decode)
        3    9.641    3.214   16.851    5.617 /root/repo/cf-scripts/conda_forge_tick/mamba_solver.py:150(__init__)
 59431984    9.349    0.000    9.349    0.000 {built-in method _json.encode_basestring_ascii}
    82011    8.828    0.000    9.149    0.000 {built-in method io.open}
      126    8.760    0.070   13.666    0.108 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/readwrite/json_graph/node_link.py:98(<listcomp>)
    13163    8.246    0.001    8.393    0.001 {method 'read' of '_io.BufferedReader' objects}
        3    7.200    2.400    7.210    2.403 /root/repo/cf-scripts/conda_forge_tick/mamba_solver.py:91(get_index)
   825678    6.460    0.000    6.460    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/classes/digraph.py:498(remove_node)
 68646883    5.431    0.000    5.431    0.000 {built-in method builtins.id}
      126    4.801    0.038    6.012    0.048 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/readwrite/json_graph/node_link.py:90(<listcomp>)
 13039684    4.795    0.000    5.776    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/classes/reportviews.py:666(<genexpr>)
