         965087608 function calls (796567642 primitive calls) in 642.885 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
      738  162.093    0.220  162.093    0.220 {method 'poll' of 'select.poll' objects}
    13864   46.053    0.003   46.053    0.003 {built-in method time.sleep}
199717736/85248755   38.411    0.000   71.244    0.000 /opt/conda/envs/run_env/lib/python3.7/json/encoder.py:333(_iterencode_dict)
     1153   32.893    0.029   32.893    0.029 {built-in method posix.read}
      544   27.003    0.050   27.016    0.050 {built-in method _posixsubprocess.fork_exec}
35568055/2570   25.763    0.000   77.186    0.030 /opt/conda/envs/run_env/lib/python3.7/copy.py:132(deepcopy)
9269935/2468   25.560    0.000   77.165    0.031 /opt/conda/envs/run_env/lib/python3.7/copy.py:237(_deepcopy_dict)
   234427   23.639    0.000   31.863    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/classes/digraph.py:640(add_edges_from)
    25661   19.276    0.001  116.493    0.005 /opt/conda/envs/run_env/lib/python3.7/json/__init__.py:120(dump)
 86551752   14.362    0.000   14.362    0.000 {method 'get' of 'dict' objects}
      285   13.806    0.048   13.817    0.048 {built-in method posix.fork}
93173389/85248755   13.705    0.000   82.518    0.000 /opt/conda/envs/run_env/lib/python3.7/json/encoder.py:413(_iterencode)
 85224955   12.845    0.000   12.845    0.000 {method 'write' of '_io.TextIOWrapper' objects}
    11582   12.222    0.001   12.222    0.001 {method 'read' of '_ssl._SSLSocket' objects}
50821223/50745051   11.337    0.000   39.748    0.000 /opt/conda/envs/run_env/lib/python3.7/json/encoder.py:277(_iterencode_list)
        3    9.920    3.307   17.289    5.763 /root/repo/cf-scripts/conda_forge_tick/mamba_solver.py:150(__init__)
    46379    9.618    0.000   12.864    0.000 /opt/conda/envs/run_env/lib/python3.7/json/decoder.py:343(raw_decode)
    76319    7.372    0.000    7.674    0.000 {built-in method io.open}
        3    7.358    2.453    7.368    2.456 /root/repo/cf-scripts/conda_forge_tick/mamba_solver.py:91(get_index)
72216586/72216332    7.170    0.000    7.315    0.000 {built-in method builtins.isinstance}
   842322    6.356    0.000    6.356    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/classes/digraph.py:495(remove_node)
 31194602    5.683    0.000    5.683    0.000 {built-in method _json.encode_basestring_ascii}
     5854    5.356    0.001    5.508    0.001 {method 'read' of '_io.BufferedReader' objects}
5387810/5370857    5.200    0.000    7.743    0.000 {built-in method builtins.sorted}
    46812    5.177    0.000    5.438    0.000 {method 'read' of '_io.TextIOWrapper' objects}
 61151737    4.558    0.000    4.558    0.000 {built-in method builtins.id}
       43    4.354    0.101    6.122    0.142 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/readwrite/json_graph/node_link.py:97(<listcomp>)
 10131947    3.881    0.000    5.585    0.000 /opt/conda/envs/run_env/lib/python3.7/copy.py:253(_keep_alive)
   234384    3.836    0.000   43.824    0.000 /root/repo/cf-scripts/conda_forge_tick/utils.py:304(pluck)
 33016836    3.490    0.000    3.576    0.000 {method 'update' of 'dict' objects}
       21    3.109    0.148   56.194    2.676 /root/repo/cf-scripts/conda_forge_tick/migrators/migration_yaml.py:414(create_rebuild_graph)
  4274951    2.953    0.000   24.941    0.000 /root/repo/cf-scripts/conda_forge_tick/utils.py:176(__getitem__)
       34    2.832    0.083    2.843    0.084 /root/repo/cf-scripts/conda_forge_tick/mamba_solver.py:170(solve)
  7539557    2.663    0.000    3.216    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/classes/reportviews.py:716(<genexpr>)
   584472    1.944    0.000   65.152    0.000 /root/repo/cf-scripts/conda_forge_tick/migrators/core.py:161(parse_already_pred)
861477/724    1.873    0.000   77.140    0.107 /opt/conda/envs/run_env/lib/python3.7/copy.py:269(_reconstruct)
 19053046    1.772    0.000    1.772    0.000 {method 'items' of 'dict' objects}
    25972    1.735    0.000    1.837    0.000 /opt/conda/envs/run_env/lib/python3.7/json/encoder.py:204(iterencode)
      248    1.624    0.007  134.414    0.542 /root/repo/cf-scripts/conda_forge_tick/contexts.py:57(effective_graph)
   193857    1.610    0.000    1.610    0.000 {built-in method posix.stat}
  4300783    1.486    0.000   21.996    0.000 /root/repo/cf-scripts/conda_forge_tick/utils.py:161(_load)
     8303    1.442    0.000    1.442    0.000 {method 'acquire' of '_thread.lock' objects}
 16992361    1.440    0.000    1.440    0.000 /opt/conda/envs/run_env/lib/python3.7/json/encoder.py:353(<lambda>)
18306455/18290706    1.399    0.000    1.408    0.000 {built-in method builtins.len}
  1814189    1.356    0.000    1.356    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/classes/digraph.py:701(remove_edge)
 19611258    1.335    0.000    1.335    0.000 /opt/conda/envs/run_env/lib/python3.7/copy.py:190(_deepcopy_atomic)
  3335939    1.295    0.000    1.577    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/classes/reportviews.py:799(<genexpr>)
  3934970    1.293    0.000    1.293    0.000 /root/repo/cf-scripts/conda_forge_tick/migrators/core.py:167(<genexpr>)
  4118834    1.156    0.000   25.946    0.000 /opt/conda/envs/run_env/lib/python3.7/_collections_abc.py:657(get)
    25618    1.060    0.000   55.106    0.002 /root/repo/cf-scripts/conda_forge_tick/utils.py:171(_dump)
  2935079    1.045    0.000    3.246    0.000 /root/repo/cf-scripts/conda_forge_tick/utils.py:421(object_hook)
   280701    1.039    0.000    1.132    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/classes/digraph.py:574(add_edge)
   604540    1.015    0.000   69.388    0.000 /root/repo/cf-scripts/conda_forge_tick/migrators/core.py:138(filter)
 10690486    0.946    0.000    0.946    0.000 {method 'append' of 'list' objects}
   234384    0.860    0.000    2.516    0.000 /root/repo/cf-scripts/conda_forge_tick/utils.py:320(<setcomp>)
   699013    0.828    0.000    1.624    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/classes/reportviews.py:687(__init__)
   861477    0.760    0.000    1.372    0.000 {method '__reduce_ex__' of 'object' objects}
  1426494    0.724    0.000    1.331    0.000 /opt/conda/envs/run_env/lib/python3.7/_collections_abc.py:742(__iter__)
       43    0.723    0.017    1.159    0.027 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/readwrite/json_graph/node_link.py:88(<listcomp>)
  1866886    0.656    0.000    0.656    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/classes/reportviews.py:186(__getitem__)
   589397    0.620    0.000    0.883    0.000 /root/repo/cf-scripts/conda_forge_tick/utils.py:545(frozen_to_json_friendly)
  3211971    0.614    0.000    0.614    0.000 /root/repo/cf-scripts/conda_forge_tick/utils.py:485(<lambda>)
  2785058    0.606    0.000    1.056    0.000 {built-in method builtins.hasattr}
   182093    0.583    0.000    2.201    0.000 /root/repo/cf-scripts/conda_forge_tick/utils.py:136(__init__)
   570076    0.540    0.000    9.575    0.000 /root/repo/cf-scripts/conda_forge_tick/migrators/migration_yaml.py:329(filter)
2303351/2302931    0.538    0.000    0.540    0.000 {built-in method builtins.getattr}
    41186    0.510    0.000    1.607    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/ruamel/yaml/scanner.py:1519(scan_plain)
  6964512    0.496    0.000    0.496    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/classes/reportviews.py:703(<lambda>)
