         1566541605 function calls (1294261224 primitive calls) in 1295.644 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
     2736  366.376    0.134  366.376    0.134 {method 'poll' of 'select.poll' objects}
    42437  148.670    0.004  148.670    0.004 {built-in method time.sleep}
     3923   92.744    0.024   92.744    0.024 {built-in method posix.read}
376732292/170466947   79.107    0.000  157.434    0.000 /opt/conda/envs/run_env/lib/python3.7/json/encoder.py:333(_iterencode_dict)
     1554   77.394    0.050   77.433    0.050 {built-in method _posixsubprocess.fork_exec}
     1131   56.237    0.050   56.274    0.050 {built-in method posix.fork}
    12301   41.690    0.003   41.690    0.003 {method 'read' of '_ssl._SSLSocket' objects}
    25326   40.475    0.002  247.241    0.010 /opt/conda/envs/run_env/lib/python3.7/json/__init__.py:120(dump)
136630250/136547053   31.950    0.000  111.531    0.000 /opt/conda/envs/run_env/lib/python3.7/json/encoder.py:277(_iterencode_list)
192194871/170466947   30.168    0.000  180.896    0.000 /opt/conda/envs/run_env/lib/python3.7/json/encoder.py:413(_iterencode)
8856166/2586   27.116    0.000   76.539    0.030 /opt/conda/envs/run_env/lib/python3.7/copy.py:237(_deepcopy_dict)
170444833   25.493    0.000   25.493    0.000 {method 'write' of '_io.TextIOWrapper' objects}
33995953/2586   24.504    0.000   76.576    0.030 /opt/conda/envs/run_env/lib/python3.7/copy.py:132(deepcopy)
   208537   21.483    0.000   29.170    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/classes/digraph.py:643(add_edges_from)
153788366/153788116   15.843    0.000   16.163    0.000 {built-in method builtins.isinstance}
 82214973   13.976    0.000   13.976    0.000 {method 'get' of 'dict' objects}
    81406   13.516    0.000   13.842    0.000 {built-in method io.open}
12959352/12945927   11.394    0.000   16.556    0.000 {built-in method builtins.sorted}
    44725    9.631    0.000   14.132    0.000 /opt/conda/envs/run_env/lib/python3.7/json/decoder.py:343(raw_decode)
        3    9.576    3.192   19.095    6.365 /root/repo/cf-scripts/conda_forge_tick/mamba_solver.py:150(__init__)
        3    9.505    3.168    9.517    3.172 /root/repo/cf-scripts/conda_forge_tick/mamba_solver.py:91(get_index)
 58704699    9.418    0.000    9.418    0.000 {built-in method _json.encode_basestring_ascii}
      124    9.321    0.075   14.445    0.116 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/readwrite/json_graph/node_link.py:98(<listcomp>)
    12941    8.832    0.001    9.000    0.001 {method 'read' of '_io.BufferedReader' objects}
   805386    6.098    0.000    6.098    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/classes/digraph.py:498(remove_node)
 67118083    5.055    0.000    5.055    0.000 {built-in method builtins.id}
 12903867    5.005    0.000    5.999    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/classes/reportviews.py:666(<genexpr>)
    22184    4.767    0.000    4.767    0.000 {method 'acquire' of '_thread.lock' objects}
    44973    4.291    0.000    4.543    0.000 {method 'read' of '_io.TextIOWrapper' objects}
  9680974    3.723    0.000    5.254    0.000 /opt/conda/envs/run_env/lib/python3.7/copy.py:253(_keep_alive)
      124    3.649    0.029    4.940    0.040 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/readwrite/json_graph/node_link.py:90(<listcomp>)
 30966328    3.270    0.000    3.440    0.000 {method 'update' of 'dict' objects}
 33800706    3.026    0.000    3.026    0.000 {method 'items' of 'dict' objects}
   208498    2.978    0.000   39.965    0.000 /root/repo/cf-scripts/conda_forge_tick/utils.py:304(pluck)
 31146614    2.962    0.000    2.962    0.000 /opt/conda/envs/run_env/lib/python3.7/json/encoder.py:353(<lambda>)
       30    2.817    0.094    2.826    0.094 /root/repo/cf-scripts/conda_forge_tick/mamba_solver.py:170(solve)
       19    2.747    0.145   48.725    2.564 /root/repo/cf-scripts/conda_forge_tick/migrators/migration_yaml.py:414(create_rebuild_graph)
  4144883    2.649    0.000   24.790    0.000 /root/repo/cf-scripts/conda_forge_tick/utils.py:176(__getitem__)
   200847    2.291    0.000    2.291    0.000 {built-in method posix.stat}
   573402    1.944    0.000   69.888    0.000 /root/repo/cf-scripts/conda_forge_tick/migrators/core.py:178(parse_already_pred)
  9072708    1.792    0.000    1.792    0.000 /root/repo/cf-scripts/conda_forge_tick/utils.py:485(<lambda>)
824316/865    1.785    0.000   76.522    0.088 /opt/conda/envs/run_env/lib/python3.7/copy.py:269(_reconstruct)
