         1153240131 function calls (950430273 primitive calls) in 886.853 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
     1580  283.249    0.179  283.249    0.179 {method 'poll' of 'select.poll' objects}
    24437   88.565    0.004   88.565    0.004 {built-in method time.sleep}
261007676/114982255   51.140    0.000   97.928    0.000 /opt/conda/envs/run_env/lib/python3.7/json/encoder.py:333(_iterencode_dict)
     2298   47.936    0.021   47.936    0.021 {built-in method posix.read}
      935   40.140    0.043   40.165    0.043 {built-in method _posixsubprocess.fork_exec}
      642   27.681    0.043   27.701    0.043 {built-in method posix.fork}
    24981   26.352    0.001  156.264    0.006 /opt/conda/envs/run_env/lib/python3.7/json/__init__.py:120(dump)
33792175/2586   24.748    0.000   72.021    0.028 /opt/conda/envs/run_env/lib/python3.7/copy.py:132(deepcopy)
    11826   24.428    0.002   24.428    0.002 {method 'read' of '_ssl._SSLSocket' objects}
8806145/2586   23.555    0.000   71.995    0.028 /opt/conda/envs/run_env/lib/python3.7/copy.py:237(_deepcopy_dict)
   207381   19.166    0.000   26.152    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/classes/digraph.py:643(add_edges_from)
127855273/114982255   18.773    0.000  112.896    0.000 /opt/conda/envs/run_env/lib/python3.7/json/encoder.py:413(_iterencode)
81469023/81396881   17.743    0.000   62.995    0.000 /opt/conda/envs/run_env/lib/python3.7/json/encoder.py:277(_iterencode_list)
114959415   16.689    0.000   16.689    0.000 {method 'write' of '_io.TextIOWrapper' objects}
 81610022   12.281    0.000   12.281    0.000 {method 'get' of 'dict' objects}
100609188/100608938    9.809    0.000    9.989    0.000 {built-in method builtins.isinstance}
        3    9.442    3.147   18.609    6.203 /root/repo/cf-scripts/conda_forge_tick/mamba_solver.py:150(__init__)
    44746    9.164    0.000   13.154    0.000 /opt/conda/envs/run_env/lib/python3.7/json/decoder.py:343(raw_decode)
        3    9.154    3.051    9.165    3.055 /root/repo/cf-scripts/conda_forge_tick/mamba_solver.py:91(get_index)
8080152/8065874    6.886    0.000   10.187    0.000 {built-in method builtins.sorted}
 40706731    6.834    0.000    6.834    0.000 {built-in method _json.encode_basestring_ascii}
       73    6.771    0.093    9.529    0.131 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/readwrite/json_graph/node_link.py:98(<listcomp>)
     8532    5.537    0.001    5.685    0.001 {method 'read' of '_io.BufferedReader' objects}
    76686    5.517    0.000    5.804    0.000 {built-in method io.open}
   800944    5.215    0.000    5.215    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/classes/digraph.py:498(remove_node)
