         1083951482 function calls (892825715 primitive calls) in 814.206 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
     1365  213.371    0.156  213.371    0.156 {method 'poll' of 'select.poll' objects}
    21872   83.216    0.004   83.216    0.004 {built-in method time.sleep}
     1986   50.362    0.025   50.362    0.025 {built-in method posix.read}
241413417/105578203   48.781    0.000   93.796    0.000 /opt/conda/envs/run_env/lib/python3.7/json/encoder.py:333(_iterencode_dict)
      812   41.248    0.051   41.267    0.051 {built-in method _posixsubprocess.fork_exec}
      556   29.018    0.052   29.036    0.052 {built-in method posix.fork}
33894693/2440   25.133    0.000   74.777    0.031 /opt/conda/envs/run_env/lib/python3.7/copy.py:132(deepcopy)
    25023   25.033    0.001  151.070    0.006 /opt/conda/envs/run_env/lib/python3.7/json/__init__.py:120(dump)
8833945/2440   23.860    0.000   74.753    0.031 /opt/conda/envs/run_env/lib/python3.7/copy.py:237(_deepcopy_dict)
    11887   23.103    0.002   23.103    0.002 {method 'read' of '_ssl._SSLSocket' objects}
   208003   19.695    0.000   27.024    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/classes/digraph.py:643(add_edges_from)
116883789/105578203   17.977    0.000  108.138    0.000 /opt/conda/envs/run_env/lib/python3.7/json/encoder.py:413(_iterencode)
72011838/71950943   16.640    0.000   59.294    0.000 /opt/conda/envs/run_env/lib/python3.7/json/encoder.py:277(_iterencode_list)
105554832   16.452    0.000   16.452    0.000 {method 'write' of '_io.TextIOWrapper' objects}
 82001097   13.458    0.000   13.458    0.000 {method 'get' of 'dict' objects}
        3    9.566    3.189    9.576    3.192 /root/repo/cf-scripts/conda_forge_tick/mamba_solver.py:91(get_index)
91401110/91400860    9.427    0.000    9.602    0.000 {built-in method builtins.isinstance}
        3    9.101    3.034   18.678    6.226 /root/repo/cf-scripts/conda_forge_tick/mamba_solver.py:150(__init__)
    44473    8.386    0.000   13.110    0.000 /opt/conda/envs/run_env/lib/python3.7/json/decoder.py:343(raw_decode)
7243355/7230858    6.921    0.000   10.239    0.000 {built-in method builtins.sorted}
 37678701    6.723    0.000    6.723    0.000 {built-in method _json.encode_basestring_ascii}
    75650    6.212    0.000    6.487    0.000 {built-in method io.open}
   803362    5.617    0.000    5.617    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/classes/digraph.py:498(remove_node)
     7657    5.600    0.001    5.752    0.001 {method 'read' of '_io.BufferedReader' objects}
 60603760    4.594    0.000    4.594    0.000 {built-in method builtins.id}
       64    4.244    0.066    7.006    0.109 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/readwrite/json_graph/node_link.py:98(<listcomp>)
  9656567    3.693    0.000    5.221    0.000 /opt/conda/envs/run_env/lib/python3.7/copy.py:253(_keep_alive)
    44764    3.652    0.000    3.880    0.000 {method 'read' of '_io.TextIOWrapper' objects}
 31135787    3.257    0.000    3.418    0.000 {method 'update' of 'dict' objects}
  8494849    3.169    0.000    3.852    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/classes/reportviews.py:666(<genexpr>)
  4134553    2.937    0.000   23.202    0.000 /root/repo/cf-scripts/conda_forge_tick/utils.py:165(__getitem__)
 22315492    2.897    0.000    2.897    0.000 {method 'items' of 'dict' objects}
       30    2.811    0.094    2.820    0.094 /root/repo/cf-scripts/conda_forge_tick/mamba_solver.py:170(solve)
   207964    2.783    0.000   37.200    0.000 /root/repo/cf-scripts/conda_forge_tick/utils.py:293(pluck)
       19    2.705    0.142   48.246    2.539 /root/repo/cf-scripts/conda_forge_tick/migrators/migration_yaml.py:414(create_rebuild_graph)
       64    2.683    0.042    3.346    0.052 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/readwrite/json_graph/node_link.py:90(<listcomp>)
  2831486    2.561    0.000    4.724    0.000 /root/repo/cf-scripts/conda_forge_tick/utils.py:410(object_hook)
    12101    2.447    0.000    2.447    0.000 {method 'acquire' of '_thread.lock' objects}
 20311201    1.925    0.000    1.925    0.000 /opt/conda/envs/run_env/lib/python3.7/json/encoder.py:353(<lambda>)
   572038    1.913    0.000   61.587    0.000 /root/repo/cf-scripts/conda_forge_tick/migrators/core.py:178(parse_already_pred)
822130/729    1.768    0.000   74.729    0.103 /opt/conda/envs/run_env/lib/python3.7/copy.py:269(_reconstruct)
      207    1.566    0.008  129.845    0.627 /root/repo/cf-scripts/conda_forge_tick/contexts.py:57(effective_graph)
