         1557228000 function calls (1286026751 primitive calls) in 1369.122 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
     2820  429.976    0.152  429.976    0.152 {method 'poll' of 'select.poll' objects}
    42588  150.144    0.004  150.144    0.004 {built-in method time.sleep}
     4023   91.101    0.023   91.101    0.023 {built-in method posix.read}
375239854/169792364   79.254    0.000  157.105    0.000 /opt/conda/envs/run_env/lib/python3.7/json/encoder.py:333(_iterencode_dict)
     1568   71.859    0.046   71.896    0.046 {built-in method _posixsubprocess.fork_exec}
     1159   52.459    0.045   52.496    0.045 {built-in method posix.fork}
    12175   48.071    0.004   48.071    0.004 {method 'read' of '_ssl._SSLSocket' objects}
    25294   40.482    0.002  247.469    0.010 /opt/conda/envs/run_env/lib/python3.7/json/__init__.py:120(dump)
136035048/135959120   31.330    0.000  111.378    0.000 /opt/conda/envs/run_env/lib/python3.7/json/encoder.py:277(_iterencode_list)
191453892/169792364   30.243    0.000  180.589    0.000 /opt/conda/envs/run_env/lib/python3.7/json/encoder.py:413(_iterencode)
169770334   25.966    0.000   25.966    0.000 {method 'write' of '_io.TextIOWrapper' objects}
33847140/2579   25.140    0.000   74.586    0.029 /opt/conda/envs/run_env/lib/python3.7/copy.py:132(deepcopy)
8818057/2579   22.570    0.000   74.547    0.029 /opt/conda/envs/run_env/lib/python3.7/copy.py:237(_deepcopy_dict)
   207675   21.984    0.000   29.496    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/classes/digraph.py:643(add_edges_from)
    81201   18.559    0.000   18.913    0.000 {built-in method io.open}
153250312/153250062   15.842    0.000   16.170    0.000 {built-in method builtins.isinstance}
 81102201   14.159    0.000   14.159    0.000 {method 'get' of 'dict' objects}
    12964   12.502    0.001   12.660    0.001 {method 'read' of '_io.BufferedReader' objects}
12906695/12893073   11.282    0.000   16.633    0.000 {built-in method builtins.sorted}
      124   11.277    0.091   16.712    0.135 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/readwrite/json_graph/node_link.py:98(<listcomp>)
    44497   10.349    0.000   14.703    0.000 /opt/conda/envs/run_env/lib/python3.7/json/decoder.py:343(raw_decode)
 58473445    9.676    0.000    9.676    0.000 {built-in method _json.encode_basestring_ascii}
        3    9.667    3.222   19.064    6.355 /root/repo/cf-scripts/conda_forge_tick/mamba_solver.py:150(__init__)
        3    9.386    3.129    9.396    3.132 /root/repo/cf-scripts/conda_forge_tick/mamba_solver.py:91(get_index)
   802054    6.256    0.000    6.256    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/classes/digraph.py:498(remove_node)
 66831403    5.187    0.000    5.187    0.000 {built-in method builtins.id}
 12783529    5.140    0.000    6.252    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/classes/reportviews.py:666(<genexpr>)
    44748    4.823    0.000    5.092    0.000 {method 'read' of '_io.TextIOWrapper' objects}
    22083    4.576    0.000    4.576    0.000 {method 'acquire' of '_thread.lock' objects}
 33658913    4.439    0.000    4.439    0.000 {method 'items' of 'dict' objects}
  9639496    3.752    0.000    5.315    0.000 /opt/conda/envs/run_env/lib/python3.7/copy.py:253(_keep_alive)
      124    3.597    0.029    4.873    0.039 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/readwrite/json_graph/node_link.py:90(<listcomp>)
   207636    3.561    0.000   41.241    0.000 /root/repo/cf-scripts/conda_forge_tick/utils.py:293(pluck)
