         1426296213 function calls (1177624201 primitive calls) in 1339.211 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
     2453  466.847    0.190  466.847    0.190 {method 'poll' of 'select.poll' objects}
    38424  135.261    0.004  135.261    0.004 {built-in method time.sleep}
     3480   81.012    0.023   81.012    0.023 {built-in method posix.read}
337570819/151708819   72.632    0.000  144.546    0.000 /opt/conda/envs/run_env/lib/python3.7/json/encoder.py:333(_iterencode_dict)
     1344   66.188    0.049   66.220    0.049 {built-in method _posixsubprocess.fork_exec}
     1019   49.206    0.048   49.238    0.048 {built-in method posix.fork}
    12053   38.217    0.003   38.217    0.003 {method 'read' of '_ssl._SSLSocket' objects}
    25257   37.543    0.001  229.250    0.009 /opt/conda/envs/run_env/lib/python3.7/json/__init__.py:120(dump)
117923564/117859807   28.212    0.000  101.116    0.000 /opt/conda/envs/run_env/lib/python3.7/json/encoder.py:277(_iterencode_list)
170436329/151708819   27.650    0.000  166.222    0.000 /opt/conda/envs/run_env/lib/python3.7/json/encoder.py:413(_iterencode)
33882885/2536   26.289    0.000   79.194    0.031 /opt/conda/envs/run_env/lib/python3.7/copy.py:132(deepcopy)
151686143   25.120    0.000   25.120    0.000 {method 'write' of '_io.TextIOWrapper' objects}
8827986/2536   24.677    0.000   79.160    0.031 /opt/conda/envs/run_env/lib/python3.7/copy.py:237(_deepcopy_dict)
   207924   22.299    0.000   30.146    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/classes/digraph.py:643(add_edges_from)
    79593   15.293    0.000   15.621    0.000 {built-in method io.open}
135723520/135723270   14.750    0.000   15.028    0.000 {built-in method builtins.isinstance}
 81985102   14.450    0.000   14.450    0.000 {method 'get' of 'dict' objects}
    44495   11.732    0.000   16.098    0.000 /opt/conda/envs/run_env/lib/python3.7/json/decoder.py:343(raw_decode)
    11469   11.384    0.001   11.556    0.001 {method 'read' of '_io.BufferedReader' objects}
11308142/11295399   10.793    0.000   15.622    0.000 {built-in method builtins.sorted}
        3   10.633    3.544   20.512    6.837 /root/repo/cf-scripts/conda_forge_tick/mamba_solver.py:150(__init__)
        3    9.865    3.288    9.877    3.292 /root/repo/cf-scripts/conda_forge_tick/mamba_solver.py:91(get_index)
 52621173    9.262    0.000    9.262    0.000 {built-in method _json.encode_basestring_ascii}
      107    6.963    0.065   11.549    0.108 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/readwrite/json_graph/node_link.py:98(<listcomp>)
   803059    6.436    0.000    6.436    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/classes/digraph.py:498(remove_node)
 65105478    5.918    0.000    5.918    0.000 {built-in method builtins.id}
      107    4.994    0.047    6.119    0.057 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/readwrite/json_graph/node_link.py:90(<listcomp>)
 11621827    4.518    0.000    5.481    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/classes/reportviews.py:666(<genexpr>)
 30464024    4.518    0.000    4.518    0.000 {method 'items' of 'dict' objects}
    19499    4.509    0.000    4.509    0.000 {method 'acquire' of '_thread.lock' objects}
  9650402    3.898    0.000    5.638    0.000 /opt/conda/envs/run_env/lib/python3.7/copy.py:253(_keep_alive)
    44752    3.835    0.000    4.087    0.000 {method 'read' of '_io.TextIOWrapper' objects}
 31097440    3.456    0.000    3.659    0.000 {method 'update' of 'dict' objects}
   207885    3.111    0.000   41.598    0.000 /root/repo/cf-scripts/conda_forge_tick/utils.py:293(pluck)
