         971210063 function calls (798966522 primitive calls) in 611.453 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
      806  128.430    0.159  128.430    0.159 {method 'poll' of 'select.poll' objects}
    16071   55.382    0.003   55.382    0.003 {built-in method time.sleep}
207924936/89503629   38.788    0.000   72.882    0.000 /opt/conda/envs/run_env/lib/python3.7/json/encoder.py:333(_iterencode_dict)
     1266   34.384    0.027   34.384    0.027 {built-in method posix.read}
      607   28.910    0.048   28.924    0.048 {built-in method _posixsubprocess.fork_exec}
9074579/2395   25.442    0.000   76.671    0.032 /opt/conda/envs/run_env/lib/python3.7/copy.py:237(_deepcopy_dict)
34809586/2395   25.426    0.000   76.692    0.032 /opt/conda/envs/run_env/lib/python3.7/copy.py:132(deepcopy)
   208199   20.189    0.000   27.676    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/classes/digraph.py:643(add_edges_from)
    24915   20.137    0.001  118.106    0.005 /opt/conda/envs/run_env/lib/python3.7/json/__init__.py:120(dump)
      314   14.715    0.047   14.725    0.047 {built-in method posix.fork}
98232041/89503629   14.331    0.000   84.578    0.000 /opt/conda/envs/run_env/lib/python3.7/json/encoder.py:413(_iterencode)
 83826790   13.532    0.000   13.532    0.000 {method 'get' of 'dict' objects}
    11588   13.247    0.001   13.247    0.001 {method 'read' of '_ssl._SSLSocket' objects}
 89479909   13.073    0.000   13.073    0.000 {method 'write' of '_io.TextIOWrapper' objects}
56025021/55960993   12.089    0.000   42.563    0.000 /opt/conda/envs/run_env/lib/python3.7/json/encoder.py:277(_iterencode_list)
        3    9.122    3.041   17.094    5.698 /root/repo/cf-scripts/conda_forge_tick/mamba_solver.py:150(__init__)
    44424    8.806    0.000   14.714    0.000 /opt/conda/envs/run_env/lib/python3.7/json/decoder.py:343(raw_decode)
        3    7.962    2.654    7.972    2.657 /root/repo/cf-scripts/conda_forge_tick/mamba_solver.py:91(get_index)
75819304/75819054    7.199    0.000    7.328    0.000 {built-in method builtins.isinstance}
    74043    7.073    0.000    7.358    0.000 {built-in method io.open}
   825612    5.840    0.000    5.840    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/classes/digraph.py:498(remove_node)
 32471752    5.655    0.000    5.655    0.000 {built-in method _json.encode_basestring_ascii}
5848451/5835218    5.339    0.000    8.089    0.000 {built-in method builtins.sorted}
     6323    5.086    0.001    5.240    0.001 {method 'read' of '_io.BufferedReader' objects}
 60468672    4.430    0.000    4.430    0.000 {built-in method builtins.id}
       49    4.264    0.087    6.206    0.127 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/readwrite/json_graph/node_link.py:98(<listcomp>)
  9919405    3.852    0.000    5.448    0.000 /opt/conda/envs/run_env/lib/python3.7/copy.py:253(_keep_alive)
    44718    3.619    0.000    3.859    0.000 {method 'read' of '_io.TextIOWrapper' objects}
 31291264    3.280    0.000    3.458    0.000 {method 'update' of 'dict' objects}
   208160    2.865    0.000   38.062    0.000 /root/repo/cf-scripts/conda_forge_tick/utils.py:304(pluck)
  4265454    2.798    0.000   24.507    0.000 /root/repo/cf-scripts/conda_forge_tick/utils.py:176(__getitem__)
       19    2.731    0.144   47.255    2.487 /root/repo/cf-scripts/conda_forge_tick/migrators/migration_yaml.py:414(create_rebuild_graph)
  2836614    2.699    0.000    5.909    0.000 /root/repo/cf-scripts/conda_forge_tick/utils.py:421(object_hook)
       30    2.667    0.089    2.676    0.089 /root/repo/cf-scripts/conda_forge_tick/mamba_solver.py:170(solve)
 19713393    2.591    0.000    2.591    0.000 {method 'items' of 'dict' objects}
  7411655    2.588    0.000    3.142    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/classes/reportviews.py:666(<genexpr>)
   186079    2.191    0.000    2.191    0.000 {built-in method posix.stat}
   593298    1.964    0.000   60.999    0.000 /root/repo/cf-scripts/conda_forge_tick/migrators/core.py:178(parse_already_pred)
844334/680    1.800    0.000   76.641    0.113 /opt/conda/envs/run_env/lib/python3.7/copy.py:269(_reconstruct)
     8922    1.755    0.000    1.755    0.000 {method 'acquire' of '_thread.lock' objects}
      212    1.613    0.008  131.419    0.620 /root/repo/cf-scripts/conda_forge_tick/contexts.py:57(effective_graph)
 17625268    1.521    0.000    1.521    0.000 /opt/conda/envs/run_env/lib/python3.7/json/encoder.py:353(<lambda>)
  3923760    1.370    0.000    1.370    0.000 /root/repo/cf-scripts/conda_forge_tick/migrators/core.py:184(<genexpr>)
  4290462    1.368    0.000   21.716    0.000 /root/repo/cf-scripts/conda_forge_tick/utils.py:161(_load)
  4116702    1.327    0.000   25.689    0.000 /opt/conda/envs/run_env/lib/python3.7/_collections_abc.py:657(get)
 19192312    1.324    0.000    1.324    0.000 /opt/conda/envs/run_env/lib/python3.7/copy.py:190(_deepcopy_atomic)
    24866    1.251    0.000   51.074    0.002 /root/repo/cf-scripts/conda_forge_tick/utils.py:171(_dump)
  1687456    1.243    0.000    1.243    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/classes/digraph.py:705(remove_edge)
