         1107026172 function calls (921422715 primitive calls) in 847.633 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
      956  252.592    0.264  252.592    0.264 {method 'poll' of 'select.poll' objects}
    17207   59.612    0.003   59.612    0.003 {built-in method time.sleep}
      538   49.238    0.092   49.350    0.092 /root/repo/cf-scripts/conda_forge_tick/mamba_solver.py:170(solve)
223513729/96621982   41.274    0.000   77.338    0.000 /opt/conda/envs/run_env/lib/python3.7/json/encoder.py:333(_iterencode_dict)
     1500   39.610    0.026   39.610    0.026 {built-in method posix.read}
      703   31.989    0.046   32.007    0.046 {built-in method _posixsubprocess.fork_exec}
9550540/3871   27.467    0.000   79.459    0.021 /opt/conda/envs/run_env/lib/python3.7/copy.py:237(_deepcopy_dict)
36774709/5975   26.555    0.000   79.491    0.013 /opt/conda/envs/run_env/lib/python3.7/copy.py:132(deepcopy)
    25918   21.542    0.001  125.017    0.005 /opt/conda/envs/run_env/lib/python3.7/json/__init__.py:120(dump)
    13129   21.519    0.002   21.519    0.002 {method 'read' of '_ssl._SSLSocket' objects}
   235073   19.031    0.000   25.827    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/classes/digraph.py:640(add_edges_from)
      354   16.110    0.046   16.120    0.046 {built-in method posix.fork}
106292772/96621982   15.021    0.000   89.615    0.000 /opt/conda/envs/run_env/lib/python3.7/json/encoder.py:413(_iterencode)
 96598594   13.555    0.000   13.555    0.000 {method 'write' of '_io.TextIOWrapper' objects}
 93260312   13.202    0.000   13.202    0.000 {method 'get' of 'dict' objects}
61947817/61875034   12.850    0.000   45.536    0.000 /opt/conda/envs/run_env/lib/python3.7/json/encoder.py:277(_iterencode_list)
    46367   10.818    0.000   14.468    0.000 /opt/conda/envs/run_env/lib/python3.7/json/decoder.py:343(raw_decode)
        3    9.119    3.040   17.777    5.926 /root/repo/cf-scripts/conda_forge_tick/mamba_solver.py:150(__init__)
        3    8.648    2.883    8.657    2.886 /root/repo/cf-scripts/conda_forge_tick/mamba_solver.py:91(get_index)
