         976816341 function calls (813760545 primitive calls) in 910.373 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
      708  200.739    0.284  200.739    0.284 {method 'poll' of 'select.poll' objects}
      528   56.194    0.106   56.317    0.107 /root/repo/cf-scripts/conda_forge_tick/mamba_solver.py:170(solve)
190030766/80535969   46.166    0.000   85.396    0.000 /opt/conda/envs/run_env/lib/python3.7/json/encoder.py:333(_iterencode_dict)
    13298   45.724    0.003   45.724    0.003 {built-in method time.sleep}
     1077   37.143    0.034   37.143    0.034 {built-in method posix.read}
9145351/3839   35.010    0.000  104.782    0.027 /opt/conda/envs/run_env/lib/python3.7/copy.py:237(_deepcopy_dict)
   214270   34.886    0.000   45.834    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/classes/digraph.py:640(add_edges_from)
35223659/5983   34.069    0.000  104.816    0.018 /opt/conda/envs/run_env/lib/python3.7/copy.py:132(deepcopy)
      483   31.426    0.065   31.443    0.065 {built-in method _posixsubprocess.fork_exec}
    25913   24.727    0.001  143.827    0.006 /opt/conda/envs/run_env/lib/python3.7/json/__init__.py:120(dump)
    77072   20.360    0.000   20.901    0.000 {built-in method io.open}
 90591812   20.141    0.000   20.141    0.000 {method 'get' of 'dict' objects}
 80511460   19.402    0.000   19.402    0.000 {method 'write' of '_io.TextIOWrapper' objects}
      275   17.343    0.063   17.352    0.063 {built-in method posix.fork}
87577203/80535969   16.397    0.000   99.083    0.000 /opt/conda/envs/run_env/lib/python3.7/json/encoder.py:413(_iterencode)
    46683   14.071    0.000   18.240    0.000 /opt/conda/envs/run_env/lib/python3.7/json/decoder.py:343(raw_decode)
45813228/45742551   12.931    0.000   45.709    0.000 /opt/conda/envs/run_env/lib/python3.7/json/encoder.py:277(_iterencode_list)
        3   12.350    4.117   21.591    7.197 /root/repo/cf-scripts/conda_forge_tick/mamba_solver.py:150(__init__)
    11608   11.555    0.001   11.555    0.001 {method 'read' of '_ssl._SSLSocket' objects}
        1   10.343   10.343   10.411   10.411 /opt/conda/envs/run_env/lib/python3.7/site-packages/libarchive/extract.py:43(extract_entries)
