         730364719 function calls (611310209 primitive calls) in 611.309 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
      105  118.214    1.126  118.214    1.126 {method 'poll' of 'select.poll' objects}
      504   62.856    0.125   63.001    0.125 /home/runner/work/autotick-bot/autotick-bot/cf-scripts/conda_forge_tick/mamba_solver.py:170(solve)
9411435/3595   38.720    0.000  108.498    0.030 /usr/share/miniconda/envs/run_env/lib/python3.7/copy.py:237(_deepcopy_dict)
36235896/5625   35.301    0.000  108.527    0.019 /usr/share/miniconda/envs/run_env/lib/python3.7/copy.py:132(deepcopy)
   195695   27.796    0.000   38.563    0.000 /usr/share/miniconda/envs/run_env/lib/python3.7/site-packages/networkx/classes/digraph.py:640(add_edges_from)
113988847/45514148   27.256    0.000   45.733    0.000 /usr/share/miniconda/envs/run_env/lib/python3.7/json/encoder.py:333(_iterencode_dict)
 91649939   18.691    0.000   18.691    0.000 {method 'get' of 'dict' objects}
    42619   16.169    0.000   19.704    0.000 /usr/share/miniconda/envs/run_env/lib/python3.7/json/decoder.py:343(raw_decode)
    22306   13.616    0.001   77.796    0.003 /usr/share/miniconda/envs/run_env/lib/python3.7/json/__init__.py:120(dump)
        3   13.528    4.509   24.973    8.324 /home/runner/work/autotick-bot/autotick-bot/cf-scripts/conda_forge_tick/mamba_solver.py:150(__init__)
        3   11.431    3.810   11.443    3.814 /home/runner/work/autotick-bot/autotick-bot/cf-scripts/conda_forge_tick/mamba_solver.py:91(get_index)
    12868   11.057    0.001   11.057    0.001 {method 'read' of '_ssl._SSLSocket' objects}
 45492785   10.102    0.000   10.102    0.000 {method 'write' of '_io.TextIOWrapper' objects}
      244    9.374    0.038    9.374    0.038 {built-in method posix.read}
47800784/45514148    8.820    0.000   53.696    0.000 /usr/share/miniconda/envs/run_env/lib/python3.7/json/encoder.py:413(_iterencode)
   852705    8.122    0.000    8.122    0.000 /usr/share/miniconda/envs/run_env/lib/python3.7/site-packages/networkx/classes/digraph.py:495(remove_node)
     2489    7.272    0.003    7.272    0.003 {built-in method time.sleep}
      177    6.816    0.039    6.822    0.039 {built-in method _posixsubprocess.fork_exec}
 58635412    5.680    0.000    5.680    0.000 {built-in method builtins.id}
42075506/42075243    5.517    0.000    5.667    0.000 {built-in method builtins.isinstance}
  1720402    5.371    0.000    5.371    0.000 {method 'match' of 're.Pattern' objects}
 10293482    5.263    0.000    7.380    0.000 /usr/share/miniconda/envs/run_env/lib/python3.7/copy.py:253(_keep_alive)
 33268524    5.228    0.000    7.664    0.000 {method 'update' of 'dict' objects}
 17870417    4.638    0.000    4.638    0.000 {built-in method _json.encode_basestring_ascii}
  4503544    4.568    0.000   33.053    0.000 /home/runner/work/autotick-bot/autotick-bot/cf-scripts/conda_forge_tick/utils.py:176(__getitem__)
15718764/15648112    4.347    0.000   15.505    0.000 /usr/share/miniconda/envs/run_env/lib/python3.7/json/encoder.py:277(_iterencode_list)
   195660    4.105    0.000   52.650    0.000 /home/runner/work/autotick-bot/autotick-bot/cf-scripts/conda_forge_tick/utils.py:304(pluck)
2304694/2289142    3.807    0.000    5.728    0.000 {built-in method builtins.sorted}
    43926    3.805    0.000    4.145    0.000 {method 'read' of '_io.TextIOWrapper' objects}
       17    3.534    0.208   60.315    3.548 /home/runner/work/autotick-bot/autotick-bot/cf-scripts/conda_forge_tick/migrators/migration_yaml.py:414(create_rebuild_graph)
     3443    3.239    0.001    3.396    0.001 {method 'read' of '_io.BufferedReader' objects}
   631704    2.838    0.000   69.428    0.000 /home/runner/work/autotick-bot/autotick-bot/cf-scripts/conda_forge_tick/migrators/core.py:161(parse_already_pred)
    21316    2.716    0.000    2.716    0.000 {method 'search' of 're.Pattern' objects}
    67532    2.569    0.000    2.954    0.000 {built-in method io.open}
  2723424    2.548    0.000    3.535    0.000 /home/runner/work/autotick-bot/autotick-bot/cf-scripts/conda_forge_tick/utils.py:421(object_hook)
873869/3702    2.504    0.000  108.211    0.029 /usr/share/miniconda/envs/run_env/lib/python3.7/copy.py:269(_reconstruct)
      237    2.380    0.010  173.703    0.733 /home/runner/work/autotick-bot/autotick-bot/cf-scripts/conda_forge_tick/contexts.py:57(effective_graph)
  4526290    2.338    0.000   28.495    0.000 /home/runner/work/autotick-bot/autotick-bot/cf-scripts/conda_forge_tick/utils.py:161(_load)
  4363147    2.244    0.000   35.131    0.000 /usr/share/miniconda/envs/run_env/lib/python3.7/_collections_abc.py:657(get)
  4311685    2.176    0.000    2.176    0.000 /home/runner/work/autotick-bot/autotick-bot/cf-scripts/conda_forge_tick/migrators/core.py:167(<genexpr>)
 20021964    2.086    0.000    2.086    0.000 /usr/share/miniconda/envs/run_env/lib/python3.7/copy.py:190(_deepcopy_atomic)
  4599696    2.030    0.000    2.457    0.000 /usr/share/miniconda/envs/run_env/lib/python3.7/site-packages/networkx/classes/reportviews.py:716(<genexpr>)
18815568/18810710    1.784    0.000    1.788    0.000 {built-in method builtins.len}
 13013235    1.725    0.000    1.725    0.000 {method 'items' of 'dict' objects}
  3239814    1.654    0.000    2.616    0.000 /usr/share/miniconda/envs/run_env/lib/python3.7/site-packages/conda/models/match_spec.py:207(get_exact_value)
   653688    1.602    0.000   76.191    0.000 /home/runner/work/autotick-bot/autotick-bot/cf-scripts/conda_forge_tick/migrators/core.py:138(filter)
  1454748    1.474    0.000    1.474    0.000 /usr/share/miniconda/envs/run_env/lib/python3.7/site-packages/networkx/classes/digraph.py:701(remove_edge)
  2803661    1.461    0.000    1.773    0.000 /usr/share/miniconda/envs/run_env/lib/python3.7/site-packages/networkx/classes/reportviews.py:799(<genexpr>)
   180623    1.440    0.000    1.495    0.000 {built-in method builtins.eval}
     7428    1.438    0.000    8.625    0.001 /usr/share/miniconda/envs/run_env/lib/python3.7/site-packages/conda_build/metadata.py:191(select_lines)
    22291    1.342    0.000   56.950    0.003 /home/runner/work/autotick-bot/autotick-bot/cf-scripts/conda_forge_tick/utils.py:171(_dump)
 12098977    1.340    0.000    1.340    0.000 {method 'append' of 'list' objects}
    11592    1.173    0.000    6.648    0.001 /usr/share/miniconda/envs/run_env/lib/python3.7/site-packages/conda_build/metadata.py:1189(ms_depends)
3604794/3604694    1.125    0.000    1.126    0.000 {built-in method builtins.getattr}
 10005892    1.083    0.000    1.083    0.000 /usr/share/miniconda/envs/run_env/lib/python3.7/json/encoder.py:353(<lambda>)
   873869    1.035    0.000    1.927    0.000 {method '__reduce_ex__' of 'object' objects}
    13699    0.991    0.000    0.991    0.000 {method 'findall' of 're.Pattern' objects}
       11    0.955    0.087    1.581    0.144 /usr/share/miniconda/envs/run_env/lib/python3.7/site-packages/networkx/readwrite/json_graph/node_link.py:97(<listcomp>)
  3236670    0.938    0.000    3.546    0.000 /usr/share/miniconda/envs/run_env/lib/python3.7/site-packages/conda/models/match_spec.py:423(name)
  1350049    0.933    0.000    1.676    0.000 /usr/share/miniconda/envs/run_env/lib/python3.7/_collections_abc.py:742(__iter__)
   195660    0.931    0.000    2.829    0.000 /home/runner/work/autotick-bot/autotick-bot/cf-scripts/conda_forge_tick/utils.py:320(<setcomp>)
   580456    0.922    0.000    1.828    0.000 /usr/share/miniconda/envs/run_env/lib/python3.7/site-packages/networkx/classes/reportviews.py:687(__init__)
   623056    0.911    0.000   15.455    0.000 /home/runner/work/autotick-bot/autotick-bot/cf-scripts/conda_forge_tick/migrators/migration_yaml.py:329(filter)
   636325    0.899    0.000    1.316    0.000 /home/runner/work/autotick-bot/autotick-bot/cf-scripts/conda_forge_tick/utils.py:545(frozen_to_json_friendly)
       11    0.894    0.081   27.125    2.466 /home/runner/work/autotick-bot/autotick-bot/cf-scripts/conda_forge_tick/utils.py:482(dump_graph_json)
   926028    0.886    0.000    1.984    0.000 /usr/share/miniconda/envs/run_env/lib/python3.7/os.py:676(__getitem__)
  2951209    0.780    0.000    1.310    0.000 {built-in method builtins.hasattr}
        1    0.710    0.710   27.760   27.760 /home/runner/work/autotick-bot/autotick-bot/cf-scripts/conda_forge_tick/auto_tick.py:313(add_replacement_migrator)
   191947    0.702    0.000    0.702    0.000 {built-in method posix.stat}
  1446955    0.685    0.000    0.685    0.000 /usr/share/miniconda/envs/run_env/lib/python3.7/site-packages/networkx/classes/reportviews.py:186(__getitem__)
      976    0.653    0.001    0.654    0.001 {built-in method builtins.compile}
     7686    0.651    0.000    4.074    0.001 /usr/share/miniconda/envs/run_env/lib/python3.7/site-packages/conda_build/metadata.py:73(ns_cfg)
  3239814    0.644    0.000    0.644    0.000 /usr/share/miniconda/envs/run_env/lib/python3.7/site-packages/conda/models/match_spec.py:842(exact_value)
    40072    0.640    0.000    2.022    0.000 /usr/share/miniconda/envs/run_env/lib/python3.7/site-packages/ruamel/yaml/scanner.py:1519(scan_plain)
   869453    0.583    0.000    0.721    0.000 /usr/share/miniconda/envs/run_env/lib/python3.7/copyreg.py:87(__newobj__)
  5984888    0.567    0.000    0.567    0.000 /usr/share/miniconda/envs/run_env/lib/python3.7/site-packages/networkx/classes/reportviews.py:703(<lambda>)
   671841    0.543    0.000    1.188    0.000 /usr/share/miniconda/envs/run_env/lib/python3.7/site-packages/jinja2/nodes.py:155(iter_child_nodes)
   286048    0.521    0.000    0.642    0.000 /usr/share/miniconda/envs/run_env/lib/python3.7/site-packages/networkx/classes/digraph.py:574(add_edge)
   908370    0.498    0.000    0.498    0.000 {method 'copy' of 'dict' objects}
   653910    0.482    0.000    1.550    0.000 /home/runner/work/autotick-bot/autotick-bot/cf-scripts/conda_forge_tick/migrators/core.py:45(_parse_bad_attr)
   685616    0.475    0.000    0.946    0.000 /usr/share/miniconda/envs/run_env/lib/python3.7/site-packages/ruamel/yaml/scanner.py:198(need_more_tokens)
   118030    0.473    0.000    1.059    0.000 /usr/share/miniconda/envs/run_env/lib/python3.7/site-packages/jinja2/lexer.py:662(tokeniter)
  1741786    0.470    0.000    2.190    0.000 /usr/share/miniconda/envs/run_env/lib/python3.7/copy.py:274(<genexpr>)
  1672632    0.459    0.000    0.459    0.000 /usr/share/miniconda/envs/run_env/lib/python3.7/site-packages/networkx/classes/graph.py:406(__contains__)
   601328    0.455    0.000    0.701    0.000 /home/runner/work/autotick-bot/autotick-bot/cf-scripts/conda_forge_tick/migrators/migration_yaml.py:399(migrator_uid)
  1829346    0.453    0.000    0.454    0.000 {method 'decode' of 'bytes' objects}
   580473    0.451    0.000    2.279    0.000 /usr/share/miniconda/envs/run_env/lib/python3.7/site-packages/networkx/classes/reportviews.py:1019(__call__)
  1808263    0.433    0.000    0.854    0.000 /usr/share/miniconda/envs/run_env/lib/python3.7/os.py:758(decode)
   580455    0.425    0.000    0.712    0.000 /usr/share/miniconda/envs/run_env/lib/python3.7/site-packages/networkx/classes/graph.py:1848(nbunch_iter)
   868729    0.412    0.000    0.892    0.000 /home/runner/work/autotick-bot/autotick-bot/cf-scripts/conda_forge_tick/utils.py:187(__getstate__)
   288911    0.408    0.000    0.440    0.000 /usr/share/miniconda/envs/run_env/lib/python3.7/site-packages/yaml/reader.py:99(forward)
   184246    0.396    0.000    0.417    0.000 /usr/share/miniconda/envs/run_env/lib/python3.7/site-packages/ruamel/yaml/reader.py:163(forward)
   926802    0.392    0.000    0.667    0.000 /usr/share/miniconda/envs/run_env/lib/python3.7/os.py:754(encode)
        4    0.383    0.096    0.427    0.107 /usr/share/miniconda/envs/run_env/lib/python3.7/site-packages/libarchive/extract.py:43(extract_entries)
    31953    0.377    0.000    0.489    0.000 /usr/share/miniconda/envs/run_env/lib/python3.7/json/encoder.py:204(iterencode)
     3671    0.368    0.000    0.368    0.000 {method 'acquire' of '_thread.lock' objects}
   373722    0.368    0.000    4.113    0.000 /usr/share/miniconda/envs/run_env/lib/python3.7/site-packages/ruamel/yaml/scanner.py:166(check_token)
   706255    0.368    0.000    0.384    0.000 /usr/share/miniconda/envs/run_env/lib/python3.7/site-packages/ruamel/yaml/scanner.py:343(stale_possible_simple_keys)
    45719    0.367    0.000    1.436    0.000 /usr/share/miniconda/envs/run_env/lib/python3.7/site-packages/ruamel/yaml/parser.py:343(parse_node)
  1054952    0.364    0.000    0.533    0.000 /home/runner/work/autotick-bot/autotick-bot/cf-scripts/conda_forge_tick/migrators/migration_yaml.py:440(<lambda>)
   769570    0.361    0.000    0.612    0.000 /usr/share/miniconda/envs/run_env/lib/python3.7/site-packages/networkx/classes/reportviews.py:695(<lambda>)
        1    0.359    0.359  114.652  114.652 /home/runner/work/autotick-bot/autotick-bot/cf-scripts/conda_forge_tick/auto_tick.py:645(initialize_migrators)
   911300    0.357    0.000    0.779    0.000 /usr/share/miniconda/envs/run_env/lib/python3.7/os.py:699(__iter__)
233075/554    0.352    0.000    1.243    0.002 /usr/share/miniconda/envs/run_env/lib/python3.7/ast.py:273(generic_visit)
