         912074754 function calls (751814398 primitive calls) in 653.390 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
      797  141.798    0.178  141.798    0.178 {method 'poll' of 'select.poll' objects}
    14100   51.206    0.004   51.206    0.004 {built-in method time.sleep}
189108366/80406665   38.070    0.000   70.122    0.000 /opt/conda/envs/run_env/lib/python3.7/json/encoder.py:333(_iterencode_dict)
     1188   33.946    0.029   33.946    0.029 {built-in method posix.read}
8906221/2387   27.638    0.000   80.164    0.034 /opt/conda/envs/run_env/lib/python3.7/copy.py:237(_deepcopy_dict)
      511   27.483    0.054   27.496    0.054 {built-in method _posixsubprocess.fork_exec}
34167131/2387   26.073    0.000   80.184    0.034 /opt/conda/envs/run_env/lib/python3.7/copy.py:132(deepcopy)
   209711   23.273    0.000   31.320    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/classes/digraph.py:640(add_edges_from)
    74029   20.750    0.000   21.092    0.000 {built-in method io.open}
    25118   19.291    0.001  114.362    0.005 /opt/conda/envs/run_env/lib/python3.7/json/__init__.py:120(dump)
      316   17.732    0.056   17.742    0.056 {built-in method posix.fork}
 82620534   14.866    0.000   14.866    0.000 {method 'get' of 'dict' objects}
87653205/80406665   13.652    0.000   81.433    0.000 /opt/conda/envs/run_env/lib/python3.7/json/encoder.py:413(_iterencode)
 80382736   13.236    0.000   13.236    0.000 {method 'write' of '_io.TextIOWrapper' objects}
    11521   12.748    0.001   12.748    0.001 {method 'read' of '_ssl._SSLSocket' objects}
    44870   12.443    0.000   16.802    0.000 /opt/conda/envs/run_env/lib/python3.7/json/decoder.py:343(raw_decode)
46741769/46679735   10.842    0.000   38.459    0.000 /opt/conda/envs/run_env/lib/python3.7/json/encoder.py:277(_iterencode_list)
        3    9.925    3.308   19.440    6.480 /root/repo/cf-scripts/conda_forge_tick/mamba_solver.py:150(__init__)
        3    9.505    3.168    9.515    3.172 /root/repo/cf-scripts/conda_forge_tick/mamba_solver.py:91(get_index)
67816975/67816722    7.033    0.000    7.169    0.000 {built-in method builtins.isinstance}
   809840    6.549    0.000    6.549    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/classes/digraph.py:495(remove_node)
    45294    6.352    0.000    6.646    0.000 {method 'read' of '_io.TextIOWrapper' objects}
     5592    5.939    0.001    6.083    0.001 {method 'read' of '_io.BufferedReader' objects}
 29546479    5.615    0.000    5.615    0.000 {built-in method _json.encode_basestring_ascii}
5014439/4999905    5.259    0.000    7.889    0.000 {built-in method builtins.sorted}
 58548111    4.447    0.000    4.447    0.000 {built-in method builtins.id}
  9735456    3.918    0.000    5.551    0.000 /opt/conda/envs/run_env/lib/python3.7/copy.py:253(_keep_alive)
 30997474    3.368    0.000    3.461    0.000 {method 'update' of 'dict' objects}
   209672    3.210    0.000   43.184    0.000 /root/repo/cf-scripts/conda_forge_tick/utils.py:304(pluck)
       19    3.018    0.159   53.179    2.799 /root/repo/cf-scripts/conda_forge_tick/migrators/migration_yaml.py:414(create_rebuild_graph)
  4192245    2.795    0.000   30.026    0.000 /root/repo/cf-scripts/conda_forge_tick/utils.py:176(__getitem__)
       30    2.749    0.092    2.758    0.092 /root/repo/cf-scripts/conda_forge_tick/mamba_solver.py:170(solve)
       40    2.719    0.068    4.495    0.112 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/readwrite/json_graph/node_link.py:97(<listcomp>)
  6803375    2.590    0.000    3.117    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/classes/reportviews.py:716(<genexpr>)
  2862498    2.034    0.000    4.359    0.000 /root/repo/cf-scripts/conda_forge_tick/utils.py:421(object_hook)
   576690    1.979    0.000   79.207    0.000 /root/repo/cf-scripts/conda_forge_tick/migrators/core.py:161(parse_already_pred)
