         939921700 function calls (771125702 primitive calls) in 640.584 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
      971  138.549    0.143  138.549    0.143 {method 'poll' of 'select.poll' objects}
    17076   60.623    0.004   60.623    0.004 {built-in method time.sleep}
204498662/87920690   42.259    0.000   78.082    0.000 /opt/conda/envs/run_env/lib/python3.7/json/encoder.py:333(_iterencode_dict)
     1418   28.090    0.020   28.090    0.020 {built-in method posix.read}
33738866/2415   26.871    0.000   78.498    0.033 /opt/conda/envs/run_env/lib/python3.7/copy.py:132(deepcopy)
8796270/2415   24.679    0.000   78.478    0.032 /opt/conda/envs/run_env/lib/python3.7/copy.py:237(_deepcopy_dict)
      592   24.208    0.041   24.208    0.041 {built-in method _posixsubprocess.fork_exec}
    24786   21.961    0.001  127.814    0.005 /opt/conda/envs/run_env/lib/python3.7/json/__init__.py:120(dump)
   207263   21.276    0.000   28.335    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/classes/digraph.py:643(add_edges_from)
      400   16.928    0.042   16.940    0.042 {built-in method posix.fork}
96417848/87920690   15.173    0.000   90.703    0.000 /opt/conda/envs/run_env/lib/python3.7/json/encoder.py:413(_iterencode)
 87896948   14.668    0.000   14.668    0.000 {method 'write' of '_io.TextIOWrapper' objects}
 80056504   14.432    0.000   14.432    0.000 {method 'get' of 'dict' objects}
    11553   13.284    0.001   13.284    0.001 {method 'read' of '_ssl._SSLSocket' objects}
54575222/54522940   12.211    0.000   43.143    0.000 /opt/conda/envs/run_env/lib/python3.7/json/encoder.py:277(_iterencode_list)
    72773   11.994    0.000   12.376    0.000 {built-in method io.open}
    44198   11.535    0.000   14.838    0.000 /opt/conda/envs/run_env/lib/python3.7/json/decoder.py:343(raw_decode)
        3    9.024    3.008    9.033    3.011 /root/repo/cf-scripts/conda_forge_tick/mamba_solver.py:91(get_index)
        3    8.555    2.852   17.590    5.863 /root/repo/cf-scripts/conda_forge_tick/mamba_solver.py:150(__init__)
70358895/70358645    7.373    0.000    7.474    0.000 {built-in method builtins.isinstance}
     6281    7.294    0.001    7.451    0.001 {method 'read' of '_io.BufferedReader' objects}
   800514    6.450    0.000    6.450    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/classes/digraph.py:498(remove_node)
 31930078    6.362    0.000    6.362    0.000 {built-in method _json.encode_basestring_ascii}
5700255/5687993    5.781    0.000    8.565    0.000 {built-in method builtins.sorted}
 58650406    4.635    0.000    4.635    0.000 {built-in method builtins.id}
    44491    4.352    0.000    4.629    0.000 {method 'read' of '_io.TextIOWrapper' objects}
  9615918    3.937    0.000    5.591    0.000 /opt/conda/envs/run_env/lib/python3.7/copy.py:253(_keep_alive)
 28001679    3.120    0.000    3.261    0.000 {method 'update' of 'dict' objects}
  4087742    3.044    0.000   26.216    0.000 /root/repo/cf-scripts/conda_forge_tick/utils.py:165(__getitem__)
   207224    2.909    0.000   39.234    0.000 /root/repo/cf-scripts/conda_forge_tick/utils.py:293(pluck)
       48    2.896    0.060    4.803    0.100 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/readwrite/json_graph/node_link.py:98(<listcomp>)
       19    2.819    0.148   50.632    2.665 /root/repo/cf-scripts/conda_forge_tick/migrators/migration_yaml.py:414(create_rebuild_graph)
  7222139    2.592    0.000    3.134    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/classes/reportviews.py:666(<genexpr>)
       30    2.348    0.078    2.356    0.079 /root/repo/cf-scripts/conda_forge_tick/mamba_solver.py:170(solve)
       48    2.252    0.047    2.726    0.057 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/readwrite/json_graph/node_link.py:90(<listcomp>)
   569998    2.249    0.000   76.826    0.000 /root/repo/cf-scripts/conda_forge_tick/migrators/core.py:178(parse_already_pred)
   183220    2.007    0.000    2.007    0.000 {built-in method posix.stat}
819156/670    1.932    0.000   78.454    0.117 /opt/conda/envs/run_env/lib/python3.7/copy.py:269(_reconstruct)
    10064    1.814    0.000    1.814    0.000 {method 'acquire' of '_thread.lock' objects}
      202    1.811    0.009  150.908    0.747 /root/repo/cf-scripts/conda_forge_tick/contexts.py:57(effective_graph)
 19149718    1.808    0.000    1.808    0.000 {method 'items' of 'dict' objects}
 17351451    1.635    0.000    1.635    0.000 /opt/conda/envs/run_env/lib/python3.7/json/encoder.py:353(<lambda>)
  4112485    1.548    0.000   23.181    0.000 /root/repo/cf-scripts/conda_forge_tick/utils.py:150(_load)
    24738    1.457    0.000   64.747    0.003 /root/repo/cf-scripts/conda_forge_tick/utils.py:160(_dump)
 18602731    1.403    0.000    1.403    0.000 /opt/conda/envs/run_env/lib/python3.7/copy.py:190(_deepcopy_atomic)
  3739902    1.324    0.000    1.324    0.000 /root/repo/cf-scripts/conda_forge_tick/migrators/core.py:184(<genexpr>)
  1620031    1.265    0.000    1.265    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/classes/digraph.py:705(remove_edge)
  2995163    1.191    0.000    1.449    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/classes/reportviews.py:743(<genexpr>)
  3939162    1.188    0.000   27.224    0.000 /opt/conda/envs/run_env/lib/python3.7/_collections_abc.py:657(get)
   589642    1.164    0.000   81.425    0.000 /root/repo/cf-scripts/conda_forge_tick/migrators/core.py:155(filter)
14302019/14283546    1.082    0.000    1.094    0.000 {built-in method builtins.len}
