         716560394 function calls (599374114 primitive calls) in 605.627 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
      104  128.033    1.231  128.033    1.231 {method 'poll' of 'select.poll' objects}
      504   64.550    0.128   64.676    0.128 /home/runner/work/autotick-bot/autotick-bot/cf-scripts/conda_forge_tick/mamba_solver.py:170(solve)
34880575/5634   34.834    0.000   99.341    0.018 /usr/share/miniconda/envs/run_env/lib/python3.7/copy.py:132(deepcopy)
9058020/3592   31.067    0.000   99.313    0.028 /usr/share/miniconda/envs/run_env/lib/python3.7/copy.py:237(_deepcopy_dict)
   184705   27.675    0.000   37.624    0.000 /usr/share/miniconda/envs/run_env/lib/python3.7/site-packages/networkx/classes/digraph.py:640(add_edges_from)
114421159/45677008   27.353    0.000   45.929    0.000 /usr/share/miniconda/envs/run_env/lib/python3.7/json/encoder.py:333(_iterencode_dict)
 88587380   17.056    0.000   17.056    0.000 {method 'get' of 'dict' objects}
        3   13.898    4.633   25.966    8.655 /home/runner/work/autotick-bot/autotick-bot/cf-scripts/conda_forge_tick/mamba_solver.py:150(__init__)
    22328   13.787    0.001   79.675    0.004 /usr/share/miniconda/envs/run_env/lib/python3.7/json/__init__.py:120(dump)
    43357   12.111    0.000   16.421    0.000 /usr/share/miniconda/envs/run_env/lib/python3.7/json/decoder.py:343(raw_decode)
        3   12.054    4.018   12.066    4.022 /home/runner/work/autotick-bot/autotick-bot/cf-scripts/conda_forge_tick/mamba_solver.py:91(get_index)
    12651   11.360    0.001   11.360    0.001 {method 'read' of '_ssl._SSLSocket' objects}
 45655637   10.367    0.000   10.367    0.000 {method 'write' of '_io.TextIOWrapper' objects}
48032458/45677008    8.752    0.000   53.783    0.000 /usr/share/miniconda/envs/run_env/lib/python3.7/json/encoder.py:413(_iterencode)
      250    8.245    0.033    8.245    0.033 {built-in method posix.read}
   819885    6.806    0.000    6.806    0.000 /usr/share/miniconda/envs/run_env/lib/python3.7/site-packages/networkx/classes/digraph.py:495(remove_node)
     2373    5.909    0.002    5.909    0.002 {built-in method time.sleep}
      179    5.686    0.032    5.699    0.032 {built-in method _posixsubprocess.fork_exec}
 56528011    5.457    0.000    5.457    0.000 {built-in method builtins.id}
41544541/41544278    5.452    0.000    5.595    0.000 {built-in method builtins.isinstance}
  1716148    5.415    0.000    5.415    0.000 {method 'match' of 're.Pattern' objects}
  9907279    5.338    0.000    7.490    0.000 /usr/share/miniconda/envs/run_env/lib/python3.7/copy.py:253(_keep_alive)
 32446956    5.208    0.000    7.729    0.000 {method 'update' of 'dict' objects}
    44213    4.968    0.000    5.323    0.000 {method 'read' of '_io.TextIOWrapper' objects}
 17925401    4.601    0.000    4.601    0.000 {built-in method _json.encode_basestring_ascii}
15890357/15798728    4.414    0.000   15.487    0.000 /usr/share/miniconda/envs/run_env/lib/python3.7/json/encoder.py:277(_iterencode_list)
   184672    3.893    0.000   50.608    0.000 /home/runner/work/autotick-bot/autotick-bot/cf-scripts/conda_forge_tick/utils.py:304(pluck)
2295982/2276937    3.840    0.000    5.810    0.000 {built-in method builtins.sorted}
  4367805    3.674    0.000   29.628    0.000 /home/runner/work/autotick-bot/autotick-bot/cf-scripts/conda_forge_tick/utils.py:176(__getitem__)
     3418    3.418    0.001    3.580    0.001 {method 'read' of '_io.BufferedReader' objects}
       16    3.235    0.202   55.368    3.460 /home/runner/work/autotick-bot/autotick-bot/cf-scripts/conda_forge_tick/migrators/migration_yaml.py:414(create_rebuild_graph)
    67844    2.860    0.000    3.249    0.000 {built-in method io.open}
   610672    2.787    0.000   71.187    0.000 /home/runner/work/autotick-bot/autotick-bot/cf-scripts/conda_forge_tick/migrators/core.py:161(parse_already_pred)
  2746545    2.729    0.000    4.310    0.000 /home/runner/work/autotick-bot/autotick-bot/cf-scripts/conda_forge_tick/utils.py:421(object_hook)
    21325    2.699    0.000    2.699    0.000 {method 'search' of 're.Pattern' objects}
841120/3748    2.545    0.000   99.017    0.026 /usr/share/miniconda/envs/run_env/lib/python3.7/copy.py:269(_reconstruct)
      246    2.142    0.009  167.143    0.679 /home/runner/work/autotick-bot/autotick-bot/cf-scripts/conda_forge_tick/contexts.py:57(effective_graph)
 19275075    1.970    0.000    1.970    0.000 /usr/share/miniconda/envs/run_env/lib/python3.7/copy.py:190(_deepcopy_atomic)
    62543    1.952    0.000    2.083    0.000 /usr/share/miniconda/envs/run_env/lib/python3.7/site-packages/jinja2/nodes.py:115(__init__)
  4407532    1.848    0.000    2.239    0.000 /usr/share/miniconda/envs/run_env/lib/python3.7/site-packages/networkx/classes/reportviews.py:716(<genexpr>)
  4390575    1.824    0.000   25.962    0.000 /home/runner/work/autotick-bot/autotick-bot/cf-scripts/conda_forge_tick/utils.py:161(_load)
18411825/18407087    1.758    0.000    1.763    0.000 {built-in method builtins.len}
    31977    1.748    0.000    1.856    0.000 /usr/share/miniconda/envs/run_env/lib/python3.7/json/encoder.py:204(iterencode)
  3238244    1.712    0.000    2.700    0.000 /usr/share/miniconda/envs/run_env/lib/python3.7/site-packages/conda/models/match_spec.py:207(get_exact_value)
   180981    1.677    0.000    1.729    0.000 {built-in method builtins.eval}
  4223696    1.665    0.000   31.177    0.000 /usr/share/miniconda/envs/run_env/lib/python3.7/_collections_abc.py:657(get)
  4170218    1.650    0.000    1.650    0.000 /home/runner/work/autotick-bot/autotick-bot/cf-scripts/conda_forge_tick/migrators/core.py:167(<genexpr>)
 12638777    1.606    0.000    1.606    0.000 {method 'items' of 'dict' objects}
   631880    1.534    0.000   76.995    0.000 /home/runner/work/autotick-bot/autotick-bot/cf-scripts/conda_forge_tick/migrators/core.py:138(filter)
     7428    1.513    0.000    9.026    0.001 /usr/share/miniconda/envs/run_env/lib/python3.7/site-packages/conda_build/metadata.py:191(select_lines)
