         1419574945 function calls (1174492937 primitive calls) in 1212.580 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
     2030  378.068    0.186  378.068    0.186 {method 'poll' of 'select.poll' objects}
    34285  114.882    0.003  114.882    0.003 {built-in method time.sleep}
     3031   83.156    0.027   83.156    0.027 {built-in method posix.read}
329704138/147832694   68.559    0.000  134.925    0.000 /opt/conda/envs/run_env/lib/python3.7/json/encoder.py:333(_iterencode_dict)
     1322   64.494    0.049   64.524    0.049 {built-in method _posixsubprocess.fork_exec}
      785   37.138    0.047   37.163    0.047 {built-in method posix.fork}
    25446   35.337    0.001  214.242    0.008 /opt/conda/envs/run_env/lib/python3.7/json/__init__.py:120(dump)
    19564   34.259    0.002   34.259    0.002 {method 'read' of '_ssl._SSLSocket' objects}
34245408/2775   26.538    0.000   79.885    0.029 /opt/conda/envs/run_env/lib/python3.7/copy.py:132(deepcopy)
165929150/147832694   26.221    0.000  155.439    0.000 /opt/conda/envs/run_env/lib/python3.7/json/encoder.py:413(_iterencode)
113874781/113794594   26.095    0.000   92.477    0.000 /opt/conda/envs/run_env/lib/python3.7/json/encoder.py:277(_iterencode_list)
8919013/2775   25.225    0.000   79.850    0.029 /opt/conda/envs/run_env/lib/python3.7/copy.py:237(_deepcopy_dict)
147810515   23.051    0.000   23.051    0.000 {method 'write' of '_io.TextIOWrapper' objects}
   209991   22.674    0.000   30.713    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/classes/digraph.py:640(add_edges_from)
 82989853   14.657    0.000   14.657    0.000 {method 'get' of 'dict' objects}
133965062/133964809   13.730    0.000   14.024    0.000 {built-in method builtins.isinstance}
    45527   13.213    0.000   19.564    0.000 /opt/conda/envs/run_env/lib/python3.7/json/decoder.py:343(raw_decode)
    81118   12.817    0.000   13.199    0.000 {built-in method io.open}
    11485   11.021    0.001   11.183    0.001 {method 'read' of '_io.BufferedReader' objects}
        3   10.134    3.378   10.143    3.381 /root/repo/cf-scripts/conda_forge_tick/mamba_solver.py:91(get_index)
10958690/10943213    9.866    0.000   14.466    0.000 {built-in method builtins.sorted}
        3    9.585    3.195   19.729    6.576 /root/repo/cf-scripts/conda_forge_tick/mamba_solver.py:150(__init__)
 51399651    8.693    0.000    8.693    0.000 {built-in method _json.encode_basestring_ascii}
      102    6.485    0.064   10.800    0.106 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/readwrite/json_graph/node_link.py:97(<listcomp>)
   810860    6.381    0.000    6.381    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/classes/digraph.py:495(remove_node)
    46060    5.832    0.000    6.161    0.000 {method 'read' of '_io.TextIOWrapper' objects}
 65272726    5.233    0.000    5.233    0.000 {built-in method builtins.id}
 11382405    4.454    0.000    5.403    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/classes/reportviews.py:716(<genexpr>)
  9750634    3.979    0.000    5.641    0.000 /opt/conda/envs/run_env/lib/python3.7/copy.py:253(_keep_alive)
  2875156    3.821    0.000    6.351    0.000 /root/repo/cf-scripts/conda_forge_tick/utils.py:421(object_hook)
    19153    3.744    0.000    3.744    0.000 {method 'acquire' of '_thread.lock' objects}
 31030638    3.569    0.000    3.739    0.000 {method 'update' of 'dict' objects}
      102    3.525    0.035    4.591    0.045 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/readwrite/json_graph/node_link.py:88(<listcomp>)
830714/1331    3.372    0.000   79.821    0.060 /opt/conda/envs/run_env/lib/python3.7/copy.py:269(_reconstruct)
   209952    3.204    0.000   42.578    0.000 /root/repo/cf-scripts/conda_forge_tick/utils.py:304(pluck)
  4198283    3.124    0.000   33.528    0.000 /root/repo/cf-scripts/conda_forge_tick/utils.py:176(__getitem__)
       19    3.066    0.161   54.306    2.858 /root/repo/cf-scripts/conda_forge_tick/migrators/migration_yaml.py:414(create_rebuild_graph)
 29835388    2.807    0.000    2.807    0.000 {method 'items' of 'dict' objects}
       30    2.661    0.089    2.670    0.089 /root/repo/cf-scripts/conda_forge_tick/mamba_solver.py:170(solve)
 27379046    2.577    0.000    2.577    0.000 /opt/conda/envs/run_env/lib/python3.7/json/encoder.py:353(<lambda>)
   204680    2.269    0.000    2.269    0.000 {built-in method posix.stat}
     1321    2.196    0.002    2.197    0.002 {built-in method builtins.compile}
   577390    2.056    0.000   69.885    0.000 /root/repo/cf-scripts/conda_forge_tick/migrators/core.py:161(parse_already_pred)
      243    1.666    0.007  142.618    0.587 /root/repo/cf-scripts/conda_forge_tick/contexts.py:57(effective_graph)
  4223994    1.639    0.000   30.414    0.000 /root/repo/cf-scripts/conda_forge_tick/utils.py:161(_load)
  7517196    1.546    0.000    1.546    0.000 /root/repo/cf-scripts/conda_forge_tick/utils.py:485(<lambda>)
    25340    1.472    0.000   59.914    0.002 /root/repo/cf-scripts/conda_forge_tick/utils.py:171(_dump)
18211301/18174716    1.455    0.000    1.484    0.000 {built-in method builtins.len}
  1689368    1.383    0.000    1.383    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/classes/digraph.py:701(remove_edge)
 18894857    1.375    0.000    1.375    0.000 /opt/conda/envs/run_env/lib/python3.7/copy.py:190(_deepcopy_atomic)
   180658    1.352    0.000    1.471    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/ruamel/yaml/reader.py:178(get_mark)
  3843150    1.311    0.000    1.311    0.000 /root/repo/cf-scripts/conda_forge_tick/migrators/core.py:167(<genexpr>)
  3089826    1.306    0.000    1.601    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/classes/reportviews.py:799(<genexpr>)
    94654    1.242    0.000    1.822    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/xonsh/__amalgam__.py:19746(get_detyper)
  4054890    1.230    0.000   34.595    0.000 /opt/conda/envs/run_env/lib/python3.7/_collections_abc.py:657(get)
   597184    1.084    0.000   74.301    0.000 /root/repo/cf-scripts/conda_forge_tick/migrators/core.py:138(filter)
 10532267    0.962    0.000    0.962    0.000 {method 'append' of 'list' objects}
      102    0.866    0.008  185.876    1.822 /root/repo/cf-scripts/conda_forge_tick/utils.py:509(dump_graph)
  2419542    0.848    0.000    0.848    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/classes/reportviews.py:186(__getitem__)
   625871    0.811    0.000    1.585    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/classes/reportviews.py:687(__init__)
   209952    0.809    0.000    2.387    0.000 /root/repo/cf-scripts/conda_forge_tick/utils.py:320(<setcomp>)
   830714    0.804    0.000    1.434    0.000 {method '__reduce_ex__' of 'object' objects}
