         735141116 function calls (613101419 primitive calls) in 570.097 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
       88  107.298    1.219  107.298    1.219 {method 'poll' of 'select.poll' objects}
      504   61.008    0.121   61.123    0.121 /home/runner/work/autotick-bot/autotick-bot/cf-scripts/conda_forge_tick/mamba_solver.py:170(solve)
34859992/5600   33.377    0.000   93.442    0.017 /usr/share/miniconda/envs/run_env/lib/python3.7/copy.py:132(deepcopy)
9053264/3562   28.054    0.000   93.416    0.026 /usr/share/miniconda/envs/run_env/lib/python3.7/copy.py:237(_deepcopy_dict)
111639949/44392910   27.876    0.000   45.464    0.000 /usr/share/miniconda/envs/run_env/lib/python3.7/json/encoder.py:333(_iterencode_dict)
   184621   25.224    0.000   35.879    0.000 /usr/share/miniconda/envs/run_env/lib/python3.7/site-packages/networkx/classes/digraph.py:640(add_edges_from)
 88518615   16.050    0.000   16.050    0.000 {method 'get' of 'dict' objects}
        3   14.097    4.699   26.312    8.771 /home/runner/work/autotick-bot/autotick-bot/cf-scripts/conda_forge_tick/mamba_solver.py:150(__init__)
    22265   13.309    0.001   75.961    0.003 /usr/share/miniconda/envs/run_env/lib/python3.7/json/__init__.py:120(dump)
    42677   12.321    0.000   15.081    0.000 /usr/share/miniconda/envs/run_env/lib/python3.7/json/decoder.py:343(raw_decode)
        3   12.203    4.068   12.214    4.071 /home/runner/work/autotick-bot/autotick-bot/cf-scripts/conda_forge_tick/mamba_solver.py:91(get_index)
    12711   10.456    0.001   10.456    0.001 {method 'read' of '_ssl._SSLSocket' objects}
 44371505    9.101    0.000    9.101    0.000 {method 'write' of '_io.TextIOWrapper' objects}
46520160/44392910    8.550    0.000   53.218    0.000 /usr/share/miniconda/envs/run_env/lib/python3.7/json/encoder.py:413(_iterencode)
      214    7.307    0.034    7.307    0.034 {built-in method posix.read}
     1498    7.174    0.005    7.174    0.005 {built-in method builtins.compile}
48855676/48855413    6.384    0.000    6.520    0.000 {built-in method builtins.isinstance}
   819527    5.949    0.000    5.949    0.000 /usr/share/miniconda/envs/run_env/lib/python3.7/site-packages/networkx/classes/digraph.py:495(remove_node)
 32418813    5.717    0.000    8.073    0.000 {method 'update' of 'dict' objects}
     2152    5.492    0.003    5.492    0.003 {built-in method time.sleep}
  1711747    5.315    0.000    5.315    0.000 {method 'match' of 're.Pattern' objects}
 56370573    5.307    0.000    5.307    0.000 {built-in method builtins.id}
  9902020    4.882    0.000    6.910    0.000 /usr/share/miniconda/envs/run_env/lib/python3.7/copy.py:253(_keep_alive)
 17505924    4.808    0.000    4.808    0.000 {built-in method _json.encode_basestring_ascii}
      157    4.134    0.026    4.138    0.026 {built-in method _posixsubprocess.fork_exec}
14621624/14552994    4.068    0.000   14.122    0.000 /usr/share/miniconda/envs/run_env/lib/python3.7/json/encoder.py:277(_iterencode_list)
    44513    3.868    0.000    4.169    0.000 {method 'read' of '_io.TextIOWrapper' objects}
  4361227    3.402    0.000   26.379    0.000 /home/runner/work/autotick-bot/autotick-bot/cf-scripts/conda_forge_tick/utils.py:176(__getitem__)
   184588    3.324    0.000   47.585    0.000 /home/runner/work/autotick-bot/autotick-bot/cf-scripts/conda_forge_tick/utils.py:304(pluck)
2186670/2170297    3.304    0.000    5.113    0.000 {built-in method builtins.sorted}
2278654/1082    3.254    0.000   11.312    0.010 /usr/share/miniconda/envs/run_env/lib/python3.7/ast.py:273(generic_visit)
     3295    3.175    0.001    3.347    0.001 {method 'read' of '_io.BufferedReader' objects}
       16    2.963    0.185   51.776    3.236 /home/runner/work/autotick-bot/autotick-bot/cf-scripts/conda_forge_tick/migrators/migration_yaml.py:414(create_rebuild_graph)
    21034    2.613    0.000    2.613    0.000 {method 'search' of 're.Pattern' objects}
    67936    2.486    0.000    2.784    0.000 {built-in method io.open}
   610386    2.460    0.000   68.862    0.000 /home/runner/work/autotick-bot/autotick-bot/cf-scripts/conda_forge_tick/migrators/core.py:161(parse_already_pred)
840629/3661    2.408    0.000   93.140    0.025 /usr/share/miniconda/envs/run_env/lib/python3.7/copy.py:269(_reconstruct)
 12423897    2.258    0.000    2.258    0.000 {method 'items' of 'dict' objects}
2286692/1082    2.180    0.000   11.319    0.010 /usr/share/miniconda/envs/run_env/lib/python3.7/site-packages/depfinder/main.py:106(visit)
8515899/8515809    2.051    0.000    2.052    0.000 {built-in method builtins.getattr}
      240    1.944    0.008  157.332    0.656 /home/runner/work/autotick-bot/autotick-bot/cf-scripts/conda_forge_tick/contexts.py:57(effective_graph)
18364774/18360256    1.833    0.000    1.837    0.000 {built-in method builtins.len}
 19262961    1.773    0.000    1.773    0.000 /usr/share/miniconda/envs/run_env/lib/python3.7/copy.py:190(_deepcopy_atomic)
  2724716    1.677    0.000    2.759    0.000 /home/runner/work/autotick-bot/autotick-bot/cf-scripts/conda_forge_tick/utils.py:421(object_hook)
  4327877    1.656    0.000    2.048    0.000 /usr/share/miniconda/envs/run_env/lib/python3.7/site-packages/networkx/classes/reportviews.py:716(<genexpr>)
  3229764    1.614    0.000    2.636    0.000 /usr/share/miniconda/envs/run_env/lib/python3.7/site-packages/conda/models/match_spec.py:207(get_exact_value)
    22252    1.606    0.000   57.735    0.003 /home/runner/work/autotick-bot/autotick-bot/cf-scripts/conda_forge_tick/utils.py:171(_dump)
  4383883    1.602    0.000   22.984    0.000 /home/runner/work/autotick-bot/autotick-bot/cf-scripts/conda_forge_tick/utils.py:161(_load)
  4168185    1.509    0.000    1.509    0.000 /home/runner/work/autotick-bot/autotick-bot/cf-scripts/conda_forge_tick/migrators/core.py:167(<genexpr>)
  4220574    1.488    0.000   27.746    0.000 /usr/share/miniconda/envs/run_env/lib/python3.7/_collections_abc.py:657(get)
2286692/1082    1.457    0.000   11.315    0.010 /usr/share/miniconda/envs/run_env/lib/python3.7/ast.py:267(visit)
