         1033273082 function calls (849037014 primitive calls) in 832.406 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
     1048  328.765    0.314  328.765    0.314 {method 'poll' of 'select.poll' objects}
    19551   66.155    0.003   66.155    0.003 {built-in method time.sleep}
229862279/100020646   42.803    0.000   81.341    0.000 /opt/conda/envs/run_env/lib/python3.7/json/encoder.py:333(_iterencode_dict)
     1687   35.423    0.021   35.423    0.021 {built-in method posix.read}
      813   30.754    0.038   30.754    0.038 {built-in method _posixsubprocess.fork_exec}
33792227/2780   24.188    0.000   70.010    0.025 /opt/conda/envs/run_env/lib/python3.7/copy.py:132(deepcopy)
8803233/2780   23.229    0.000   69.983    0.025 /opt/conda/envs/run_env/lib/python3.7/copy.py:237(_deepcopy_dict)
    25076   21.647    0.001  129.998    0.005 /opt/conda/envs/run_env/lib/python3.7/json/__init__.py:120(dump)
    11736   20.899    0.002   20.899    0.002 {method 'read' of '_ssl._SSLSocket' objects}
   207284   17.361    0.000   23.585    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/classes/digraph.py:643(add_edges_from)
110506654/100020646   15.790    0.000   94.064    0.000 /opt/conda/envs/run_env/lib/python3.7/json/encoder.py:413(_iterencode)
      377   14.727    0.039   14.741    0.039 {built-in method posix.fork}
 99997882   13.973    0.000   13.973    0.000 {method 'write' of '_io.TextIOWrapper' objects}
66464105/66400792   13.933    0.000   49.702    0.000 /opt/conda/envs/run_env/lib/python3.7/json/encoder.py:277(_iterencode_list)
 80328379   11.235    0.000   11.235    0.000 {method 'get' of 'dict' objects}
    44588    9.582    0.000   12.422    0.000 /opt/conda/envs/run_env/lib/python3.7/json/decoder.py:343(raw_decode)
        3    9.216    3.072    9.225    3.075 /root/repo/cf-scripts/conda_forge_tick/mamba_solver.py:91(get_index)
        3    9.188    3.063   18.414    6.138 /root/repo/cf-scripts/conda_forge_tick/mamba_solver.py:150(__init__)
81668606/81668356    8.109    0.000    8.235    0.000 {built-in method builtins.isinstance}
 35867243    6.035    0.000    6.035    0.000 {built-in method _json.encode_basestring_ascii}
6762453/6746576    5.704    0.000    8.538    0.000 {built-in method builtins.sorted}
    74990    5.677    0.000    5.939    0.000 {built-in method io.open}
     7526    5.116    0.001    5.260    0.001 {method 'read' of '_io.BufferedReader' objects}
   800517    4.817    0.000    4.817    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/classes/digraph.py:498(remove_node)
 59902438    4.285    0.000    4.285    0.000 {built-in method builtins.id}
       82    4.246    0.052    4.268    0.052 /root/repo/cf-scripts/conda_forge_tick/mamba_solver.py:170(solve)
  9624599    3.646    0.000    5.088    0.000 /opt/conda/envs/run_env/lib/python3.7/copy.py:253(_keep_alive)
    44967    3.454    0.000    3.679    0.000 {method 'read' of '_io.TextIOWrapper' objects}
   207245    3.367    0.000   33.322    0.000 /root/repo/cf-scripts/conda_forge_tick/utils.py:293(pluck)
       59    3.259    0.055    5.414    0.092 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/readwrite/json_graph/node_link.py:98(<listcomp>)
 27914777    2.846    0.000    3.053    0.000 {method 'update' of 'dict' objects}
  8014611    2.641    0.000    3.204    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/classes/reportviews.py:666(<genexpr>)
       19    2.557    0.135   45.413    2.390 /root/repo/cf-scripts/conda_forge_tick/migrators/migration_yaml.py:414(create_rebuild_graph)
  4090786    2.461    0.000   21.418    0.000 /root/repo/cf-scripts/conda_forge_tick/utils.py:165(__getitem__)
    14003    2.185    0.000    2.185    0.000 {method 'acquire' of '_thread.lock' objects}
       59    2.133    0.036    2.663    0.045 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/readwrite/json_graph/node_link.py:90(<listcomp>)
 21264205    1.904    0.000    1.904    0.000 {method 'items' of 'dict' objects}
   570128    1.815    0.000   57.458    0.000 /root/repo/cf-scripts/conda_forge_tick/migrators/core.py:178(parse_already_pred)
820309/1334    1.714    0.000   69.945    0.052 /opt/conda/envs/run_env/lib/python3.7/copy.py:269(_reconstruct)
 19380853    1.608    0.000    1.608    0.000 /opt/conda/envs/run_env/lib/python3.7/json/encoder.py:353(<lambda>)
      240    1.456    0.006  121.035    0.504 /root/repo/cf-scripts/conda_forge_tick/contexts.py:57(effective_graph)
   189850    1.388    0.000    1.388    0.000 {built-in method posix.stat}
  2828175    1.305    0.000    2.839    0.000 /root/repo/cf-scripts/conda_forge_tick/utils.py:410(object_hook)
 18641675    1.252    0.000    1.252    0.000 /opt/conda/envs/run_env/lib/python3.7/copy.py:190(_deepcopy_atomic)
  3742349    1.192    0.000    1.192    0.000 /root/repo/cf-scripts/conda_forge_tick/migrators/core.py:184(<genexpr>)
  4115963    1.178    0.000   18.964    0.000 /root/repo/cf-scripts/conda_forge_tick/utils.py:150(_load)
  1614649    1.071    0.000    1.071    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/classes/digraph.py:705(remove_edge)
  2989981    1.070    0.000    1.314    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/classes/reportviews.py:743(<genexpr>)
  3946685    1.068    0.000   22.365    0.000 /opt/conda/envs/run_env/lib/python3.7/_collections_abc.py:657(get)
14704124/14683107    1.030    0.000    1.047    0.000 {built-in method builtins.len}
   589772    0.953    0.000   61.251    0.000 /root/repo/cf-scripts/conda_forge_tick/migrators/core.py:155(filter)
    25014    0.907    0.000   48.686    0.002 /root/repo/cf-scripts/conda_forge_tick/utils.py:160(_dump)
 10031646    0.806    0.000    0.806    0.000 {method 'append' of 'list' objects}
  4290598    0.777    0.000    0.777    0.000 /root/repo/cf-scripts/conda_forge_tick/utils.py:474(<lambda>)
   617812    0.707    0.000    1.237    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/classes/reportviews.py:642(__init__)
   207245    0.668    0.000    1.969    0.000 /root/repo/cf-scripts/conda_forge_tick/utils.py:309(<setcomp>)
   820309    0.665    0.000    1.242    0.000 {method '__reduce_ex__' of 'object' objects}
  1326224    0.659    0.000    1.190    0.000 /opt/conda/envs/run_env/lib/python3.7/_collections_abc.py:742(__iter__)
   574893    0.581    0.000    0.824    0.000 /root/repo/cf-scripts/conda_forge_tick/utils.py:534(frozen_to_json_friendly)
  1907521    0.572    0.000    0.572    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/classes/reportviews.py:177(__getitem__)
2322296/2321716    0.543    0.000    0.546    0.000 {built-in method builtins.getattr}
   556348    0.506    0.000    8.812    0.000 /root/repo/cf-scripts/conda_forge_tick/migrators/migration_yaml.py:329(filter)
  1763197    0.464    0.000    0.835    0.000 {built-in method builtins.hasattr}
  6096182    0.420    0.000    0.420    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/classes/reportviews.py:657(<lambda>)
       59    0.419    0.007   97.006    1.644 /root/repo/cf-scripts/conda_forge_tick/utils.py:498(dump_graph)
   846090    0.369    0.000    0.505    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/classes/graph.py:666(nodes)
   395546    0.362    0.000    0.362    0.000 {method 'match' of 're.Pattern' objects}
   818873    0.337    0.000    0.437    0.000 /opt/conda/envs/run_env/lib/python3.7/copyreg.py:87(__newobj__)
  1646671    0.323    0.000    0.323    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/classes/graph.py:416(__contains__)
  1638340    0.318    0.000    1.496    0.000 /opt/conda/envs/run_env/lib/python3.7/copy.py:274(<genexpr>)
   617771    0.318    0.000    0.530    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/classes/graph.py:1827(nbunch_iter)
   590008    0.316    0.000    0.917    0.000 /root/repo/cf-scripts/conda_forge_tick/migrators/core.py:50(_parse_bad_attr)
   617831    0.315    0.000    1.552    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/classes/reportviews.py:933(__call__)
   645150    0.307    0.000    0.381    0.000 /root/repo/cf-scripts/conda_forge_tick/utils.py:401(default)
   837789    0.295    0.000    0.295    0.000 {method 'copy' of 'dict' objects}
   818250    0.292    0.000    0.576    0.000 /root/repo/cf-scripts/conda_forge_tick/utils.py:176(__getstate__)
        1    0.285    0.285   13.805   13.805 /root/repo/cf-scripts/conda_forge_tick/auto_tick.py:314(add_replacement_migrator)
  4290598    0.285    0.000    0.285    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/classes/reportviews.py:655(<lambda>)
   537108    0.285    0.000    0.435    0.000 /root/repo/cf-scripts/conda_forge_tick/migrators/migration_yaml.py:399(migrator_uid)
  1121437    0.271    0.000    0.406    0.000 /root/repo/cf-scripts/conda_forge_tick/migrators/migration_yaml.py:440(<lambda>)
      748    0.268    0.000    0.268    0.000 {built-in method builtins.compile}
   215581    0.264    0.000    0.326    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/classes/digraph.py:577(add_edge)
   821016    0.258    0.000    0.435    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/classes/reportviews.py:649(<lambda>)
   410507    0.242    0.000    0.640    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/classes/reportviews.py:1053(__init__)
    25722    0.225    0.000    0.303    0.000 /opt/conda/envs/run_env/lib/python3.7/json/encoder.py:204(iterencode)
    66479    0.215    0.000    0.428    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/jinja2/lexer.py:662(tokeniter)
   207245    0.207    0.000    0.554    0.000 /root/repo/cf-scripts/conda_forge_tick/utils.py:308(<setcomp>)
  1640264    0.204    0.000    0.204    0.000 {built-in method builtins.issubclass}
   321471    0.201    0.000    0.422    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/jinja2/nodes.py:155(iter_child_nodes)
    44406    0.195    0.000    0.195    0.000 /opt/conda/envs/run_env/lib/python3.7/json/decoder.py:284(__init__)
   581957    0.195    0.000    0.195    0.000 /root/repo/cf-scripts/conda_forge_tick/migrators/core.py:324(migrator_uid)
     1160    0.191    0.000    0.191    0.000 {built-in method posix.openpty}
     1498    0.188    0.000   68.984    0.046 /opt/conda/envs/run_env/lib/python3.7/site-packages/xonsh/__amalgam__.py:15507(iterraw)
   410507    0.181    0.000    0.821    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/classes/digraph.py:907(in_edges)
   410507    0.181    0.000    0.251    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/classes/digraph.py:365(pred)
   410507    0.179    0.000    0.406    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/classes/reportviews.py:742(__iter__)
   821016    0.177    0.000    0.177    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/classes/reportviews.py:649(<listcomp>)
   171745    0.176    0.000    1.535    0.000 /root/repo/cf-scripts/conda_forge_tick/utils.py:125(__init__)
    35804    0.164    0.000    0.169    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/conda/models/version.py:272(__lt__)
    21398    0.163    0.000   26.972    0.001 /root/repo/cf-scripts/conda_forge_tick/migrators/version.py:374(filter)
        1    0.159    0.159   78.971   78.971 /root/repo/cf-scripts/conda_forge_tick/auto_tick.py:632(initialize_migrators)
    44735    0.157    0.000    0.157    0.000 {built-in method _codecs.utf_8_decode}
      813    0.146    0.000   66.471    0.082 /opt/conda/envs/run_env/lib/python3.7/subprocess.py:1412(_execute_child)
    44588    0.139    0.000   12.986    0.000 /opt/conda/envs/run_env/lib/python3.7/json/__init__.py:299(loads)
   203263    0.137    0.000    0.434    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/classes/reportviews.py:662(__len__)
   846090    0.137    0.000    0.137    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/classes/reportviews.py:167(__init__)
        1    0.133    0.133    5.819    5.819 /root/repo/cf-scripts/conda_forge_tick/migrators/arch.py:39(__init__)
       59    0.125    0.002   96.587    1.637 /root/repo/cf-scripts/conda_forge_tick/utils.py:471(dump_graph_json)
    44406    0.121    0.000   16.762    0.000 /opt/conda/envs/run_env/lib/python3.7/json/__init__.py:274(load)
   207324    0.118    0.000    0.315    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/classes/reportviews.py:906(__init__)
        1    0.118    0.118    0.329    0.329 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/readwrite/json_graph/node_link.py:104(node_link_graph)
   888271    0.117    0.000    0.117    0.000 {built-in method __new__ of type object at 0x555ef6ffd8e0}
   292096    0.112    0.000    0.174    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/conda/models/match_spec.py:202(get_exact_value)
   694893    0.111    0.000    0.111    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/classes/coreviews.py:44(__init__)
   518044    0.110    0.000    0.166    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/jinja2/nodes.py:137(iter_fields)
   149701    0.107    0.000    0.241    0.000 /opt/conda/envs/run_env/lib/python3.7/os.py:676(__getitem__)
    71434    0.105    0.000    0.105    0.000 {built-in method _locale.nl_langinfo}
    19551    0.105    0.000    0.139    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/xonsh/__amalgam__.py:15780(_prev_procs_done)
   203920    0.100    0.000    0.211    0.000 {built-in method builtins.sum}
   702692    0.100    0.000    0.100    0.000 {built-in method builtins.iter}
    44588    0.099    0.000   12.627    0.000 /opt/conda/envs/run_env/lib/python3.7/json/decoder.py:332(decode)
      580    0.099    0.000   47.925    0.083 /opt/conda/envs/run_env/lib/python3.7/site-packages/xonsh/__amalgam__.py:14120(__init__)
    71434    0.093    0.000    0.198    0.000 /opt/conda/envs/run_env/lib/python3.7/_bootlocale.py:33(getpreferredencoding)
    31918    0.092    0.000    0.147    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/jinja2/nodes.py:115(__init__)
   207305    0.090    0.000    0.202    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/classes/reportviews.py:665(__iter__)
   207324    0.089    0.000    0.120    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/classes/digraph.py:344(succ)
   406526    0.086    0.000    0.109    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/classes/reportviews.py:663(<genexpr>)
   207324    0.084    0.000    0.399    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/classes/digraph.py:841(edges)
