         924252787 function calls (759843276 primitive calls) in 634.475 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
      808  141.813    0.176  141.813    0.176 {method 'poll' of 'select.poll' objects}
    15129   55.150    0.004   55.150    0.004 {built-in method time.sleep}
194772734/83173781   37.981    0.000   71.836    0.000 /opt/conda/envs/run_env/lib/python3.7/json/encoder.py:333(_iterencode_dict)
     1208   29.762    0.025   29.762    0.025 {built-in method posix.read}
34835532/2379   25.976    0.000   76.645    0.032 /opt/conda/envs/run_env/lib/python3.7/copy.py:132(deepcopy)
      529   25.434    0.048   25.447    0.048 {built-in method _posixsubprocess.fork_exec}
9081958/2379   24.670    0.000   76.627    0.032 /opt/conda/envs/run_env/lib/python3.7/copy.py:237(_deepcopy_dict)
   208382   23.282    0.000   31.011    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/classes/digraph.py:643(add_edges_from)
    24979   19.559    0.001  116.135    0.005 /opt/conda/envs/run_env/lib/python3.7/json/__init__.py:120(dump)
    73637   17.127    0.000   17.430    0.000 {built-in method io.open}
    11563   15.294    0.001   15.294    0.001 {method 'read' of '_ssl._SSLSocket' objects}
      327   14.976    0.046   14.986    0.046 {built-in method posix.fork}
 83864646   14.380    0.000   14.380    0.000 {method 'get' of 'dict' objects}
90861997/83173781   13.754    0.000   83.173    0.000 /opt/conda/envs/run_env/lib/python3.7/json/encoder.py:413(_iterencode)
 83149787   13.050    0.000   13.050    0.000 {method 'write' of '_io.TextIOWrapper' objects}
49620946/49560595   11.251    0.000   39.739    0.000 /opt/conda/envs/run_env/lib/python3.7/json/encoder.py:277(_iterencode_list)
    44518   10.501    0.000   13.630    0.000 /opt/conda/envs/run_env/lib/python3.7/json/decoder.py:343(raw_decode)
        3    9.760    3.253   19.068    6.356 /root/repo/cf-scripts/conda_forge_tick/mamba_solver.py:150(__init__)
        3    9.293    3.098    9.306    3.102 /root/repo/cf-scripts/conda_forge_tick/mamba_solver.py:91(get_index)
69693867/69693617    6.983    0.000    7.104    0.000 {built-in method builtins.isinstance}
   826329    6.249    0.000    6.249    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/classes/digraph.py:498(remove_node)
     5810    5.683    0.001    5.834    0.001 {method 'read' of '_io.BufferedReader' objects}
 30426956    5.678    0.000    5.678    0.000 {built-in method _json.encode_basestring_ascii}
5284150/5271476    5.249    0.000    7.716    0.000 {built-in method builtins.sorted}
 59880552    4.508    0.000    4.508    0.000 {built-in method builtins.id}
    44813    4.258    0.000    4.508    0.000 {method 'read' of '_io.TextIOWrapper' objects}
  9927485    3.863    0.000    5.452    0.000 /opt/conda/envs/run_env/lib/python3.7/copy.py:253(_keep_alive)
 31235261    3.328    0.000    3.495    0.000 {method 'update' of 'dict' objects}
   208343    3.048    0.000   42.106    0.000 /root/repo/cf-scripts/conda_forge_tick/utils.py:304(pluck)
  4270540    3.015    0.000   25.257    0.000 /root/repo/cf-scripts/conda_forge_tick/utils.py:176(__getitem__)
 18587524    2.914    0.000    2.914    0.000 {method 'items' of 'dict' objects}
       19    2.845    0.150   50.871    2.677 /root/repo/cf-scripts/conda_forge_tick/migrators/migration_yaml.py:414(create_rebuild_graph)
       43    2.677    0.062    4.438    0.103 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/readwrite/json_graph/node_link.py:98(<listcomp>)
       30    2.657    0.089    2.666    0.089 /root/repo/cf-scripts/conda_forge_tick/mamba_solver.py:170(solve)
       43    2.556    0.059    2.998    0.070 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/readwrite/json_graph/node_link.py:90(<listcomp>)
  6970323    2.492    0.000    3.019    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/classes/reportviews.py:666(<genexpr>)
   593926    2.030    0.000   74.896    0.000 /root/repo/cf-scripts/conda_forge_tick/migrators/core.py:178(parse_already_pred)
     8158    1.934    0.000    1.934    0.000 {method 'acquire' of '_thread.lock' objects}
845035/662    1.855    0.000   76.599    0.116 /opt/conda/envs/run_env/lib/python3.7/copy.py:269(_reconstruct)
      210    1.632    0.008  146.115    0.696 /root/repo/cf-scripts/conda_forge_tick/contexts.py:57(effective_graph)
   184927    1.606    0.000    1.606    0.000 {built-in method posix.stat}
  4295648    1.528    0.000   22.250    0.000 /root/repo/cf-scripts/conda_forge_tick/utils.py:161(_load)
