         731528693 function calls (613332993 primitive calls) in 621.472 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
      140  120.718    0.862  120.718    0.862 {method 'poll' of 'select.poll' objects}
      504   63.298    0.126   63.431    0.126 /home/runner/work/autotick-bot/autotick-bot/cf-scripts/conda_forge_tick/mamba_solver.py:170(solve)
33273358/5786   35.654    0.000   99.093    0.017 /usr/share/miniconda/envs/run_env/lib/python3.7/copy.py:132(deepcopy)
   194626   30.325    0.000   41.828    0.000 /usr/share/miniconda/envs/run_env/lib/python3.7/site-packages/networkx/classes/digraph.py:640(add_edges_from)
8638181/3696   30.258    0.000   99.064    0.027 /usr/share/miniconda/envs/run_env/lib/python3.7/copy.py:237(_deepcopy_dict)
119382084/48241604   29.544    0.000   50.701    0.000 /usr/share/miniconda/envs/run_env/lib/python3.7/json/encoder.py:333(_iterencode_dict)
 85958080   17.269    0.000   17.269    0.000 {method 'get' of 'dict' objects}
    21891   16.517    0.001   88.612    0.004 /usr/share/miniconda/envs/run_env/lib/python3.7/json/__init__.py:120(dump)
        3   13.782    4.594   26.612    8.871 /home/runner/work/autotick-bot/autotick-bot/cf-scripts/conda_forge_tick/mamba_solver.py:150(__init__)
        3   12.816    4.272   12.828    4.276 /home/runner/work/autotick-bot/autotick-bot/cf-scripts/conda_forge_tick/mamba_solver.py:91(get_index)
    43891   12.176    0.000   17.094    0.000 /usr/share/miniconda/envs/run_env/lib/python3.7/json/decoder.py:343(raw_decode)
 48220538   11.229    0.000   11.229    0.000 {method 'write' of '_io.TextIOWrapper' objects}
51035882/48241604    9.701    0.000   59.275    0.000 /usr/share/miniconda/envs/run_env/lib/python3.7/json/encoder.py:413(_iterencode)
      296    9.689    0.033    9.689    0.033 {built-in method posix.read}
    14940    9.582    0.001    9.582    0.001 {method 'read' of '_ssl._SSLSocket' objects}
     3166    8.346    0.003    8.346    0.003 {built-in method time.sleep}
   781642    6.790    0.000    6.790    0.000 /usr/share/miniconda/envs/run_env/lib/python3.7/site-packages/networkx/classes/digraph.py:495(remove_node)
 32863048    6.639    0.000    9.633    0.000 {method 'update' of 'dict' objects}
      199    6.288    0.032    6.294    0.032 {built-in method _posixsubprocess.fork_exec}
  1938533    6.236    0.000    6.236    0.000 {method 'match' of 're.Pattern' objects}
44786064/44785804    6.206    0.000    6.368    0.000 {built-in method builtins.isinstance}
18920845/18846906    5.543    0.000   19.585    0.000 /usr/share/miniconda/envs/run_env/lib/python3.7/json/encoder.py:277(_iterencode_list)
 54297998    5.504    0.000    5.504    0.000 {built-in method builtins.id}
  9450631    5.248    0.000    7.276    0.000 /usr/share/miniconda/envs/run_env/lib/python3.7/copy.py:253(_keep_alive)
 18699042    4.901    0.000    4.901    0.000 {built-in method _json.encode_basestring_ascii}
2519639/2504619    4.166    0.000    6.173    0.000 {built-in method builtins.sorted}
   194591    4.150    0.000   55.860    0.000 /home/runner/work/autotick-bot/autotick-bot/cf-scripts/conda_forge_tick/utils.py:304(pluck)
       17    3.551    0.209   61.551    3.621 /home/runner/work/autotick-bot/autotick-bot/cf-scripts/conda_forge_tick/migrators/migration_yaml.py:414(create_rebuild_graph)
  4088559    3.438    0.000   28.020    0.000 /home/runner/work/autotick-bot/autotick-bot/cf-scripts/conda_forge_tick/utils.py:176(__getitem__)
     3777    3.354    0.001    3.544    0.001 {method 'read' of '_io.BufferedReader' objects}
  2737958    3.282    0.000    4.918    0.000 /home/runner/work/autotick-bot/autotick-bot/cf-scripts/conda_forge_tick/utils.py:421(object_hook)
    23896    3.166    0.000    3.166    0.000 {method 'search' of 're.Pattern' objects}
    44775    3.090    0.000    3.443    0.000 {method 'read' of '_io.TextIOWrapper' objects}
       14    2.877    0.205    3.669    0.262 /usr/share/miniconda/envs/run_env/lib/python3.7/site-packages/networkx/readwrite/json_graph/node_link.py:97(<listcomp>)
    68166    2.687    0.000    3.062    0.000 {built-in method io.open}
   564222    2.579    0.000   69.993    0.000 /home/runner/work/autotick-bot/autotick-bot/cf-scripts/conda_forge_tick/migrators/core.py:161(parse_already_pred)
803166/3963    2.479    0.000   98.730    0.025 /usr/share/miniconda/envs/run_env/lib/python3.7/copy.py:269(_reconstruct)
  4789351    2.113    0.000    2.563    0.000 /usr/share/miniconda/envs/run_env/lib/python3.7/site-packages/networkx/classes/reportviews.py:716(<genexpr>)
      225    2.082    0.009  162.792    0.724 /home/runner/work/autotick-bot/autotick-bot/cf-scripts/conda_forge_tick/contexts.py:57(effective_graph)
   235967    1.988    0.000    2.057    0.000 {built-in method builtins.eval}
     8711    1.910    0.000   10.672    0.001 /usr/share/miniconda/envs/run_env/lib/python3.7/site-packages/conda_build/metadata.py:191(select_lines)
  3248242    1.898    0.000    2.920    0.000 /usr/share/miniconda/envs/run_env/lib/python3.7/site-packages/conda/models/match_spec.py:207(get_exact_value)
