         718037164 function calls (600597339 primitive calls) in 564.795 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
      104  130.446    1.254  130.446    1.254 {method 'poll' of 'select.poll' objects}
      504   57.308    0.114   57.423    0.114 /home/runner/work/autotick-bot/autotick-bot/cf-scripts/conda_forge_tick/mamba_solver.py:170(solve)
34878298/5604   30.740    0.000   86.991    0.016 /usr/share/miniconda/envs/run_env/lib/python3.7/copy.py:132(deepcopy)
9057596/3570   27.897    0.000   86.966    0.024 /usr/share/miniconda/envs/run_env/lib/python3.7/copy.py:237(_deepcopy_dict)
114951507/45891806   24.565    0.000   41.486    0.000 /usr/share/miniconda/envs/run_env/lib/python3.7/json/encoder.py:333(_iterencode_dict)
   184705   23.398    0.000   32.121    0.000 /usr/share/miniconda/envs/run_env/lib/python3.7/site-packages/networkx/classes/digraph.py:640(add_edges_from)
 88568651   14.253    0.000   14.253    0.000 {method 'get' of 'dict' objects}
    16405   13.234    0.001   13.234    0.001 {method 'read' of '_ssl._SSLSocket' objects}
    44852   13.016    0.000   17.091    0.000 /usr/share/miniconda/envs/run_env/lib/python3.7/json/decoder.py:343(raw_decode)
    22326   12.409    0.001   70.490    0.003 /usr/share/miniconda/envs/run_env/lib/python3.7/json/__init__.py:120(dump)
        3   11.906    3.969   11.917    3.972 /home/runner/work/autotick-bot/autotick-bot/cf-scripts/conda_forge_tick/mamba_solver.py:91(get_index)
        3   10.951    3.650   22.869    7.623 /home/runner/work/autotick-bot/autotick-bot/cf-scripts/conda_forge_tick/mamba_solver.py:150(__init__)
 45870351    9.183    0.000    9.183    0.000 {method 'write' of '_io.TextIOWrapper' objects}
48325786/45891806    7.961    0.000   48.593    0.000 /usr/share/miniconda/envs/run_env/lib/python3.7/json/encoder.py:413(_iterencode)
      251    7.957    0.032    7.957    0.032 {built-in method posix.read}
     2485    7.152    0.003    7.152    0.003 {built-in method time.sleep}
   819879    5.502    0.000    5.502    0.000 /usr/share/miniconda/envs/run_env/lib/python3.7/site-packages/networkx/classes/digraph.py:495(remove_node)
      181    5.173    0.029    5.177    0.029 {built-in method _posixsubprocess.fork_exec}
    45641    5.027    0.000    5.388    0.000 {method 'read' of '_io.TextIOWrapper' objects}
  1716068    5.015    0.000    5.015    0.000 {method 'match' of 're.Pattern' objects}
41524852/41524589    4.971    0.000    5.103    0.000 {built-in method builtins.isinstance}
 56546969    4.920    0.000    4.920    0.000 {built-in method builtins.id}
 32441594    4.648    0.000    6.982    0.000 {method 'update' of 'dict' objects}
  9906740    4.490    0.000    6.309    0.000 /usr/share/miniconda/envs/run_env/lib/python3.7/copy.py:253(_keep_alive)
        3    4.164    1.388    4.586    1.529 /usr/share/miniconda/envs/run_env/lib/python3.7/site-packages/libarchive/extract.py:43(extract_entries)
 17995757    4.161    0.000    4.161    0.000 {built-in method _json.encode_basestring_ascii}
16122864/16004856    4.064    0.000   14.291    0.000 /usr/share/miniconda/envs/run_env/lib/python3.7/json/encoder.py:277(_iterencode_list)
  4371898    3.407    0.000   29.921    0.000 /home/runner/work/autotick-bot/autotick-bot/cf-scripts/conda_forge_tick/utils.py:176(__getitem__)
2309439/2285953    3.352    0.000    5.286    0.000 {built-in method builtins.sorted}
   184672    3.286    0.000   43.301    0.000 /home/runner/work/autotick-bot/autotick-bot/cf-scripts/conda_forge_tick/utils.py:304(pluck)
       16    2.927    0.183   48.756    3.047 /home/runner/work/autotick-bot/autotick-bot/cf-scripts/conda_forge_tick/migrators/migration_yaml.py:414(create_rebuild_graph)
     3532    2.903    0.001    3.054    0.001 {method 'read' of '_io.BufferedReader' objects}
    21354    2.542    0.000    2.542    0.000 {method 'search' of 're.Pattern' objects}
    69266    2.476    0.000    3.021    0.000 {built-in method io.open}
   610662    2.415    0.000   62.759    0.000 /home/runner/work/autotick-bot/autotick-bot/cf-scripts/conda_forge_tick/migrators/core.py:161(parse_already_pred)
