         743572673 function calls (621383193 primitive calls) in 570.356 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
      137  121.925    0.890  121.925    0.890 {method 'poll' of 'select.poll' objects}
      504   58.033    0.115   58.144    0.115 /home/runner/work/autotick-bot/autotick-bot/cf-scripts/conda_forge_tick/mamba_solver.py:170(solve)
34885592/5677   31.577    0.000   87.712    0.015 /usr/share/miniconda/envs/run_env/lib/python3.7/copy.py:132(deepcopy)
119469001/48065875   27.995    0.000   47.248    0.000 /usr/share/miniconda/envs/run_env/lib/python3.7/json/encoder.py:333(_iterencode_dict)
9058131/3647   27.441    0.000   87.684    0.024 /usr/share/miniconda/envs/run_env/lib/python3.7/copy.py:237(_deepcopy_dict)
   184705   22.938    0.000   31.863    0.000 /usr/share/miniconda/envs/run_env/lib/python3.7/site-packages/networkx/classes/digraph.py:640(add_edges_from)
    14291   14.572    0.001   14.572    0.001 {method 'read' of '_ssl._SSLSocket' objects}
 88615524   14.405    0.000   14.405    0.000 {method 'get' of 'dict' objects}
    22442   14.049    0.001   78.895    0.004 /usr/share/miniconda/envs/run_env/lib/python3.7/json/__init__.py:120(dump)
        3   13.693    4.564   13.703    4.568 /home/runner/work/autotick-bot/autotick-bot/cf-scripts/conda_forge_tick/mamba_solver.py:91(get_index)
    43913   12.678    0.000   15.268    0.000 /usr/share/miniconda/envs/run_env/lib/python3.7/json/decoder.py:343(raw_decode)
        3   11.551    3.850   25.256    8.419 /home/runner/work/autotick-bot/autotick-bot/cf-scripts/conda_forge_tick/mamba_solver.py:150(__init__)
      312    9.580    0.031    9.580    0.031 {built-in method posix.read}
 48044586    9.307    0.000    9.307    0.000 {method 'write' of '_io.TextIOWrapper' objects}
50818049/48065875    8.986    0.000   55.236    0.000 /usr/share/miniconda/envs/run_env/lib/python3.7/json/encoder.py:413(_iterencode)
     2944    8.655    0.003    8.655    0.003 {built-in method time.sleep}
46714326/46714063    5.783    0.000    5.934    0.000 {built-in method builtins.isinstance}
      221    5.772    0.026    5.777    0.026 {built-in method _posixsubprocess.fork_exec}
   819873    5.288    0.000    5.288    0.000 /usr/share/miniconda/envs/run_env/lib/python3.7/site-packages/networkx/classes/digraph.py:495(remove_node)
  1730726    5.079    0.000    5.079    0.000 {method 'match' of 're.Pattern' objects}
 56765921    5.051    0.000    5.051    0.000 {built-in method builtins.id}
18231718/18126137    4.961    0.000   17.317    0.000 /usr/share/miniconda/envs/run_env/lib/python3.7/json/encoder.py:277(_iterencode_list)
 18701734    4.926    0.000    4.926    0.000 {built-in method _json.encode_basestring_ascii}
  9907631    4.615    0.000    6.487    0.000 /usr/share/miniconda/envs/run_env/lib/python3.7/copy.py:253(_keep_alive)
 32447906    4.612    0.000    6.894    0.000 {method 'update' of 'dict' objects}
    45129    4.293    0.000    4.596    0.000 {method 'read' of '_io.TextIOWrapper' objects}
2502641/2481688    3.351    0.000    5.363    0.000 {built-in method builtins.sorted}
  4369476    3.288    0.000   26.426    0.000 /home/runner/work/autotick-bot/autotick-bot/cf-scripts/conda_forge_tick/utils.py:176(__getitem__)
     3681    3.107    0.001    3.265    0.001 {method 'read' of '_io.BufferedReader' objects}
   184672    3.064    0.000   42.514    0.000 /home/runner/work/autotick-bot/autotick-bot/cf-scripts/conda_forge_tick/utils.py:304(pluck)
       16    2.742    0.171   47.590    2.974 /home/runner/work/autotick-bot/autotick-bot/cf-scripts/conda_forge_tick/migrators/migration_yaml.py:414(create_rebuild_graph)
      897    2.565    0.003    2.566    0.003 {built-in method builtins.compile}
    21900    2.495    0.000    2.495    0.000 {method 'search' of 're.Pattern' objects}
   610668    2.335    0.000   65.099    0.000 /home/runner/work/autotick-bot/autotick-bot/cf-scripts/conda_forge_tick/migrators/core.py:161(parse_already_pred)
841316/3880    2.259    0.000   87.421    0.023 /usr/share/miniconda/envs/run_env/lib/python3.7/copy.py:269(_reconstruct)
    69189    1.986    0.000    2.269    0.000 {built-in method io.open}
      253    1.873    0.007  149.210    0.590 /home/runner/work/autotick-bot/autotick-bot/cf-scripts/conda_forge_tick/contexts.py:57(effective_graph)
       13    1.694    0.130    1.847    0.142 /usr/share/miniconda/envs/run_env/lib/python3.7/site-packages/networkx/readwrite/json_graph/node_link.py:88(<listcomp>)
 19279740    1.647    0.000    1.647    0.000 /usr/share/miniconda/envs/run_env/lib/python3.7/copy.py:190(_deepcopy_atomic)
  4560070    1.646    0.000    2.053    0.000 /usr/share/miniconda/envs/run_env/lib/python3.7/site-packages/networkx/classes/reportviews.py:716(<genexpr>)
  4392460    1.569    0.000   23.148    0.000 /home/runner/work/autotick-bot/autotick-bot/cf-scripts/conda_forge_tick/utils.py:161(_load)
  3236644    1.569    0.000    2.460    0.000 /usr/share/miniconda/envs/run_env/lib/python3.7/site-packages/conda/models/match_spec.py:207(get_exact_value)
18456721/18451410    1.556    0.000    1.562    0.000 {built-in method builtins.len}
 13047094    1.542    0.000    1.542    0.000 {method 'items' of 'dict' objects}
    22423    1.483    0.000   55.055    0.002 /home/runner/work/autotick-bot/autotick-bot/cf-scripts/conda_forge_tick/utils.py:171(_dump)
  2762386    1.475    0.000    2.590    0.000 /home/runner/work/autotick-bot/autotick-bot/cf-scripts/conda_forge_tick/utils.py:421(object_hook)
  4169644    1.466    0.000    1.466    0.000 /home/runner/work/autotick-bot/autotick-bot/cf-scripts/conda_forge_tick/migrators/core.py:167(<genexpr>)
  4227411    1.430    0.000   27.737    0.000 /usr/share/miniconda/envs/run_env/lib/python3.7/_collections_abc.py:657(get)
     7500    1.337    0.000    8.005    0.001 /usr/share/miniconda/envs/run_env/lib/python3.7/site-packages/conda_build/metadata.py:191(select_lines)
   631876    1.305    0.000   70.224    0.000 /home/runner/work/autotick-bot/autotick-bot/cf-scripts/conda_forge_tick/migrators/core.py:138(filter)
   180623    1.218    0.000    1.264    0.000 {built-in method builtins.eval}
 11726513    1.192    0.000    1.192    0.000 {method 'append' of 'list' objects}
  2656264    1.131    0.000    1.402    0.000 /usr/share/miniconda/envs/run_env/lib/python3.7/site-packages/networkx/classes/reportviews.py:799(<genexpr>)
4705855/4705735    1.118    0.000    1.119    0.000 {built-in method builtins.getattr}
    11744    1.093    0.000    6.093    0.001 /usr/share/miniconda/envs/run_env/lib/python3.7/site-packages/conda_build/metadata.py:1189(ms_depends)
 10436707    1.055    0.000    1.055    0.000 /usr/share/miniconda/envs/run_env/lib/python3.7/json/encoder.py:353(<lambda>)
       13    0.981    0.075    1.624    0.125 /usr/share/miniconda/envs/run_env/lib/python3.7/site-packages/networkx/readwrite/json_graph/node_link.py:97(<listcomp>)
  1363157    0.977    0.000    0.977    0.000 /usr/share/miniconda/envs/run_env/lib/python3.7/site-packages/networkx/classes/digraph.py:701(remove_edge)
710814/462    0.972    0.000    3.341    0.007 /usr/share/miniconda/envs/run_env/lib/python3.7/ast.py:273(generic_visit)
   841316    0.913    0.000    1.632    0.000 {method '__reduce_ex__' of 'object' objects}
    13747    0.907    0.000    0.907    0.000 {method 'findall' of 're.Pattern' objects}
   286345    0.884    0.000    0.983    0.000 /usr/share/miniconda/envs/run_env/lib/python3.7/site-packages/networkx/classes/digraph.py:574(add_edge)
  3233500    0.858    0.000    3.311    0.000 /usr/share/miniconda/envs/run_env/lib/python3.7/site-packages/conda/models/match_spec.py:423(name)
   954797    0.811    0.000    1.867    0.000 /usr/share/miniconda/envs/run_env/lib/python3.7/os.py:676(__getitem__)
   547485    0.773    0.000    1.498    0.000 /usr/share/miniconda/envs/run_env/lib/python3.7/site-packages/networkx/classes/reportviews.py:687(__init__)
  1302614    0.771    0.000    1.344    0.000 /usr/share/miniconda/envs/run_env/lib/python3.7/_collections_abc.py:742(__iter__)
   615343    0.758    0.000    1.078    0.000 /home/runner/work/autotick-bot/autotick-bot/cf-scripts/conda_forge_tick/utils.py:545(frozen_to_json_friendly)
