         995151753 function calls (829871325 primitive calls) in 1159.147 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
      576  288.966    0.502  288.966    0.502 {method 'poll' of 'select.poll' objects}
      546   74.930    0.137   75.085    0.138 /root/repo/cf-scripts/conda_forge_tick/mamba_solver.py:170(solve)
189940220/80470065   54.020    0.000  100.689    0.000 /opt/conda/envs/run_env/lib/python3.7/json/encoder.py:333(_iterencode_dict)
      964   52.241    0.054   52.241    0.054 {built-in method posix.read}
   236004   48.532    0.000   62.463    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/classes/digraph.py:640(add_edges_from)
    12756   47.270    0.004   47.270    0.004 {built-in method time.sleep}
      504   46.809    0.093   46.824    0.093 {built-in method _posixsubprocess.fork_exec}
36974616/6133   42.659    0.000  130.474    0.021 /opt/conda/envs/run_env/lib/python3.7/copy.py:132(deepcopy)
9600533/3983   41.371    0.000  130.428    0.033 /opt/conda/envs/run_env/lib/python3.7/copy.py:237(_deepcopy_dict)
    25942   28.752    0.001  171.513    0.007 /opt/conda/envs/run_env/lib/python3.7/json/__init__.py:120(dump)
 94968850   27.045    0.000   27.045    0.000 {method 'get' of 'dict' objects}
 80445778   24.971    0.000   24.971    0.000 {method 'write' of '_io.TextIOWrapper' objects}
    46609   20.656    0.000   26.846    0.001 /opt/conda/envs/run_env/lib/python3.7/json/decoder.py:343(raw_decode)
87509643/80470065   19.367    0.000  116.951    0.000 /opt/conda/envs/run_env/lib/python3.7/json/encoder.py:413(_iterencode)
      195   17.743    0.091   17.751    0.091 {built-in method posix.fork}
45740094/45662115   15.211    0.000   53.534    0.000 /opt/conda/envs/run_env/lib/python3.7/json/encoder.py:277(_iterencode_list)
    13712   14.153    0.001   14.153    0.001 {method 'read' of '_ssl._SSLSocket' objects}
    77255   13.126    0.000   13.917    0.000 {built-in method io.open}
   870044   12.812    0.000   12.812    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/classes/digraph.py:495(remove_node)
        3   12.212    4.071   20.926    6.975 /root/repo/cf-scripts/conda_forge_tick/mamba_solver.py:150(__init__)
71980632/71980373   10.648    0.000   10.952    0.000 {built-in method builtins.isinstance}
4994308/4980106    9.228    0.000   13.726    0.000 {built-in method builtins.sorted}
        3    8.695    2.898    8.712    2.904 /root/repo/cf-scripts/conda_forge_tick/mamba_solver.py:91(get_index)
 29681596    8.345    0.000    8.345    0.000 {built-in method _json.encode_basestring_ascii}
    47299    7.509    0.000    8.023    0.000 {method 'read' of '_io.TextIOWrapper' objects}
  2019979    7.257    0.000    7.257    0.000 {method 'match' of 're.Pattern' objects}
 62801061    6.945    0.000    6.945    0.000 {built-in method builtins.id}
     5953    6.859    0.001    7.020    0.001 {method 'read' of '_io.BufferedReader' objects}
   235961    6.310    0.000   84.243    0.000 /root/repo/cf-scripts/conda_forge_tick/utils.py:304(pluck)
 35729682    6.305    0.000    8.550    0.000 {method 'update' of 'dict' objects}
 10504854    6.103    0.000    8.710    0.000 /opt/conda/envs/run_env/lib/python3.7/copy.py:253(_keep_alive)
       21    5.300    0.252   97.064    4.622 /root/repo/cf-scripts/conda_forge_tick/migrators/migration_yaml.py:414(create_rebuild_graph)
894578/4461    5.247    0.000  130.048    0.029 /opt/conda/envs/run_env/lib/python3.7/copy.py:269(_reconstruct)
  4432631    4.558    0.000   46.678    0.000 /root/repo/cf-scripts/conda_forge_tick/utils.py:176(__getitem__)
       38    4.497    0.118    7.218    0.190 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/readwrite/json_graph/node_link.py:97(<listcomp>)
  7273450    4.383    0.000    5.182    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/classes/reportviews.py:716(<genexpr>)
   609510    3.732    0.000  110.148    0.000 /root/repo/cf-scripts/conda_forge_tick/migrators/core.py:161(parse_already_pred)
       38    3.678    0.097    4.331    0.114 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/readwrite/json_graph/node_link.py:88(<listcomp>)
    27436    3.553    0.000    3.553    0.000 {method 'search' of 're.Pattern' objects}
      230    3.406    0.015  230.637    1.003 /root/repo/cf-scripts/conda_forge_tick/contexts.py:57(effective_graph)
    25902    3.157    0.000   90.405    0.003 /root/repo/cf-scripts/conda_forge_tick/utils.py:171(_dump)
  2951469    3.062    0.000    6.190    0.000 /root/repo/cf-scripts/conda_forge_tick/utils.py:421(object_hook)
   209888    2.899    0.000    2.899    0.000 {built-in method posix.stat}
  4458838    2.662    0.000   42.133    0.000 /root/repo/cf-scripts/conda_forge_tick/utils.py:161(_load)
 18685463    2.552    0.000    2.552    0.000 {method 'items' of 'dict' objects}
20391272/20375799    2.522    0.000    2.539    0.000 {built-in method builtins.len}
   703695    2.468    0.000    3.680    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/classes/reportviews.py:687(__init__)
   236653    2.441    0.000    2.517    0.000 {built-in method builtins.eval}
