         710386127 function calls (594913275 primitive calls) in 660.154 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
      108  160.248    1.484  160.248    1.484 {method 'poll' of 'select.poll' objects}
      504   69.156    0.137   69.294    0.137 /home/runner/work/autotick-bot/autotick-bot/cf-scripts/conda_forge_tick/mamba_solver.py:170(solve)
33295152/5612   34.548    0.000   96.979    0.017 /usr/share/miniconda/envs/run_env/lib/python3.7/copy.py:132(deepcopy)
   194794   30.436    0.000   41.289    0.000 /usr/share/miniconda/envs/run_env/lib/python3.7/site-packages/networkx/classes/digraph.py:640(add_edges_from)
8646018/3570   30.173    0.000   96.948    0.027 /usr/share/miniconda/envs/run_env/lib/python3.7/copy.py:237(_deepcopy_dict)
115408546/46275391   29.809    0.000   50.585    0.000 /usr/share/miniconda/envs/run_env/lib/python3.7/json/encoder.py:333(_iterencode_dict)
 85917550   16.773    0.000   16.773    0.000 {method 'get' of 'dict' objects}
    22103   15.032    0.001   86.148    0.004 /usr/share/miniconda/envs/run_env/lib/python3.7/json/__init__.py:120(dump)
    42438   13.358    0.000   17.233    0.000 /usr/share/miniconda/envs/run_env/lib/python3.7/json/decoder.py:343(raw_decode)
    12329   13.214    0.001   13.214    0.001 {method 'read' of '_ssl._SSLSocket' objects}
        3   12.693    4.231   24.267    8.089 /home/runner/work/autotick-bot/autotick-bot/cf-scripts/conda_forge_tick/mamba_solver.py:150(__init__)
        3   11.560    3.853   11.573    3.858 /home/runner/work/autotick-bot/autotick-bot/cf-scripts/conda_forge_tick/mamba_solver.py:91(get_index)
 46254174   11.542    0.000   11.542    0.000 {method 'write' of '_io.TextIOWrapper' objects}
48743801/46275391    9.652    0.000   59.197    0.000 /usr/share/miniconda/envs/run_env/lib/python3.7/json/encoder.py:413(_iterencode)
      258    8.937    0.035    8.937    0.035 {built-in method posix.read}
     2721    7.132    0.003    7.132    0.003 {built-in method time.sleep}
   782338    6.674    0.000    6.674    0.000 /usr/share/miniconda/envs/run_env/lib/python3.7/site-packages/networkx/classes/digraph.py:495(remove_node)
41857774/41857514    5.938    0.000    6.108    0.000 {built-in method builtins.isinstance}
  1713024    5.915    0.000    5.915    0.000 {method 'match' of 're.Pattern' objects}
 32892862    5.761    0.000    8.542    0.000 {method 'update' of 'dict' objects}
      186    5.527    0.030    5.532    0.030 {built-in method _posixsubprocess.fork_exec}
 54124766    5.505    0.000    5.505    0.000 {built-in method builtins.id}
   194759    5.232    0.000   56.413    0.000 /home/runner/work/autotick-bot/autotick-bot/cf-scripts/conda_forge_tick/utils.py:304(pluck)
16763576/16689937    5.185    0.000   18.177    0.000 /usr/share/miniconda/envs/run_env/lib/python3.7/json/encoder.py:277(_iterencode_list)
  9457524    5.077    0.000    7.111    0.000 /usr/share/miniconda/envs/run_env/lib/python3.7/copy.py:253(_keep_alive)
 18084708    4.999    0.000    4.999    0.000 {built-in method _json.encode_basestring_ascii}
2327510/2311579    4.196    0.000    6.262    0.000 {built-in method builtins.sorted}
       17    3.851    0.227   63.295    3.723 /home/runner/work/autotick-bot/autotick-bot/cf-scripts/conda_forge_tick/migrators/migration_yaml.py:414(create_rebuild_graph)
  4089368    3.588    0.000   28.916    0.000 /home/runner/work/autotick-bot/autotick-bot/cf-scripts/conda_forge_tick/utils.py:176(__getitem__)
     3426    3.387    0.001    3.566    0.001 {method 'read' of '_io.BufferedReader' objects}
    43201    3.202    0.000    3.561    0.000 {method 'read' of '_io.TextIOWrapper' objects}
    21076    2.972    0.000    2.972    0.000 {method 'search' of 're.Pattern' objects}
  2707994    2.830    0.000    3.875    0.000 /home/runner/work/autotick-bot/autotick-bot/cf-scripts/conda_forge_tick/utils.py:421(object_hook)
    66679    2.794    0.000    3.212    0.000 {built-in method io.open}
   564818    2.701    0.000   72.669    0.000 /home/runner/work/autotick-bot/autotick-bot/cf-scripts/conda_forge_tick/migrators/core.py:161(parse_already_pred)
803361/3654    2.462    0.000   96.628    0.026 /usr/share/miniconda/envs/run_env/lib/python3.7/copy.py:269(_reconstruct)
    22087    2.372    0.000   61.892    0.003 /home/runner/work/autotick-bot/autotick-bot/cf-scripts/conda_forge_tick/utils.py:171(_dump)
      235    2.119    0.009  164.060    0.698 /home/runner/work/autotick-bot/autotick-bot/cf-scripts/conda_forge_tick/contexts.py:57(effective_graph)
  4644000    2.095    0.000    2.554    0.000 /usr/share/miniconda/envs/run_env/lib/python3.7/site-packages/networkx/classes/reportviews.py:716(<genexpr>)
 18400836    1.925    0.000    1.925    0.000 /usr/share/miniconda/envs/run_env/lib/python3.7/copy.py:190(_deepcopy_atomic)
18645437/18640363    1.898    0.000    1.903    0.000 {built-in method builtins.len}
  3224194    1.853    0.000    2.926    0.000 /usr/share/miniconda/envs/run_env/lib/python3.7/site-packages/conda/models/match_spec.py:207(get_exact_value)
       12    1.823    0.152    1.982    0.165 /usr/share/miniconda/envs/run_env/lib/python3.7/site-packages/networkx/readwrite/json_graph/node_link.py:88(<listcomp>)
  4111913    1.821    0.000   25.337    0.000 /home/runner/work/autotick-bot/autotick-bot/cf-scripts/conda_forge_tick/utils.py:161(_load)
   181221    1.757    0.000    1.817    0.000 {built-in method builtins.eval}
