         763926833 function calls (639848276 primitive calls) in 628.178 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
      242  122.114    0.505  122.114    0.505 {method 'poll' of 'select.poll' objects}
      504   63.306    0.126   63.441    0.126 /home/runner/work/autotick-bot/autotick-bot/cf-scripts/conda_forge_tick/mamba_solver.py:170(solve)
32809159/5739   32.595    0.000   93.124    0.016 /usr/share/miniconda/envs/run_env/lib/python3.7/copy.py:132(deepcopy)
130784954/53728745   32.266    0.000   56.708    0.000 /usr/share/miniconda/envs/run_env/lib/python3.7/json/encoder.py:333(_iterencode_dict)
8518056/3651   28.828    0.000   93.096    0.025 /usr/share/miniconda/envs/run_env/lib/python3.7/copy.py:237(_deepcopy_dict)
   183560   28.703    0.000   38.923    0.000 /usr/share/miniconda/envs/run_env/lib/python3.7/site-packages/networkx/classes/digraph.py:640(add_edges_from)
 84522180   17.070    0.000   17.070    0.000 {method 'get' of 'dict' objects}
    21793   16.545    0.001   95.378    0.004 /usr/share/miniconda/envs/run_env/lib/python3.7/json/__init__.py:120(dump)
        3   14.719    4.906   24.960    8.320 /home/runner/work/autotick-bot/autotick-bot/cf-scripts/conda_forge_tick/mamba_solver.py:150(__init__)
    43833   14.341    0.000   18.099    0.000 /usr/share/miniconda/envs/run_env/lib/python3.7/json/decoder.py:343(raw_decode)
      424   12.879    0.030   12.879    0.030 {built-in method posix.read}
 53707645   12.343    0.000   12.343    0.000 {method 'write' of '_io.TextIOWrapper' objects}
     4310   10.996    0.003   10.996    0.003 {built-in method time.sleep}
57402551/53728745   10.880    0.000   66.132    0.000 /usr/share/miniconda/envs/run_env/lib/python3.7/json/encoder.py:413(_iterencode)
        3   10.228    3.409   10.239    3.413 /home/runner/work/autotick-bot/autotick-bot/cf-scripts/conda_forge_tick/mamba_solver.py:91(get_index)
    11462    7.208    0.001    7.208    0.001 {method 'read' of '_ssl._SSLSocket' objects}
24445430/24370259    7.105    0.000   25.050    0.000 /usr/share/miniconda/envs/run_env/lib/python3.7/json/encoder.py:277(_iterencode_list)
      239    7.050    0.029    7.077    0.030 {built-in method _posixsubprocess.fork_exec}
   770578    6.794    0.000    6.794    0.000 /usr/share/miniconda/envs/run_env/lib/python3.7/site-packages/networkx/classes/digraph.py:495(remove_node)
49693975/49693715    6.583    0.000    6.762    0.000 {built-in method builtins.isinstance}
  1943766    6.419    0.000    6.419    0.000 {method 'match' of 're.Pattern' objects}
 32018788    5.378    0.000    8.386    0.000 {method 'update' of 'dict' objects}
 54113880    5.353    0.000    5.353    0.000 {built-in method builtins.id}
 20470092    5.113    0.000    5.113    0.000 {built-in method _json.encode_basestring_ascii}
   183527    5.058    0.000   53.448    0.000 /home/runner/work/autotick-bot/autotick-bot/cf-scripts/conda_forge_tick/utils.py:304(pluck)
  9319200    4.784    0.000    6.750    0.000 /usr/share/miniconda/envs/run_env/lib/python3.7/copy.py:253(_keep_alive)
3007024/2992268    4.621    0.000    6.747    0.000 {built-in method builtins.sorted}
     4076    3.550    0.001    3.722    0.001 {method 'read' of '_io.BufferedReader' objects}
  4076999    3.399    0.000   29.244    0.000 /home/runner/work/autotick-bot/autotick-bot/cf-scripts/conda_forge_tick/utils.py:176(__getitem__)
       16    3.343    0.209   56.526    3.533 /home/runner/work/autotick-bot/autotick-bot/cf-scripts/conda_forge_tick/migrators/migration_yaml.py:414(create_rebuild_graph)
    44595    3.242    0.000    3.596    0.000 {method 'read' of '_io.TextIOWrapper' objects}
    23662    3.154    0.000    3.154    0.000 {method 'search' of 're.Pattern' objects}
    21774    2.935    0.000   58.217    0.003 /home/runner/work/autotick-bot/autotick-bot/cf-scripts/conda_forge_tick/utils.py:171(_dump)
    68162    2.645    0.000    3.031    0.000 {built-in method io.open}
   564218    2.627    0.000   68.613    0.000 /home/runner/work/autotick-bot/autotick-bot/cf-scripts/conda_forge_tick/migrators/core.py:161(parse_already_pred)
       82    2.416    0.029    2.428    0.030 {built-in method posix.fork}
791938/3872    2.322    0.000   92.786    0.024 /usr/share/miniconda/envs/run_env/lib/python3.7/copy.py:269(_reconstruct)
  4971473    2.198    0.000    2.657    0.000 /usr/share/miniconda/envs/run_env/lib/python3.7/site-packages/networkx/classes/reportviews.py:716(<genexpr>)
   235967    2.085    0.000    2.155    0.000 {built-in method builtins.eval}
