         974704182 function calls (803773592 primitive calls) in 620.752 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
      910  126.476    0.139  126.476    0.139 {method 'poll' of 'select.poll' objects}
    15438   51.646    0.003   51.646    0.003 {built-in method time.sleep}
206474280/88659917   39.395    0.000   73.321    0.000 /opt/conda/envs/run_env/lib/python3.7/json/encoder.py:333(_iterencode_dict)
     1357   33.568    0.025   33.568    0.025 {built-in method posix.read}
      588   27.405    0.047   27.419    0.047 {built-in method _posixsubprocess.fork_exec}
34405453/2524   26.863    0.000   79.110    0.031 /opt/conda/envs/run_env/lib/python3.7/copy.py:132(deepcopy)
8968013/2432   24.981    0.000   79.089    0.033 /opt/conda/envs/run_env/lib/python3.7/copy.py:237(_deepcopy_dict)
   211096   21.455    0.000   29.191    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/classes/digraph.py:640(add_edges_from)
    25387   19.963    0.001  118.394    0.005 /opt/conda/envs/run_env/lib/python3.7/json/__init__.py:120(dump)
      365   17.211    0.047   17.222    0.047 {built-in method posix.fork}
 83139295   14.582    0.000   14.582    0.000 {method 'get' of 'dict' objects}
97158253/88659917   14.217    0.000   84.952    0.000 /opt/conda/envs/run_env/lib/python3.7/json/encoder.py:413(_iterencode)
    11695   13.696    0.001   13.696    0.001 {method 'read' of '_ssl._SSLSocket' objects}
 88635891   13.119    0.000   13.119    0.000 {method 'write' of '_io.TextIOWrapper' objects}
54650346/54589401   11.806    0.000   42.085    0.000 /opt/conda/envs/run_env/lib/python3.7/json/encoder.py:277(_iterencode_list)
    45670   10.587    0.000   16.219    0.000 /opt/conda/envs/run_env/lib/python3.7/json/decoder.py:343(raw_decode)
        3    9.731    3.244   16.968    5.656 /root/repo/cf-scripts/conda_forge_tick/mamba_solver.py:150(__init__)
75485603/75485350    7.557    0.000    7.699    0.000 {built-in method builtins.isinstance}
        3    7.226    2.409    7.236    2.412 /root/repo/cf-scripts/conda_forge_tick/mamba_solver.py:91(get_index)
    75606    6.173    0.000    6.488    0.000 {built-in method io.open}
    46094    6.148    0.000    6.420    0.000 {method 'read' of '_io.TextIOWrapper' objects}
   815017    5.950    0.000    5.950    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/classes/digraph.py:495(remove_node)
 32244337    5.702    0.000    5.702    0.000 {built-in method _json.encode_basestring_ascii}
     6139    5.270    0.001    5.444    0.001 {method 'read' of '_io.BufferedReader' objects}
5720904/5707290    5.269    0.000    7.828    0.000 {built-in method builtins.sorted}
 59701513    5.178    0.000    5.178    0.000 {built-in method builtins.id}
  9802427    4.211    0.000    5.914    0.000 /opt/conda/envs/run_env/lib/python3.7/copy.py:253(_keep_alive)
  2890237    3.695    0.000    5.631    0.000 /root/repo/cf-scripts/conda_forge_tick/utils.py:421(object_hook)
 31107550    3.259    0.000    3.343    0.000 {method 'update' of 'dict' objects}
   211057    2.987    0.000   40.337    0.000 /root/repo/cf-scripts/conda_forge_tick/utils.py:304(pluck)
       47    2.977    0.063    4.886    0.104 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/readwrite/json_graph/node_link.py:97(<listcomp>)
  4221577    2.948    0.000   29.657    0.000 /root/repo/cf-scripts/conda_forge_tick/utils.py:176(__getitem__)
       19    2.841    0.150   51.267    2.698 /root/repo/cf-scripts/conda_forge_tick/migrators/migration_yaml.py:414(create_rebuild_graph)
       30    2.598    0.087    2.608    0.087 /root/repo/cf-scripts/conda_forge_tick/mamba_solver.py:170(solve)
  7382858    2.593    0.000    3.129    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/classes/reportviews.py:716(<genexpr>)
       47    2.230    0.047    2.686    0.057 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/readwrite/json_graph/node_link.py:88(<listcomp>)
   580600    1.900    0.000   61.027    0.000 /root/repo/cf-scripts/conda_forge_tick/migrators/core.py:161(parse_already_pred)
833922/679    1.886    0.000   79.063    0.116 /opt/conda/envs/run_env/lib/python3.7/copy.py:269(_reconstruct)
 19373906    1.844    0.000    1.844    0.000 {method 'items' of 'dict' objects}
     8720    1.690    0.000    1.690    0.000 {method 'acquire' of '_thread.lock' objects}
   190359    1.670    0.000    1.670    0.000 {built-in method posix.stat}
      217    1.554    0.007  133.048    0.613 /root/repo/cf-scripts/conda_forge_tick/contexts.py:57(effective_graph)
  4247078    1.516    0.000   26.716    0.000 /root/repo/cf-scripts/conda_forge_tick/utils.py:161(_load)
 17529406    1.460    0.000    1.460    0.000 /opt/conda/envs/run_env/lib/python3.7/json/encoder.py:353(<lambda>)
17281642/17264370    1.379    0.000    1.391    0.000 {built-in method builtins.len}
 18970117    1.307    0.000    1.307    0.000 /opt/conda/envs/run_env/lib/python3.7/copy.py:190(_deepcopy_atomic)
  4067808    1.262    0.000   30.756    0.000 /opt/conda/envs/run_env/lib/python3.7/_collections_abc.py:657(get)
  1628943    1.252    0.000    1.252    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/classes/digraph.py:701(remove_edge)
  3882546    1.249    0.000    1.249    0.000 /root/repo/cf-scripts/conda_forge_tick/migrators/core.py:167(<genexpr>)
  3033379    1.185    0.000    1.442    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/classes/reportviews.py:799(<genexpr>)
   600396    1.028    0.000   65.263    0.000 /root/repo/cf-scripts/conda_forge_tick/migrators/core.py:138(filter)
    25340    0.999    0.000   50.480    0.002 /root/repo/cf-scripts/conda_forge_tick/utils.py:171(_dump)
 10358233    0.861    0.000    0.861    0.000 {method 'append' of 'list' objects}
   211057    0.763    0.000    2.217    0.000 /root/repo/cf-scripts/conda_forge_tick/utils.py:320(<setcomp>)
   629071    0.758    0.000    1.476    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/classes/reportviews.py:687(__init__)
   833922    0.736    0.000    1.352    0.000 {method '__reduce_ex__' of 'object' objects}
  1355275    0.671    0.000    1.255    0.000 /opt/conda/envs/run_env/lib/python3.7/_collections_abc.py:742(__iter__)
  3484392    0.670    0.000    0.670    0.000 /root/repo/cf-scripts/conda_forge_tick/utils.py:485(<lambda>)
2248338/2247878    0.638    0.000    0.640    0.000 {built-in method builtins.getattr}
  1832799    0.626    0.000    0.626    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/classes/reportviews.py:186(__getitem__)
   585530    0.602    0.000    0.868    0.000 /root/repo/cf-scripts/conda_forge_tick/utils.py:545(frozen_to_json_friendly)
  2645426    0.576    0.000    0.983    0.000 {built-in method builtins.hasattr}
   566332    0.526    0.000    9.538    0.000 /root/repo/cf-scripts/conda_forge_tick/migrators/migration_yaml.py:329(filter)
    42942    0.521    0.000    0.806    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/xonsh/__amalgam__.py:19749(get_detyper)
    39984    0.485    0.000    1.539    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/ruamel/yaml/scanner.py:1519(scan_plain)
    45670    0.476    0.000   17.213    0.000 /opt/conda/envs/run_env/lib/python3.7/json/__init__.py:299(loads)
  6302774    0.452    0.000    0.452    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/classes/reportviews.py:703(<lambda>)
   278518    0.448    0.000    0.554    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/classes/digraph.py:574(add_edge)
        1    0.396    0.396   18.227   18.227 /root/repo/cf-scripts/conda_forge_tick/auto_tick.py:312(add_replacement_migrator)
       47    0.380    0.008   82.969    1.765 /root/repo/cf-scripts/conda_forge_tick/utils.py:509(dump_graph)
   694412    0.373    0.000    0.728    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/ruamel/yaml/scanner.py:198(need_more_tokens)
   833370    0.368    0.000    0.477    0.000 /opt/conda/envs/run_env/lib/python3.7/copyreg.py:87(__newobj__)
