         915724581 function calls (755458043 primitive calls) in 778.473 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
      631  188.551    0.299  188.551    0.299 {method 'poll' of 'select.poll' objects}
185907104/78631192   43.483    0.000   82.645    0.000 /opt/conda/envs/run_env/lib/python3.7/json/encoder.py:333(_iterencode_dict)
    12145   40.362    0.003   40.362    0.003 {built-in method time.sleep}
      999   36.196    0.036   36.196    0.036 {built-in method posix.read}
9268376/2505   35.233    0.000  103.016    0.041 /opt/conda/envs/run_env/lib/python3.7/copy.py:237(_deepcopy_dict)
35563749/2627   33.401    0.000  103.042    0.039 /opt/conda/envs/run_env/lib/python3.7/copy.py:132(deepcopy)
   234364   31.565    0.000   41.793    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/classes/digraph.py:640(add_edges_from)
      479   31.514    0.066   31.526    0.066 {built-in method _posixsubprocess.fork_exec}
    11521   27.604    0.002   27.604    0.002 {method 'read' of '_ssl._SSLSocket' objects}
    25641   23.180    0.001  137.692    0.005 /opt/conda/envs/run_env/lib/python3.7/json/__init__.py:120(dump)
 86561353   19.449    0.000   19.449    0.000 {method 'get' of 'dict' objects}
 78607108   18.261    0.000   18.261    0.000 {method 'write' of '_io.TextIOWrapper' objects}
85514120/78631192   15.563    0.000   95.696    0.000 /opt/conda/envs/run_env/lib/python3.7/json/encoder.py:413(_iterencode)
      237   14.641    0.062   14.649    0.062 {built-in method posix.fork}
    46472   13.428    0.000   18.248    0.000 /opt/conda/envs/run_env/lib/python3.7/json/decoder.py:343(raw_decode)
        3   12.767    4.256   21.585    7.195 /root/repo/cf-scripts/conda_forge_tick/mamba_solver.py:150(__init__)
44242579/44171046   12.088    0.000   42.926    0.000 /opt/conda/envs/run_env/lib/python3.7/json/encoder.py:277(_iterencode_list)
    75954    9.367    0.000    9.887    0.000 {built-in method io.open}
   842075    8.908    0.000    8.908    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/classes/digraph.py:495(remove_node)
        3    8.804    2.935    8.817    2.939 /root/repo/cf-scripts/conda_forge_tick/mamba_solver.py:91(get_index)
4808838/4790994    8.492    0.000   11.780    0.000 {built-in method builtins.sorted}
65926212/65925958    8.345    0.000    8.507    0.000 {built-in method builtins.isinstance}
 29044720    6.692    0.000    6.692    0.000 {built-in method _json.encode_basestring_ascii}
    46921    6.514    0.000    6.903    0.000 {method 'read' of '_io.TextIOWrapper' objects}
 60499295    5.704    0.000    5.704    0.000 {built-in method builtins.id}
     5358    5.586    0.001    5.744    0.001 {method 'read' of '_io.BufferedReader' objects}
 10130382    4.905    0.000    6.983    0.000 /opt/conda/envs/run_env/lib/python3.7/copy.py:253(_keep_alive)
   234321    4.521    0.000   57.809    0.000 /root/repo/cf-scripts/conda_forge_tick/utils.py:304(pluck)
 33012140    4.442    0.000    4.577    0.000 {method 'update' of 'dict' objects}
       21    4.097    0.195   74.542    3.550 /root/repo/cf-scripts/conda_forge_tick/migrators/migration_yaml.py:414(create_rebuild_graph)
       42    4.078    0.097    4.092    0.097 /root/repo/cf-scripts/conda_forge_tick/mamba_solver.py:170(solve)
  4274267    3.788    0.000   35.230    0.000 /root/repo/cf-scripts/conda_forge_tick/utils.py:176(__getitem__)
  7089620    3.196    0.000    3.842    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/classes/reportviews.py:716(<genexpr>)
       37    3.097    0.084    5.066    0.137 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/readwrite/json_graph/node_link.py:97(<listcomp>)
   584366    2.752    0.000   83.811    0.000 /root/repo/cf-scripts/conda_forge_tick/migrators/core.py:161(parse_already_pred)
   193371    2.727    0.000    2.727    0.000 {built-in method posix.stat}
861385/805    2.386    0.000  102.978    0.128 /opt/conda/envs/run_env/lib/python3.7/copy.py:269(_reconstruct)
      256    2.319    0.009  176.414    0.689 /root/repo/cf-scripts/conda_forge_tick/contexts.py:57(effective_graph)
  4300085    2.128    0.000   31.452    0.000 /root/repo/cf-scripts/conda_forge_tick/utils.py:161(_load)
 17887486    2.107    0.000    2.107    0.000 {method 'items' of 'dict' objects}
    25604    1.951    0.000   70.847    0.003 /root/repo/cf-scripts/conda_forge_tick/utils.py:171(_dump)
  1814745    1.792    0.000    1.792    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/classes/digraph.py:701(remove_edge)
18142947/18128929    1.779    0.000    1.792    0.000 {built-in method builtins.len}
  2939051    1.757    0.000    4.820    0.000 /root/repo/cf-scripts/conda_forge_tick/utils.py:421(object_hook)
 19609234    1.672    0.000    1.672    0.000 /opt/conda/envs/run_env/lib/python3.7/copy.py:190(_deepcopy_atomic)
  3932686    1.647    0.000    1.647    0.000 /root/repo/cf-scripts/conda_forge_tick/migrators/core.py:167(<genexpr>)
