         948620577 function calls (780265155 primitive calls) in 628.592 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
      620  131.710    0.212  131.710    0.212 {method 'poll' of 'select.poll' objects}
    16284   56.003    0.003   56.003    0.003 {built-in method time.sleep}
203343241/87351574   40.256    0.000   75.342    0.000 /opt/conda/envs/run_env/lib/python3.7/json/encoder.py:333(_iterencode_dict)
     1077   33.340    0.031   33.340    0.031 {built-in method posix.read}
      597   26.880    0.045   26.894    0.045 {built-in method _posixsubprocess.fork_exec}
33973220/2407   24.349    0.000   71.989    0.030 /opt/conda/envs/run_env/lib/python3.7/copy.py:132(deepcopy)
8855808/2407   23.469    0.000   71.969    0.030 /opt/conda/envs/run_env/lib/python3.7/copy.py:237(_deepcopy_dict)
   208537   22.430    0.000   30.045    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/classes/digraph.py:643(add_edges_from)
    24937   20.624    0.001  121.886    0.005 /opt/conda/envs/run_env/lib/python3.7/json/__init__.py:120(dump)
    73963   15.144    0.000   15.446    0.000 {built-in method io.open}
    11657   15.043    0.001   15.043    0.001 {method 'read' of '_ssl._SSLSocket' objects}
95729998/87351574   14.427    0.000   87.146    0.000 /opt/conda/envs/run_env/lib/python3.7/json/encoder.py:413(_iterencode)
 87327993   13.725    0.000   13.725    0.000 {method 'write' of '_io.TextIOWrapper' objects}
 82124528   13.381    0.000   13.381    0.000 {method 'get' of 'dict' objects}
53882362/53840450   12.333    0.000   43.666    0.000 /opt/conda/envs/run_env/lib/python3.7/json/encoder.py:277(_iterencode_list)
    44381   11.515    0.000   16.187    0.000 /opt/conda/envs/run_env/lib/python3.7/json/decoder.py:343(raw_decode)
        3    9.788    3.263    9.799    3.266 /root/repo/cf-scripts/conda_forge_tick/mamba_solver.py:91(get_index)
      214    9.677    0.045    9.684    0.045 {built-in method posix.fork}
        3    9.332    3.111   19.133    6.378 /root/repo/cf-scripts/conda_forge_tick/mamba_solver.py:150(__init__)
     6175    9.194    0.001    9.340    0.002 {method 'read' of '_io.BufferedReader' objects}
73794084/73793834    7.473    0.000    7.608    0.000 {built-in method builtins.isinstance}
   805400    5.941    0.000    5.941    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/classes/digraph.py:498(remove_node)
 31757488    5.830    0.000    5.830    0.000 {built-in method _json.encode_basestring_ascii}
5642741/5630585    5.576    0.000    8.250    0.000 {built-in method builtins.sorted}
       47    4.591    0.098    6.638    0.141 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/readwrite/json_graph/node_link.py:98(<listcomp>)
 58945035    4.283    0.000    4.283    0.000 {built-in method builtins.id}
    44685    4.190    0.000    4.442    0.000 {method 'read' of '_io.TextIOWrapper' objects}
  9680437    3.661    0.000    5.153    0.000 /opt/conda/envs/run_env/lib/python3.7/copy.py:253(_keep_alive)
 30965685    3.270    0.000    3.440    0.000 {method 'update' of 'dict' objects}
   208498    2.995    0.000   40.966    0.000 /root/repo/cf-scripts/conda_forge_tick/utils.py:304(pluck)
       30    2.951    0.098    2.961    0.099 /root/repo/cf-scripts/conda_forge_tick/mamba_solver.py:170(solve)
       19    2.780    0.146   48.619    2.559 /root/repo/cf-scripts/conda_forge_tick/migrators/migration_yaml.py:414(create_rebuild_graph)
  7269931    2.701    0.000    3.274    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/classes/reportviews.py:666(<genexpr>)
  4144629    2.640    0.000   26.744    0.000 /root/repo/cf-scripts/conda_forge_tick/utils.py:176(__getitem__)
  2836423    2.491    0.000    4.672    0.000 /root/repo/cf-scripts/conda_forge_tick/utils.py:421(object_hook)
   185979    1.954    0.000    1.954    0.000 {built-in method posix.stat}
   573382    1.899    0.000   70.520    0.000 /root/repo/cf-scripts/conda_forge_tick/migrators/core.py:178(parse_already_pred)
 19126070    1.772    0.000    1.772    0.000 {method 'items' of 'dict' objects}
824137/686    1.755    0.000   71.942    0.105 /opt/conda/envs/run_env/lib/python3.7/copy.py:269(_reconstruct)
     8641    1.715    0.000    1.715    0.000 {method 'acquire' of '_thread.lock' objects}
      207    1.556    0.008  137.263    0.663 /root/repo/cf-scripts/conda_forge_tick/contexts.py:57(effective_graph)
 17269221    1.555    0.000    1.555    0.000 /opt/conda/envs/run_env/lib/python3.7/json/encoder.py:353(<lambda>)
    24889    1.549    0.000   60.561    0.002 /root/repo/cf-scripts/conda_forge_tick/utils.py:171(_dump)
  4169720    1.281    0.000   24.110    0.000 /root/repo/cf-scripts/conda_forge_tick/utils.py:161(_load)
  1687349    1.271    0.000    1.271    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/classes/digraph.py:705(remove_edge)
 18732893    1.268    0.000    1.268    0.000 /opt/conda/envs/run_env/lib/python3.7/copy.py:190(_deepcopy_atomic)
  3798998    1.241    0.000    1.241    0.000 /root/repo/cf-scripts/conda_forge_tick/migrators/core.py:184(<genexpr>)
  3084542    1.186    0.000    1.451    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/classes/reportviews.py:743(<genexpr>)
15793848/15776154    1.183    0.000    1.196    0.000 {built-in method builtins.len}
  3994196    1.124    0.000   27.727    0.000 /opt/conda/envs/run_env/lib/python3.7/_collections_abc.py:657(get)
   593078    0.987    0.000   74.469    0.000 /root/repo/cf-scripts/conda_forge_tick/migrators/core.py:155(filter)
       47    0.900    0.019    1.399    0.030 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/readwrite/json_graph/node_link.py:90(<listcomp>)
  9995489    0.815    0.000    0.815    0.000 {method 'append' of 'list' objects}
  3438849    0.773    0.000    0.773    0.000 /root/repo/cf-scripts/conda_forge_tick/utils.py:485(<lambda>)
   208498    0.756    0.000    2.202    0.000 /root/repo/cf-scripts/conda_forge_tick/utils.py:320(<setcomp>)
   621502    0.745    0.000    1.296    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/classes/reportviews.py:642(__init__)
   824137    0.730    0.000    1.312    0.000 {method '__reduce_ex__' of 'object' objects}
  1340465    0.664    0.000    1.245    0.000 /opt/conda/envs/run_env/lib/python3.7/_collections_abc.py:742(__iter__)
  1811024    0.634    0.000    0.634    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/classes/reportviews.py:177(__getitem__)
   578193    0.605    0.000    0.861    0.000 /root/repo/cf-scripts/conda_forge_tick/utils.py:545(frozen_to_json_friendly)
    43890    0.561    0.000    0.836    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/xonsh/__amalgam__.py:19680(get_detyper)
2111399/2110939    0.519    0.000    0.520    0.000 {built-in method builtins.getattr}
   559624    0.511    0.000    9.076    0.000 /root/repo/cf-scripts/conda_forge_tick/migrators/migration_yaml.py:329(filter)
  6294122    0.471    0.000    0.471    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/classes/reportviews.py:657(<lambda>)
  1679763    0.453    0.000    0.848    0.000 {built-in method builtins.hasattr}
        1    0.444    0.444   19.840   19.840 /root/repo/cf-scripts/conda_forge_tick/auto_tick.py:318(add_replacement_migrator)
   274730    0.406    0.000    0.499    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/classes/digraph.py:577(add_edge)
       47    0.397    0.008   86.512    1.841 /root/repo/cf-scripts/conda_forge_tick/utils.py:509(dump_graph)
   823585    0.385    0.000    0.486    0.000 /opt/conda/envs/run_env/lib/python3.7/copyreg.py:87(__newobj__)
   721871    0.371    0.000    0.493    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/classes/graph.py:666(nodes)
  1677993    0.361    0.000    0.361    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/classes/graph.py:416(__contains__)
   328532    0.340    0.000    0.340    0.000 {method 'match' of 're.Pattern' objects}
   593312    0.332    0.000    0.965    0.000 /root/repo/cf-scripts/conda_forge_tick/migrators/core.py:50(_parse_bad_attr)
  1647426    0.325    0.000    1.539    0.000 /opt/conda/envs/run_env/lib/python3.7/copy.py:274(<genexpr>)
   621521    0.325    0.000    1.621    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/classes/reportviews.py:933(__call__)
   621469    0.324    0.000    0.551    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/classes/graph.py:1827(nbunch_iter)
   849801    0.309    0.000    0.309    0.000 {method 'copy' of 'dict' objects}
   540332    0.308    0.000    0.467    0.000 /root/repo/cf-scripts/conda_forge_tick/migrators/migration_yaml.py:399(migrator_uid)
   516052    0.295    0.000    0.357    0.000 /root/repo/cf-scripts/conda_forge_tick/utils.py:412(default)
  1129113    0.287    0.000    0.437    0.000 /root/repo/cf-scripts/conda_forge_tick/migrators/migration_yaml.py:440(<lambda>)
   823139    0.282    0.000    0.581    0.000 /root/repo/cf-scripts/conda_forge_tick/utils.py:187(__getstate__)
    44381    0.279    0.000   16.944    0.000 /opt/conda/envs/run_env/lib/python3.7/json/__init__.py:299(loads)
    25220    0.272    0.000    0.370    0.000 /opt/conda/envs/run_env/lib/python3.7/json/encoder.py:204(iterencode)
