         942027981 function calls (776277369 primitive calls) in 626.311 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
      830  128.090    0.154  128.090    0.154 {method 'poll' of 'select.poll' objects}
    14780   53.021    0.004   53.021    0.004 {built-in method time.sleep}
198943629/85089061   40.301    0.000   75.463    0.000 /opt/conda/envs/run_env/lib/python3.7/json/encoder.py:333(_iterencode_dict)
     1243   35.430    0.029   35.430    0.029 {built-in method posix.read}
      545   27.918    0.051   27.932    0.051 {built-in method _posixsubprocess.fork_exec}
8831776/2404   25.096    0.000   74.756    0.031 /opt/conda/envs/run_env/lib/python3.7/copy.py:237(_deepcopy_dict)
33879877/2496   24.779    0.000   74.776    0.030 /opt/conda/envs/run_env/lib/python3.7/copy.py:132(deepcopy)
   199777   23.461    0.000   31.247    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/classes/digraph.py:640(add_edges_from)
    25235   20.579    0.001  122.225    0.005 /opt/conda/envs/run_env/lib/python3.7/json/__init__.py:120(dump)
      334   17.285    0.052   17.298    0.052 {built-in method posix.fork}
93042861/85089061   14.387    0.000   87.270    0.000 /opt/conda/envs/run_env/lib/python3.7/json/encoder.py:413(_iterencode)
 85064946   13.989    0.000   13.989    0.000 {method 'write' of '_io.TextIOWrapper' objects}
 81580931   13.958    0.000   13.958    0.000 {method 'get' of 'dict' objects}
    11711   12.810    0.001   12.810    0.001 {method 'read' of '_ssl._SSLSocket' objects}
51287536/51222735   12.319    0.000   43.277    0.000 /opt/conda/envs/run_env/lib/python3.7/json/encoder.py:277(_iterencode_list)
    45410   10.062    0.000   14.798    0.000 /opt/conda/envs/run_env/lib/python3.7/json/decoder.py:343(raw_decode)
        3    9.773    3.258   17.904    5.968 /root/repo/cf-scripts/conda_forge_tick/mamba_solver.py:150(__init__)
        3    8.120    2.707    8.130    2.710 /root/repo/cf-scripts/conda_forge_tick/mamba_solver.py:91(get_index)
72111488/72111235    7.508    0.000    7.653    0.000 {built-in method builtins.isinstance}
    74875    6.263    0.000    6.576    0.000 {built-in method io.open}
   802432    6.065    0.000    6.065    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/classes/digraph.py:495(remove_node)
     5873    5.969    0.001    6.153    0.001 {method 'read' of '_io.BufferedReader' objects}
 31071377    5.865    0.000    5.865    0.000 {built-in method _json.encode_basestring_ascii}
5418502/5404888    5.709    0.000    8.400    0.000 {built-in method builtins.sorted}
    45823    4.908    0.000    5.173    0.000 {method 'read' of '_io.TextIOWrapper' objects}
 58543659    4.329    0.000    4.329    0.000 {built-in method builtins.id}
  9653545    3.686    0.000    5.208    0.000 /opt/conda/envs/run_env/lib/python3.7/copy.py:253(_keep_alive)
 30204980    3.295    0.000    3.376    0.000 {method 'update' of 'dict' objects}
   199740    2.990    0.000   42.009    0.000 /root/repo/cf-scripts/conda_forge_tick/utils.py:304(pluck)
       44    2.961    0.067    4.870    0.111 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/readwrite/json_graph/node_link.py:97(<listcomp>)
  4199253    2.785    0.000   26.047    0.000 /root/repo/cf-scripts/conda_forge_tick/utils.py:176(__getitem__)
       18    2.647    0.147   47.357    2.631 /root/repo/cf-scripts/conda_forge_tick/migrators/migration_yaml.py:414(create_rebuild_graph)
       30    2.634    0.088    2.643    0.088 /root/repo/cf-scripts/conda_forge_tick/mamba_solver.py:170(solve)
  6951396    2.559    0.000    3.091    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/classes/reportviews.py:716(<genexpr>)
  2878690    2.306    0.000    4.736    0.000 /root/repo/cf-scripts/conda_forge_tick/utils.py:421(object_hook)
   189114    2.207    0.000    2.207    0.000 {built-in method posix.stat}
       44    2.158    0.049    2.615    0.059 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/readwrite/json_graph/node_link.py:88(<listcomp>)
   579228    2.022    0.000   63.302    0.000 /root/repo/cf-scripts/conda_forge_tick/migrators/core.py:161(parse_already_pred)
821277/663    1.800    0.000   74.725    0.113 /opt/conda/envs/run_env/lib/python3.7/copy.py:269(_reconstruct)
 18603739    1.799    0.000    1.799    0.000 {method 'items' of 'dict' objects}
      213    1.642    0.008  132.670    0.623 /root/repo/cf-scripts/conda_forge_tick/contexts.py:57(effective_graph)
     8092    1.628    0.000    1.628    0.000 {method 'acquire' of '_thread.lock' objects}
 16917432    1.564    0.000    1.564    0.000 /opt/conda/envs/run_env/lib/python3.7/json/encoder.py:353(<lambda>)
  4224595    1.370    0.000   23.268    0.000 /root/repo/cf-scripts/conda_forge_tick/utils.py:161(_load)
16852277/16835452    1.359    0.000    1.372    0.000 {built-in method builtins.len}
