         940581260 function calls (784580783 primitive calls) in 814.947 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
      312  302.665    0.970  302.665    0.970 {method 'poll' of 'select.poll' objects}
      546   46.596    0.085   46.699    0.086 /root/repo/cf-scripts/conda_forge_tick/mamba_solver.py:170(solve)
     9234   36.500    0.004   36.500    0.004 {built-in method time.sleep}
    19721   35.187    0.002   35.187    0.002 {method 'read' of '_ssl._SSLSocket' objects}
      702   30.471    0.043   30.471    0.043 {built-in method posix.read}
171488150/71402617   30.371    0.000   54.385    0.000 /opt/conda/envs/run_env/lib/python3.7/json/encoder.py:333(_iterencode_dict)
37471811/6395   26.204    0.000   75.495    0.012 /opt/conda/envs/run_env/lib/python3.7/copy.py:132(deepcopy)
9726464/4225   25.263    0.000   75.464    0.018 /opt/conda/envs/run_env/lib/python3.7/copy.py:237(_deepcopy_dict)
      485   24.710    0.051   24.718    0.051 {built-in method _posixsubprocess.fork_exec}
   247133   21.168    0.000   28.860    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/classes/digraph.py:640(add_edges_from)
    26685   15.303    0.001   89.268    0.003 /opt/conda/envs/run_env/lib/python3.7/json/__init__.py:120(dump)
    49281   13.504    0.000   17.239    0.000 /opt/conda/envs/run_env/lib/python3.7/json/decoder.py:343(raw_decode)
 96553664   12.314    0.000   12.314    0.000 {method 'get' of 'dict' objects}
77127005/71402617   10.610    0.000   63.385    0.000 /opt/conda/envs/run_env/lib/python3.7/json/encoder.py:413(_iterencode)
 71378001   10.281    0.000   10.281    0.000 {method 'write' of '_io.TextIOWrapper' objects}
        3    9.404    3.135   16.874    5.625 /root/repo/cf-scripts/conda_forge_tick/mamba_solver.py:150(__init__)
        3    7.461    2.487    7.470    2.490 /root/repo/cf-scripts/conda_forge_tick/mamba_solver.py:91(get_index)
36371384/36238889    7.418    0.000   26.137    0.000 /opt/conda/envs/run_env/lib/python3.7/json/encoder.py:277(_iterencode_list)
    50385    6.385    0.000    6.721    0.000 {method 'read' of '_io.TextIOWrapper' objects}
65108433/65108174    6.103    0.000    6.258    0.000 {built-in method builtins.isinstance}
 26788730    4.869    0.000    4.869    0.000 {built-in method _json.encode_basestring_ascii}
   881272    4.863    0.000    4.863    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/classes/digraph.py:495(remove_node)
     6383    4.833    0.001    4.992    0.001 {method 'read' of '_io.BufferedReader' objects}
  2029676    4.568    0.000    4.568    0.000 {method 'match' of 're.Pattern' objects}
    81134    4.379    0.000    4.692    0.000 {built-in method io.open}
 62671754    4.332    0.000    4.332    0.000 {built-in method builtins.id}
4168751/4141624    3.989    0.000    6.300    0.000 {built-in method builtins.sorted}
 36652358    3.903    0.000    5.207    0.000 {method 'update' of 'dict' objects}
 10643326    3.890    0.000    5.473    0.000 /opt/conda/envs/run_env/lib/python3.7/copy.py:253(_keep_alive)
       22    3.026    0.138   50.652    2.302 /root/repo/cf-scripts/conda_forge_tick/migrators/migration_yaml.py:414(create_rebuild_graph)
   236902    3.018    0.000    3.066    0.000 {built-in method builtins.eval}
   247089    2.965    0.000   39.639    0.000 /root/repo/cf-scripts/conda_forge_tick/utils.py:304(pluck)
  4455785    2.791    0.000   30.025    0.000 /root/repo/cf-scripts/conda_forge_tick/utils.py:176(__getitem__)
    29345    2.231    0.000    2.231    0.000 {method 'search' of 're.Pattern' objects}
  6799939    2.014    0.000    2.472    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/classes/reportviews.py:716(<genexpr>)
   609746    1.962    0.000   58.866    0.000 /root/repo/cf-scripts/conda_forge_tick/migrators/core.py:161(parse_already_pred)
906757/4976    1.840    0.000   75.234    0.015 /opt/conda/envs/run_env/lib/python3.7/copy.py:269(_reconstruct)
  3037362    1.798    0.000    3.734    0.000 /root/repo/cf-scripts/conda_forge_tick/utils.py:421(object_hook)
   217375    1.783    0.000    1.783    0.000 {built-in method posix.stat}
       29    1.659    0.057    2.755    0.095 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/readwrite/json_graph/node_link.py:97(<listcomp>)
      302    1.627    0.005  129.048    0.427 /root/repo/cf-scripts/conda_forge_tick/contexts.py:57(effective_graph)
     4769    1.546    0.000    1.553    0.000 /root/repo/cf-scripts/conda_forge_tick/migrators/core.py:37(_sanitized_muids)
 17138392    1.468    0.000    1.468    0.000 {method 'items' of 'dict' objects}
20832944/20820982    1.370    0.000    1.381    0.000 {built-in method builtins.len}
  4120557    1.365    0.000    1.365    0.000 /root/repo/cf-scripts/conda_forge_tick/migrators/core.py:167(<genexpr>)
 20718176    1.361    0.000    1.361    0.000 /opt/conda/envs/run_env/lib/python3.7/copy.py:190(_deepcopy_atomic)
  4483422    1.331    0.000   27.242    0.000 /root/repo/cf-scripts/conda_forge_tick/utils.py:161(_load)
     9423    1.213    0.000    9.141    0.001 /opt/conda/envs/run_env/lib/python3.7/site-packages/conda_build/metadata.py:191(select_lines)
  3380839    1.211    0.000    1.950    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/conda/models/match_spec.py:207(get_exact_value)
  3559981    1.198    0.000    1.488    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/classes/reportviews.py:799(<genexpr>)
  4323629    1.170    0.000   31.114    0.000 /opt/conda/envs/run_env/lib/python3.7/_collections_abc.py:657(get)
 14736018    1.162    0.000    1.162    0.000 /opt/conda/envs/run_env/lib/python3.7/json/encoder.py:353(<lambda>)
     8643    1.117    0.000    1.117    0.000 {method 'acquire' of '_thread.lock' objects}
  1922589    1.099    0.000    1.099    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/classes/digraph.py:701(remove_edge)
       11    1.070    0.097    1.111    0.101 /opt/conda/envs/run_env/lib/python3.7/site-packages/libarchive/extract.py:43(extract_entries)
   630898    1.022    0.000   62.963    0.000 /root/repo/cf-scripts/conda_forge_tick/migrators/core.py:138(filter)
 12716428    1.018    0.000    1.018    0.000 {method 'append' of 'list' objects}
    26641    0.942    0.000   49.998    0.002 /root/repo/cf-scripts/conda_forge_tick/utils.py:171(_dump)
    13216    0.923    0.000    4.945    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/conda_build/metadata.py:1189(ms_depends)
   737067    0.825    0.000    1.635    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/classes/reportviews.py:687(__init__)
    14741    0.798    0.000    0.798    0.000 {method 'findall' of 're.Pattern' objects}
3952343/3952063    0.793    0.000    0.794    0.000 {built-in method builtins.getattr}
   906757    0.762    0.000    1.407    0.000 {method '__reduce_ex__' of 'object' objects}
   247089    0.753    0.000    2.254    0.000 /root/repo/cf-scripts/conda_forge_tick/utils.py:320(<setcomp>)
  3377452    0.711    0.000    2.656    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/conda/models/match_spec.py:423(name)
  1478521    0.683    0.000    1.201    0.000 /opt/conda/envs/run_env/lib/python3.7/_collections_abc.py:742(__iter__)
  3232554    0.630    0.000    1.046    0.000 {built-in method builtins.hasattr}
   614764    0.613    0.000    0.886    0.000 /root/repo/cf-scripts/conda_forge_tick/utils.py:545(frozen_to_json_friendly)
      927    0.585    0.001    0.585    0.001 {built-in method builtins.compile}
   596160    0.551    0.000    9.427    0.000 /root/repo/cf-scripts/conda_forge_tick/migrators/migration_yaml.py:329(filter)
     9789    0.534    0.000    2.549    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/conda_build/metadata.py:73(ns_cfg)
   702649    0.518    0.000    1.129    0.000 /opt/conda/envs/run_env/lib/python3.7/os.py:676(__getitem__)
  7434803    0.508    0.000    0.508    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/classes/reportviews.py:703(<lambda>)
  1758711    0.496    0.000    0.496    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/classes/reportviews.py:186(__getitem__)
  3380839    0.489    0.000    0.489    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/conda/models/match_spec.py:842(exact_value)
       10    0.487    0.049    0.488    0.049 {built-in method posix.fork}
   823162    0.473    0.000    1.032    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/jinja2/nodes.py:155(iter_child_nodes)
    40227    0.471    0.000    1.465    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/ruamel/yaml/scanner.py:1519(scan_plain)
       29    0.421    0.015    0.679    0.023 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/readwrite/json_graph/node_link.py:88(<listcomp>)
  2188050    0.418    0.000    0.418    0.000 /root/repo/cf-scripts/conda_forge_tick/utils.py:485(<lambda>)
   146622    0.397    0.000    0.870    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/jinja2/lexer.py:662(tokeniter)
   900636    0.390    0.000    0.517    0.000 /opt/conda/envs/run_env/lib/python3.7/copyreg.py:87(__newobj__)
   737088    0.389    0.000    2.023    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/classes/reportviews.py:1019(__call__)
   737052    0.379    0.000    0.640    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/classes/graph.py:1848(nbunch_iter)
  1887096    0.367    0.000    0.367    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/classes/graph.py:406(__contains__)
    34822    0.360    0.000    0.544    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/xonsh/__amalgam__.py:19775(get_detyper)
   945528    0.358    0.000    0.358    0.000 {method 'copy' of 'dict' objects}
   283342    0.350    0.000    0.433    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/classes/digraph.py:574(add_edge)
  1804778    0.350    0.000    1.623    0.000 /opt/conda/envs/run_env/lib/python3.7/copy.py:274(<genexpr>)
   631126    0.345    0.000    0.989    0.000 /root/repo/cf-scripts/conda_forge_tick/migrators/core.py:45(_parse_bad_attr)
