         749036431 function calls (626883763 primitive calls) in 587.724 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
      238  106.235    0.446  106.235    0.446 {method 'poll' of 'select.poll' objects}
      504   60.374    0.120   60.491    0.120 /home/runner/work/autotick-bot/autotick-bot/cf-scripts/conda_forge_tick/mamba_solver.py:170(solve)
36186370/5525   35.114    0.000   96.498    0.017 /usr/share/miniconda/envs/run_env/lib/python3.7/copy.py:132(deepcopy)
120491551/48675828   29.300    0.000   49.972    0.000 /usr/share/miniconda/envs/run_env/lib/python3.7/json/encoder.py:333(_iterencode_dict)
9400031/3501   27.641    0.000   96.472    0.028 /usr/share/miniconda/envs/run_env/lib/python3.7/copy.py:237(_deepcopy_dict)
     4530   26.875    0.006   26.875    0.006 {built-in method time.sleep}
   195464   26.570    0.000   36.480    0.000 /usr/share/miniconda/envs/run_env/lib/python3.7/site-packages/networkx/classes/digraph.py:640(add_edges_from)
 91483942   16.950    0.000   16.950    0.000 {method 'get' of 'dict' objects}
    22073   14.608    0.001   83.424    0.004 /usr/share/miniconda/envs/run_env/lib/python3.7/json/__init__.py:120(dump)
    42445   12.858    0.000   16.968    0.000 /usr/share/miniconda/envs/run_env/lib/python3.7/json/decoder.py:343(raw_decode)
        3   12.531    4.177   24.154    8.051 /home/runner/work/autotick-bot/autotick-bot/cf-scripts/conda_forge_tick/mamba_solver.py:150(__init__)
        3   11.610    3.870   11.621    3.874 /home/runner/work/autotick-bot/autotick-bot/cf-scripts/conda_forge_tick/mamba_solver.py:91(get_index)
 48654356    9.995    0.000    9.995    0.000 {method 'write' of '_io.TextIOWrapper' objects}
51477762/48675828    9.612    0.000   58.488    0.000 /usr/share/miniconda/envs/run_env/lib/python3.7/json/encoder.py:413(_iterencode)
      375    8.546    0.023    8.546    0.023 {built-in method posix.read}
   851720    6.474    0.000    6.474    0.000 /usr/share/miniconda/envs/run_env/lib/python3.7/site-packages/networkx/classes/digraph.py:495(remove_node)
    11465    6.277    0.001    6.277    0.001 {method 'read' of '_ssl._SSLSocket' objects}
43991407/43991144    5.675    0.000    5.825    0.000 {built-in method builtins.isinstance}
 58882036    5.543    0.000    5.543    0.000 {built-in method builtins.id}
19020524/18948524    5.483    0.000   18.979    0.000 /usr/share/miniconda/envs/run_env/lib/python3.7/json/encoder.py:277(_iterencode_list)
  1709026    5.327    0.000    5.327    0.000 {method 'match' of 're.Pattern' objects}
