         866019885 function calls (711802092 primitive calls) in 646.467 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
      758  115.643    0.153  115.643    0.153 {method 'poll' of 'select.poll' objects}
    15852  112.924    0.007  112.924    0.007 {built-in method time.sleep}
179691791/76143704   37.492    0.000   69.140    0.000 /opt/conda/envs/run_env/lib/python3.7/json/encoder.py:333(_iterencode_dict)
     1110   28.965    0.026   28.965    0.026 {built-in method posix.read}
34008518/2361   25.556    0.000   75.560    0.032 /opt/conda/envs/run_env/lib/python3.7/copy.py:132(deepcopy)
8865838/2361   24.510    0.000   75.540    0.032 /opt/conda/envs/run_env/lib/python3.7/copy.py:237(_deepcopy_dict)
      463   24.329    0.053   24.341    0.053 {built-in method _posixsubprocess.fork_exec}
   208752   21.588    0.000   29.200    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/classes/digraph.py:643(add_edges_from)
    24570   19.581    0.001  113.561    0.005 /opt/conda/envs/run_env/lib/python3.7/json/__init__.py:120(dump)
      307   14.414    0.047   14.424    0.047 {built-in method posix.fork}
 82124061   14.130    0.000   14.130    0.000 {method 'get' of 'dict' objects}
 76119989   13.404    0.000   13.404    0.000 {method 'write' of '_io.TextIOWrapper' objects}
82786610/76143704   13.244    0.000   80.168    0.000 /opt/conda/envs/run_env/lib/python3.7/json/encoder.py:413(_iterencode)
    11617   10.693    0.001   10.693    0.001 {method 'read' of '_ssl._SSLSocket' objects}
        3   10.629    3.543   20.626    6.875 /root/repo/cf-scripts/conda_forge_tick/mamba_solver.py:150(__init__)
43145537/43105282   10.592    0.000   37.206    0.000 /opt/conda/envs/run_env/lib/python3.7/json/encoder.py:277(_iterencode_list)
    44188   10.574    0.000   15.841    0.000 /opt/conda/envs/run_env/lib/python3.7/json/decoder.py:343(raw_decode)
        3    9.985    3.328    9.995    3.332 /root/repo/cf-scripts/conda_forge_tick/mamba_solver.py:91(get_index)
    72406    7.818    0.000    8.165    0.000 {built-in method io.open}
63108658/63108406    6.766    0.000    6.881    0.000 {built-in method builtins.isinstance}
     5296    6.269    0.001    6.434    0.001 {method 'read' of '_io.BufferedReader' objects}
   806229    6.255    0.000    6.255    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/classes/digraph.py:498(remove_node)
 28085899    5.709    0.000    5.709    0.000 {built-in method _json.encode_basestring_ascii}
4688231/4676798    5.238    0.000    7.729    0.000 {built-in method builtins.sorted}
 57938111    4.315    0.000    4.315    0.000 {built-in method builtins.id}
    44493    4.001    0.000    4.248    0.000 {method 'read' of '_io.TextIOWrapper' objects}
  9691270    3.880    0.000    5.437    0.000 /opt/conda/envs/run_env/lib/python3.7/copy.py:253(_keep_alive)
       37    3.820    0.103    5.452    0.147 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/readwrite/json_graph/node_link.py:98(<listcomp>)
 30847477    3.262    0.000    3.433    0.000 {method 'update' of 'dict' objects}
   208713    2.990    0.000   40.032    0.000 /root/repo/cf-scripts/conda_forge_tick/utils.py:304(pluck)
       30    2.932    0.098    2.942    0.098 /root/repo/cf-scripts/conda_forge_tick/mamba_solver.py:170(solve)
  4139367    2.879    0.000   26.170    0.000 /root/repo/cf-scripts/conda_forge_tick/utils.py:176(__getitem__)
       19    2.753    0.145   47.928    2.523 /root/repo/cf-scripts/conda_forge_tick/migrators/migration_yaml.py:414(create_rebuild_graph)
  6546182    2.391    0.000    2.899    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/classes/reportviews.py:666(<genexpr>)
  2834726    2.287    0.000    5.266    0.000 /root/repo/cf-scripts/conda_forge_tick/utils.py:421(object_hook)
   573468    2.065    0.000   67.761    0.000 /root/repo/cf-scripts/conda_forge_tick/migrators/core.py:178(parse_already_pred)
   184443    1.878    0.000    1.878    0.000 {built-in method posix.stat}
     7188    1.869    0.000    1.869    0.000 {method 'acquire' of '_thread.lock' objects}
824940/654    1.844    0.000   75.513    0.115 /opt/conda/envs/run_env/lib/python3.7/copy.py:269(_reconstruct)
      201    1.714    0.009  138.777    0.690 /root/repo/cf-scripts/conda_forge_tick/contexts.py:57(effective_graph)
 17231151    1.664    0.000    1.664    0.000 {method 'items' of 'dict' objects}
 15363990    1.448    0.000    1.448    0.000 /opt/conda/envs/run_env/lib/python3.7/json/encoder.py:353(<lambda>)
    24533    1.428    0.000   57.446    0.002 /root/repo/cf-scripts/conda_forge_tick/utils.py:171(_dump)
  4164050    1.399    0.000   23.298    0.000 /root/repo/cf-scripts/conda_forge_tick/utils.py:161(_load)
 18750590    1.348    0.000    1.348    0.000 /opt/conda/envs/run_env/lib/python3.7/copy.py:190(_deepcopy_atomic)
  3801402    1.346    0.000    1.346    0.000 /root/repo/cf-scripts/conda_forge_tick/migrators/core.py:184(<genexpr>)
  1687582    1.293    0.000    1.293    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/classes/digraph.py:705(remove_edge)
