         945734061 function calls (776893802 primitive calls) in 622.830 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
      815  142.306    0.175  142.306    0.175 {method 'poll' of 'select.poll' objects}
    15949   54.286    0.003   54.286    0.003 {built-in method time.sleep}
204494223/87940370   40.135    0.000   74.802    0.000 /opt/conda/envs/run_env/lib/python3.7/json/encoder.py:333(_iterencode_dict)
     1264   31.518    0.025   31.518    0.025 {built-in method posix.read}
33785262/2439   25.466    0.000   75.710    0.031 /opt/conda/envs/run_env/lib/python3.7/copy.py:132(deepcopy)
      594   25.048    0.042   25.062    0.042 {built-in method _posixsubprocess.fork_exec}
8807851/2439   23.603    0.000   75.691    0.031 /opt/conda/envs/run_env/lib/python3.7/copy.py:237(_deepcopy_dict)
    24751   20.553    0.001  121.392    0.005 /opt/conda/envs/run_env/lib/python3.7/json/__init__.py:120(dump)
   207418   19.919    0.000   26.797    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/classes/digraph.py:643(add_edges_from)
96455148/87940370   14.315    0.000   86.604    0.000 /opt/conda/envs/run_env/lib/python3.7/json/encoder.py:413(_iterencode)
    11599   13.875    0.001   13.875    0.001 {method 'read' of '_ssl._SSLSocket' objects}
 87916804   13.821    0.000   13.821    0.000 {method 'write' of '_io.TextIOWrapper' objects}
 80283613   13.763    0.000   13.763    0.000 {method 'get' of 'dict' objects}
      321   13.539    0.042   13.549    0.042 {built-in method posix.fork}
54648559/54599304   11.904    0.000   42.121    0.000 /opt/conda/envs/run_env/lib/python3.7/json/encoder.py:277(_iterencode_list)
    44239   11.207    0.000   15.034    0.000 /opt/conda/envs/run_env/lib/python3.7/json/decoder.py:343(raw_decode)
        3    9.243    3.081    9.253    3.084 /root/repo/cf-scripts/conda_forge_tick/mamba_solver.py:91(get_index)
        3    8.882    2.961   18.137    6.046 /root/repo/cf-scripts/conda_forge_tick/mamba_solver.py:150(__init__)
    73563    7.984    0.000    8.319    0.000 {built-in method io.open}
74327674/74327424    7.577    0.000    7.703    0.000 {built-in method builtins.isinstance}
   801107    6.169    0.000    6.169    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/classes/digraph.py:498(remove_node)
 31935070    5.983    0.000    5.983    0.000 {built-in method _json.encode_basestring_ascii}
     6295    5.578    0.001    5.716    0.001 {method 'read' of '_io.BufferedReader' objects}
5707023/5694560    5.481    0.000    8.020    0.000 {built-in method builtins.sorted}
 58728370    4.419    0.000    4.419    0.000 {built-in method builtins.id}
       48    4.045    0.084    5.924    0.123 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/readwrite/json_graph/node_link.py:98(<listcomp>)
  9628231    3.781    0.000    5.336    0.000 /opt/conda/envs/run_env/lib/python3.7/copy.py:253(_keep_alive)
    44535    3.746    0.000    4.010    0.000 {method 'read' of '_io.TextIOWrapper' objects}
   207379    3.530    0.000   38.164    0.000 /root/repo/cf-scripts/conda_forge_tick/utils.py:293(pluck)
 28212007    3.008    0.000    3.157    0.000 {method 'update' of 'dict' objects}
 19213313    2.947    0.000    2.947    0.000 {method 'items' of 'dict' objects}
       19    2.790    0.147   49.899    2.626 /root/repo/cf-scripts/conda_forge_tick/migrators/migration_yaml.py:414(create_rebuild_graph)
  4088289    2.774    0.000   25.124    0.000 /root/repo/cf-scripts/conda_forge_tick/utils.py:165(__getitem__)
       34    2.635    0.078    2.645    0.078 /root/repo/cf-scripts/conda_forge_tick/mamba_solver.py:170(solve)
  7219408    2.547    0.000    3.074    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/classes/reportviews.py:666(<genexpr>)
  2818034    2.118    0.000    3.827    0.000 /root/repo/cf-scripts/conda_forge_tick/utils.py:410(object_hook)
   570268    2.069    0.000   67.315    0.000 /root/repo/cf-scripts/conda_forge_tick/migrators/core.py:178(parse_already_pred)
819845/715    1.822    0.000   75.665    0.106 /opt/conda/envs/run_env/lib/python3.7/copy.py:269(_reconstruct)
     8748    1.676    0.000    1.676    0.000 {method 'acquire' of '_thread.lock' objects}
      205    1.650    0.008  137.684    0.672 /root/repo/cf-scripts/conda_forge_tick/contexts.py:57(effective_graph)
    24703    1.616    0.000   56.338    0.002 /root/repo/cf-scripts/conda_forge_tick/utils.py:160(_dump)
 17348612    1.512    0.000    1.512    0.000 /opt/conda/envs/run_env/lib/python3.7/json/encoder.py:353(<lambda>)
   183838    1.503    0.000    1.503    0.000 {built-in method posix.stat}
  4112995    1.387    0.000   22.357    0.000 /root/repo/cf-scripts/conda_forge_tick/utils.py:150(_load)
  1676557    1.325    0.000    1.325    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/classes/digraph.py:705(remove_edge)
 18627744    1.311    0.000    1.311    0.000 /opt/conda/envs/run_env/lib/python3.7/copy.py:190(_deepcopy_atomic)
  3745798    1.278    0.000    1.278    0.000 /root/repo/cf-scripts/conda_forge_tick/migrators/core.py:184(<genexpr>)
  3057676    1.209    0.000    1.468    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/classes/reportviews.py:743(<genexpr>)
  3941125    1.149    0.000   26.116    0.000 /opt/conda/envs/run_env/lib/python3.7/_collections_abc.py:657(get)
14456924/14439530    1.078    0.000    1.089    0.000 {built-in method builtins.len}
   589964    1.066    0.000   71.524    0.000 /root/repo/cf-scripts/conda_forge_tick/migrators/core.py:155(filter)
  9948617    0.846    0.000    0.846    0.000 {method 'append' of 'list' objects}
       48    0.824    0.017    1.290    0.027 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/readwrite/json_graph/node_link.py:90(<listcomp>)
   618201    0.753    0.000    1.317    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/classes/reportviews.py:642(__init__)
  1312178    0.747    0.000    1.316    0.000 /opt/conda/envs/run_env/lib/python3.7/_collections_abc.py:742(__iter__)
   207379    0.747    0.000    2.159    0.000 /root/repo/cf-scripts/conda_forge_tick/utils.py:309(<setcomp>)
   819845    0.737    0.000    1.348    0.000 {method '__reduce_ex__' of 'object' objects}
  3492768    0.662    0.000    0.662    0.000 /root/repo/cf-scripts/conda_forge_tick/utils.py:474(<lambda>)
   574982    0.636    0.000    0.909    0.000 /root/repo/cf-scripts/conda_forge_tick/utils.py:534(frozen_to_json_friendly)
  1790849    0.620    0.000    0.620    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/classes/reportviews.py:177(__getitem__)
2126999/2126529    0.554    0.000    0.556    0.000 {built-in method builtins.getattr}
   556712    0.551    0.000    9.546    0.000 /root/repo/cf-scripts/conda_forge_tick/migrators/migration_yaml.py:329(filter)
    43174    0.521    0.000    0.776    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/xonsh/__amalgam__.py:19680(get_detyper)
  1646528    0.457    0.000    0.850    0.000 {built-in method builtins.hasattr}
  6166115    0.442    0.000    0.442    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/classes/reportviews.py:657(<lambda>)
  1647742    0.384    0.000    0.384    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/classes/graph.py:416(__contains__)
       48    0.382    0.008   82.487    1.718 /root/repo/cf-scripts/conda_forge_tick/utils.py:498(dump_graph)
   728719    0.356    0.000    0.481    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/classes/graph.py:666(nodes)
        1    0.351    0.351   15.892   15.892 /root/repo/cf-scripts/conda_forge_tick/auto_tick.py:314(add_replacement_migrator)
  1638732    0.348    0.000    1.609    0.000 /opt/conda/envs/run_env/lib/python3.7/copy.py:274(<genexpr>)
   819225    0.344    0.000    0.448    0.000 /opt/conda/envs/run_env/lib/python3.7/copyreg.py:87(__newobj__)
   215711    0.338    0.000    0.410    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/classes/digraph.py:577(add_edge)
   618220    0.334    0.000    1.651    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/classes/reportviews.py:933(__call__)
   618171    0.332    0.000    0.564    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/classes/graph.py:1827(nbunch_iter)
   335930    0.330    0.000    0.330    0.000 {method 'match' of 're.Pattern' objects}
   590200    0.330    0.000    0.989    0.000 /root/repo/cf-scripts/conda_forge_tick/migrators/core.py:50(_parse_bad_attr)
   834886    0.318    0.000    0.318    0.000 {method 'copy' of 'dict' objects}
   537420    0.317    0.000    0.485    0.000 /root/repo/cf-scripts/conda_forge_tick/migrators/migration_yaml.py:399(migrator_uid)
   818789    0.300    0.000    0.610    0.000 /root/repo/cf-scripts/conda_forge_tick/utils.py:176(__getstate__)
  1122121    0.285    0.000    0.435    0.000 /root/repo/cf-scripts/conda_forge_tick/migrators/migration_yaml.py:440(<lambda>)
    25059    0.282    0.000    0.386    0.000 /opt/conda/envs/run_env/lib/python3.7/json/encoder.py:204(iterencode)
   410774    0.269    0.000    0.685    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/classes/reportviews.py:1053(__init__)
   821548    0.269    0.000    0.462    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/classes/reportviews.py:649(<lambda>)
   524311    0.252    0.000    0.314    0.000 /root/repo/cf-scripts/conda_forge_tick/utils.py:401(default)
  3492768    0.247    0.000    0.247    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/classes/reportviews.py:655(<lambda>)
    44093    0.238    0.000    0.238    0.000 /opt/conda/envs/run_env/lib/python3.7/json/decoder.py:284(__init__)
      557    0.228    0.000    0.228    0.000 {built-in method builtins.compile}
   582039    0.228    0.000    0.228    0.000 /root/repo/cf-scripts/conda_forge_tick/migrators/core.py:324(migrator_uid)
   207379    0.226    0.000    0.594    0.000 /root/repo/cf-scripts/conda_forge_tick/utils.py:308(<setcomp>)
  1639702    0.211    0.000    0.211    0.000 {built-in method builtins.issubclass}
    21412    0.208    0.000   30.146    0.001 /root/repo/cf-scripts/conda_forge_tick/migrators/version.py:374(filter)
   171433    0.203    0.000    1.709    0.000 /root/repo/cf-scripts/conda_forge_tick/utils.py:125(__init__)
   821548    0.194    0.000    0.194    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/classes/reportviews.py:649(<listcomp>)
   410774    0.192    0.000    0.262    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/classes/digraph.py:365(pred)
   410774    0.191    0.000    0.434    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/classes/reportviews.py:742(__iter__)
      940    0.191    0.000    0.191    0.000 {built-in method posix.openpty}
    34446    0.189    0.000    0.194    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/conda/models/version.py:281(__lt__)
    44306    0.182    0.000    0.182    0.000 {built-in method _codecs.utf_8_decode}
   410774    0.179    0.000    0.864    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/classes/digraph.py:907(in_edges)
    44239    0.174    0.000   15.719    0.000 /opt/conda/envs/run_env/lib/python3.7/json/__init__.py:299(loads)
        1    0.168    0.168    0.461    0.461 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/readwrite/json_graph/node_link.py:104(node_link_graph)
        1    0.166    0.166   88.300   88.300 /root/repo/cf-scripts/conda_forge_tick/auto_tick.py:632(initialize_migrators)
    49321    0.165    0.000    0.336    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/jinja2/lexer.py:662(tokeniter)
     1131    0.147    0.000   56.430    0.050 /opt/conda/envs/run_env/lib/python3.7/site-packages/xonsh/__amalgam__.py:15431(iterraw)
   203395    0.147    0.000    0.462    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/classes/reportviews.py:662(__len__)
    44093    0.144    0.000   19.854    0.000 /opt/conda/envs/run_env/lib/python3.7/json/__init__.py:274(load)
   240665    0.143    0.000    0.307    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/jinja2/nodes.py:155(iter_child_nodes)
        1    0.138    0.138    6.194    6.194 /root/repo/cf-scripts/conda_forge_tick/migrators/arch.py:39(__init__)
    70159    0.133    0.000    0.133    0.000 {built-in method _locale.nl_langinfo}
   207446    0.130    0.000    0.340    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/classes/reportviews.py:906(__init__)
   728719    0.124    0.000    0.124    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/classes/reportviews.py:167(__init__)
    70159    0.122    0.000    0.255    0.000 /opt/conda/envs/run_env/lib/python3.7/_bootlocale.py:33(getpreferredencoding)
   871292    0.119    0.000    0.119    0.000 {built-in method __new__ of type object at 0x560e40f7c8e0}
    44239    0.114    0.000   15.278    0.000 /opt/conda/envs/run_env/lib/python3.7/json/decoder.py:332(decode)
   695457    0.111    0.000    0.111    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/classes/coreviews.py:44(__init__)
   203920    0.109    0.000    0.229    0.000 {built-in method builtins.sum}
    15602    0.108    0.000   35.649    0.002 /root/repo/cf-scripts/conda_forge_tick/migrators/core.py:479(filter)
      594    0.107    0.000   56.848    0.096 /opt/conda/envs/run_env/lib/python3.7/subprocess.py:1412(_execute_child)
   693599    0.106    0.000    0.106    0.000 {built-in method builtins.iter}
    24751    0.101    0.000  121.494    0.005 /root/repo/cf-scripts/conda_forge_tick/utils.py:437(dump)
   207446    0.098    0.000    0.130    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/classes/digraph.py:344(succ)
    24751    0.094    0.000    0.104    0.000 /opt/conda/envs/run_env/lib/python3.7/json/encoder.py:259(_make_iterencode)
   207427    0.093    0.000    0.215    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/classes/reportviews.py:665(__iter__)
   406790    0.091    0.000    0.118    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/classes/reportviews.py:663(<genexpr>)
    44093    0.086    0.000   19.940    0.000 /root/repo/cf-scripts/conda_forge_tick/utils.py:464(load)
   207446    0.085    0.000    0.425    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/classes/digraph.py:841(edges)
