         1364904022 function calls (1128396731 primitive calls) in 1038.833 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
     2061  255.511    0.124  255.511    0.124 {method 'poll' of 'select.poll' objects}
    31835  112.068    0.004  112.068    0.004 {built-in method time.sleep}
     2959   69.381    0.023   69.381    0.023 {built-in method posix.read}
315724559/141063697   63.761    0.000  125.230    0.000 /opt/conda/envs/run_env/lib/python3.7/json/encoder.py:333(_iterencode_dict)
     1185   56.651    0.048   56.678    0.048 {built-in method _posixsubprocess.fork_exec}
      849   38.114    0.045   38.139    0.045 {built-in method posix.fork}
    25646   33.511    0.001  199.630    0.008 /opt/conda/envs/run_env/lib/python3.7/json/__init__.py:120(dump)
    12030   31.765    0.003   31.765    0.003 {method 'read' of '_ssl._SSLSocket' objects}
34410284/2700   29.188    0.000   86.642    0.032 /opt/conda/envs/run_env/lib/python3.7/copy.py:132(deepcopy)
8965124/2604   28.088    0.000   86.608    0.033 /opt/conda/envs/run_env/lib/python3.7/copy.py:237(_deepcopy_dict)
157970039/141063697   24.267    0.000  144.260    0.000 /opt/conda/envs/run_env/lib/python3.7/json/encoder.py:413(_iterencode)
106808345/106737757   24.088    0.000   84.840    0.000 /opt/conda/envs/run_env/lib/python3.7/json/encoder.py:277(_iterencode_list)
141042031   21.470    0.000   21.470    0.000 {method 'write' of '_io.TextIOWrapper' objects}
   210997   20.365    0.000   27.902    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/classes/digraph.py:640(add_edges_from)
 83201559   15.472    0.000   15.472    0.000 {method 'get' of 'dict' objects}
126190550/126190297   12.730    0.000   12.980    0.000 {built-in method builtins.isinstance}
        3   11.384    3.795   21.568    7.189 /root/repo/cf-scripts/conda_forge_tick/mamba_solver.py:150(__init__)
    45779   11.331    0.000   14.084    0.000 /opt/conda/envs/run_env/lib/python3.7/json/decoder.py:343(raw_decode)
    80339   10.699    0.000   11.006    0.000 {built-in method io.open}
    10499   10.473    0.001   10.646    0.001 {method 'read' of '_io.BufferedReader' objects}
        3   10.169    3.390   10.183    3.394 /root/repo/cf-scripts/conda_forge_tick/mamba_solver.py:91(get_index)
10336543/10322587    9.063    0.000   13.311    0.000 {built-in method builtins.sorted}
 49224332    8.205    0.000    8.205    0.000 {built-in method _json.encode_basestring_ascii}
   814640    6.685    0.000    6.685    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/classes/digraph.py:495(remove_node)
       95    5.882    0.062    9.741    0.103 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/readwrite/json_graph/node_link.py:97(<listcomp>)
    46224    5.862    0.000    6.114    0.000 {method 'read' of '_io.TextIOWrapper' objects}
 64839014    5.530    0.000    5.530    0.000 {built-in method builtins.id}
  9799629    4.308    0.000    6.127    0.000 /opt/conda/envs/run_env/lib/python3.7/copy.py:253(_keep_alive)
 10937176    3.983    0.000    4.811    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/classes/reportviews.py:716(<genexpr>)
       30    3.811    0.127    3.823    0.127 /root/repo/cf-scripts/conda_forge_tick/mamba_solver.py:170(solve)
    17254    3.639    0.000    3.639    0.000 {method 'acquire' of '_thread.lock' objects}
 31095855    3.317    0.000    3.441    0.000 {method 'update' of 'dict' objects}
  4220598    3.110    0.000   26.624    0.000 /root/repo/cf-scripts/conda_forge_tick/utils.py:176(__getitem__)
       95    2.968    0.031    3.883    0.041 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/readwrite/json_graph/node_link.py:88(<listcomp>)
   210958    2.890    0.000   38.501    0.000 /root/repo/cf-scripts/conda_forge_tick/utils.py:304(pluck)
       19    2.729    0.144   48.418    2.548 /root/repo/cf-scripts/conda_forge_tick/migrators/migration_yaml.py:414(create_rebuild_graph)
 28630141    2.694    0.000    2.694    0.000 {method 'items' of 'dict' objects}
 26280527    2.427    0.000    2.427    0.000 /opt/conda/envs/run_env/lib/python3.7/json/encoder.py:353(<lambda>)
   580326    2.310    0.000   67.552    0.000 /root/repo/cf-scripts/conda_forge_tick/migrators/core.py:161(parse_already_pred)
833884/922    2.126    0.000   86.575    0.094 /opt/conda/envs/run_env/lib/python3.7/copy.py:269(_reconstruct)
      223    1.900    0.009  150.292    0.674 /root/repo/cf-scripts/conda_forge_tick/contexts.py:57(effective_graph)
   200661    1.732    0.000    1.732    0.000 {built-in method posix.stat}
 18979473    1.502    0.000    1.502    0.000 /opt/conda/envs/run_env/lib/python3.7/copy.py:190(_deepcopy_atomic)
  4246469    1.464    0.000   23.521    0.000 /root/repo/cf-scripts/conda_forge_tick/utils.py:161(_load)
  3880070    1.461    0.000    1.461    0.000 /root/repo/cf-scripts/conda_forge_tick/migrators/core.py:167(<genexpr>)
       55    1.452    0.026    1.452    0.026 /opt/conda/envs/run_env/lib/python3.7/site-packages/depfinder/main.py:96(__init__)
  7040735    1.417    0.000    1.417    0.000 /root/repo/cf-scripts/conda_forge_tick/utils.py:485(<lambda>)
  4069224    1.380    0.000   27.872    0.000 /opt/conda/envs/run_env/lib/python3.7/_collections_abc.py:657(get)
17812509/17778587    1.326    0.000    1.351    0.000 {built-in method builtins.len}
   600122    1.253    0.000   72.423    0.000 /root/repo/cf-scripts/conda_forge_tick/migrators/core.py:138(filter)
    25548    1.182    0.000   57.269    0.002 /root/repo/cf-scripts/conda_forge_tick/utils.py:171(_dump)
  1628889    1.180    0.000    1.180    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/classes/digraph.py:701(remove_edge)
    21265    1.156    0.000    1.289    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/ruamel/yaml/scanner.py:618(fetch_value)
  3033069    1.135    0.000    1.382    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/classes/reportviews.py:799(<genexpr>)
 10505461    1.036    0.000    1.036    0.000 {method 'append' of 'list' objects}
    85530    1.034    0.000    1.554    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/xonsh/__amalgam__.py:19749(get_detyper)
   833884    0.913    0.000    1.615    0.000 {method '__reduce_ex__' of 'object' objects}
  2889000    0.907    0.000    2.753    0.000 /root/repo/cf-scripts/conda_forge_tick/utils.py:421(object_hook)
  2354543    0.825    0.000    0.825    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/classes/reportviews.py:186(__getitem__)
  1402465    0.792    0.000    1.540    0.000 /opt/conda/envs/run_env/lib/python3.7/_collections_abc.py:742(__iter__)
   585251    0.778    0.000    1.111    0.000 /root/repo/cf-scripts/conda_forge_tick/utils.py:545(frozen_to_json_friendly)
   278427    0.762    0.000    0.856    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/classes/digraph.py:574(add_edge)
       95    0.759    0.008  169.996    1.789 /root/repo/cf-scripts/conda_forge_tick/utils.py:509(dump_graph)
   628826    0.739    0.000    1.429    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/classes/reportviews.py:687(__init__)
2668298/2667358    0.733    0.000    0.738    0.000 {built-in method builtins.getattr}
   210958    0.730    0.000    2.131    0.000 /root/repo/cf-scripts/conda_forge_tick/utils.py:320(<setcomp>)
   566072    0.682    0.000   11.446    0.000 /root/repo/cf-scripts/conda_forge_tick/migrators/migration_yaml.py:329(filter)
  2810479    0.626    0.000    1.009    0.000 {built-in method builtins.hasattr}
       74    0.611    0.008    0.611    0.008 {method 'recv_into' of '_socket.socket' objects}
  1047198    0.555    0.000    0.666    0.000 /root/repo/cf-scripts/conda_forge_tick/utils.py:412(default)
  1252932    0.546    0.000    0.733    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/classes/graph.py:656(nodes)
    42405    0.523    0.000    1.635    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/ruamel/yaml/scanner.py:1519(scan_plain)
  7040735    0.512    0.000    0.512    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/classes/reportviews.py:701(<lambda>)
     1880    0.471    0.000    0.471    0.000 {built-in method posix.openpty}
     1282    0.468    0.000    0.468    0.000 {built-in method builtins.compile}
  6300684    0.433    0.000    0.433    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/classes/reportviews.py:703(<lambda>)
   833128    0.433    0.000    0.560    0.000 /opt/conda/envs/run_env/lib/python3.7/copyreg.py:87(__newobj__)
   455178    0.431    0.000    0.431    0.000 {method 'match' of 're.Pattern' objects}
  1697380    0.409    0.000    0.409    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/classes/graph.py:406(__contains__)
  1666584    0.400    0.000    1.813    0.000 /opt/conda/envs/run_env/lib/python3.7/copy.py:274(<genexpr>)
   783471    0.396    0.000    0.790    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/ruamel/yaml/scanner.py:198(need_more_tokens)
   600354    0.391    0.000    1.167    0.000 /root/repo/cf-scripts/conda_forge_tick/migrators/core.py:45(_parse_bad_attr)
   546676    0.388    0.000    0.600    0.000 /root/repo/cf-scripts/conda_forge_tick/migrators/migration_yaml.py:399(migrator_uid)
        1    0.388    0.388   17.846   17.846 /root/repo/cf-scripts/conda_forge_tick/auto_tick.py:312(add_replacement_migrator)
   832554    0.362    0.000    0.702    0.000 /root/repo/cf-scripts/conda_forge_tick/utils.py:187(__getstate__)
   861853    0.353    0.000    0.353    0.000 {method 'copy' of 'dict' objects}
   226576    0.330    0.000    0.350    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/ruamel/yaml/reader.py:163(forward)
   628845    0.323    0.000    1.753    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/classes/reportviews.py:1019(__call__)
   628745    0.318    0.000    0.544    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/classes/graph.py:1848(nbunch_iter)
   805564    0.305    0.000    0.321    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/ruamel/yaml/scanner.py:343(stale_possible_simple_keys)
  1145738    0.295    0.000    0.438    0.000 /root/repo/cf-scripts/conda_forge_tick/migrators/migration_yaml.py:440(<lambda>)
     2234    0.289    0.000  111.537    0.050 /opt/conda/envs/run_env/lib/python3.7/site-packages/xonsh/__amalgam__.py:15481(iterraw)
   835546    0.278    0.000    0.474    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/classes/reportviews.py:695(<lambda>)
    71086    0.275    0.000    0.526    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/jinja2/lexer.py:662(tokeniter)
    48681    0.274    0.000    1.226    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/ruamel/yaml/parser.py:343(parse_node)
   592380    0.263    0.000    0.263    0.000 /root/repo/cf-scripts/conda_forge_tick/migrators/core.py:307(migrator_uid)
   364918    0.258    0.000    2.840    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/ruamel/yaml/scanner.py:166(check_token)
   417773    0.257    0.000    0.667    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/classes/reportviews.py:1145(__init__)
    26012    0.250    0.000    0.386    0.000 /opt/conda/envs/run_env/lib/python3.7/json/encoder.py:204(iterencode)
  1272080    0.239    0.000    0.326    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/ruamel/yaml/scanner.py:86(flow_level)
  1667970    0.234    0.000    0.235    0.000 {built-in method builtins.issubclass}
    45488    0.225    0.000    0.225    0.000 /opt/conda/envs/run_env/lib/python3.7/json/decoder.py:284(__init__)
   210958    0.224    0.000    0.585    0.000 /root/repo/cf-scripts/conda_forge_tick/utils.py:319(<setcomp>)
   335122    0.210    0.000    0.445    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/jinja2/nodes.py:155(iter_child_nodes)
  1237224    0.210    0.000    0.214    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/ruamel/yaml/reader.py:132(peek)
     1185    0.204    0.000  126.596    0.107 /opt/conda/envs/run_env/lib/python3.7/subprocess.py:1412(_execute_child)
   178108    0.203    0.000    1.847    0.000 /root/repo/cf-scripts/conda_forge_tick/utils.py:136(__init__)
   835546    0.196    0.000    0.196    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/classes/reportviews.py:695(<listcomp>)
    70714    0.190    0.000    4.109    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/ruamel/yaml/scanner.py:215(fetch_more_tokens)
  1252932    0.187    0.000    0.187    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/classes/reportviews.py:176(__init__)
   417773    0.187    0.000    0.435    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/classes/reportviews.py:797(__iter__)
   417773    0.185    0.000    0.258    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/classes/digraph.py:362(pred)
   417773    0.184    0.000    0.851    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/classes/digraph.py:903(in_edges)
   636837    0.182    0.000    0.263    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/ruamel/yaml/parser.py:121(scanner)
    45989    0.178    0.000    0.178    0.000 {built-in method _codecs.utf_8_decode}
48690/131    0.177    0.000    7.449    0.057 /opt/conda/envs/run_env/lib/python3.7/site-packages/ruamel/yaml/composer.py:109(compose_node)
    21772    0.174    0.000   31.352    0.001 /root/repo/cf-scripts/conda_forge_tick/migrators/version.py:382(filter)
       95    0.174    0.002  169.237    1.781 /root/repo/cf-scripts/conda_forge_tick/utils.py:482(dump_graph_json)
        1    0.171    0.171   90.331   90.331 /root/repo/cf-scripts/conda_forge_tick/auto_tick.py:643(initialize_migrators)
    38018    0.170    0.000    0.175    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/conda/models/version.py:281(__lt__)
        1    0.165    0.165    8.641    8.641 /root/repo/cf-scripts/conda_forge_tick/migrators/arch.py:41(__init__)
    79877    0.162    0.000    0.514    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/xonsh/__amalgam__.py:19841(__getitem__)
   343263    0.157    0.000    0.175    0.000 {built-in method _abc._abc_instancecheck}
      940    0.155    0.000  100.870    0.107 /opt/conda/envs/run_env/lib/python3.7/site-packages/xonsh/__amalgam__.py:14094(__init__)
    45779    0.155    0.000   14.718    0.000 /opt/conda/envs/run_env/lib/python3.7/json/__init__.py:299(loads)
   906210    0.149    0.000    0.149    0.000 {built-in method __new__ of type object at 0x55fe2103d8e0}
   629025    0.146    0.000    0.146    0.000 {built-in method fromkeys}
  1411093    0.144    0.000    0.144    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/ruamel/yaml/scanner.py:145(reader)
   174434    0.142    0.000    0.239    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/ruamel/yaml/reader.py:178(get_mark)
    44800    0.142    0.000    0.357    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/ruamel/yaml/scanner.py:1596(scan_plain_spaces)
   206815    0.141    0.000    0.458    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/classes/reportviews.py:711(__len__)
    31834    0.141    0.000    0.195    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/xonsh/__amalgam__.py:15754(_prev_procs_done)
     1446    0.138    0.000    0.138    0.000 {method 'flush' of '_io.BufferedWriter' objects}
        9    0.131    0.015    0.131    0.015 {method 'connect' of '_socket.socket' objects}
   141426    0.131    0.000    0.285    0.000 /opt/conda/envs/run_env/lib/python3.7/os.py:676(__getitem__)
    45488    0.131    0.000   20.922    0.000 /opt/conda/envs/run_env/lib/python3.7/json/__init__.py:274(load)
    25646    0.127    0.000    0.137    0.000 /opt/conda/envs/run_env/lib/python3.7/json/encoder.py:259(_make_iterencode)
    73691    0.125    0.000    0.125    0.000 {built-in method _locale.nl_langinfo}
   211072    0.122    0.000    0.323    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/classes/reportviews.py:992(__init__)
   711580    0.117    0.000    0.117    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/classes/coreviews.py:41(__init__)
   735482    0.116    0.000    0.116    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/ruamel/yaml/scanner.py:327(next_possible_simple_key)
    33389    0.116    0.000    0.179    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/jinja2/nodes.py:115(__init__)
   504926    0.113    0.000    0.169    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/jinja2/nodes.py:137(iter_fields)
    61579    0.112    0.000    0.244    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/ruamel/yaml/scanner.py:846(scan_to_next_token)
   207636    0.109    0.000    0.229    0.000 {built-in method builtins.sum}
    73691    0.109    0.000    0.234    0.000 /opt/conda/envs/run_env/lib/python3.7/_bootlocale.py:33(getpreferredencoding)
    45779    0.108    0.000   14.313    0.000 /opt/conda/envs/run_env/lib/python3.7/json/decoder.py:332(decode)
101403/1185    0.107    0.000    1.430    0.001 /opt/conda/envs/run_env/lib/python3.7/site-packages/jinja2/visitor.py:28(visit)
   719223    0.107    0.000    0.107    0.000 {built-in method builtins.iter}
        1    0.104    0.104    0.331    0.331 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/readwrite/json_graph/node_link.py:103(node_link_graph)
    26705    0.103    0.000    2.169    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/ruamel/yaml/parser.py:569(parse_block_mapping_key)
    42628    0.102    0.000    0.376    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/ruamel/yaml/composer.py:142(compose_scalar_node)
    49700    0.101    0.000    0.725    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/jinja2/lexer.py:618(wrap)
     1185    0.100    0.000    1.416    0.001 /opt/conda/envs/run_env/lib/python3.7/site-packages/jinja2/compiler.py:712(visit_Template)
