         960085422 function calls (788915021 primitive calls) in 633.920 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
     1240  134.183    0.108  134.183    0.108 {method 'poll' of 'select.poll' objects}
    16823   56.397    0.003   56.397    0.003 {built-in method time.sleep}
208517855/89894854   41.513    0.000   77.568    0.000 /opt/conda/envs/run_env/lib/python3.7/json/encoder.py:333(_iterencode_dict)
     1702   32.813    0.019   32.813    0.019 {built-in method posix.read}
      612   27.577    0.045   27.577    0.045 {built-in method _posixsubprocess.fork_exec}
33722162/2413   24.688    0.000   73.242    0.030 /opt/conda/envs/run_env/lib/python3.7/copy.py:132(deepcopy)
      534   24.469    0.046   24.486    0.046 {built-in method posix.fork}
8791758/2413   23.757    0.000   73.223    0.030 /opt/conda/envs/run_env/lib/python3.7/copy.py:237(_deepcopy_dict)
    24701   20.979    0.001  125.179    0.005 /opt/conda/envs/run_env/lib/python3.7/json/__init__.py:120(dump)
   207083   19.846    0.000   27.225    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/classes/digraph.py:643(add_edges_from)
    11544   14.950    0.001   14.950    0.001 {method 'read' of '_ssl._SSLSocket' objects}
98722676/89894854   14.913    0.000   89.732    0.000 /opt/conda/envs/run_env/lib/python3.7/json/encoder.py:413(_iterencode)
 89871416   14.071    0.000   14.071    0.000 {method 'write' of '_io.TextIOWrapper' objects}
 81272289   13.707    0.000   13.707    0.000 {method 'get' of 'dict' objects}
56653673/56605516   12.725    0.000   45.337    0.000 /opt/conda/envs/run_env/lib/python3.7/json/encoder.py:277(_iterencode_list)
    44163   10.428    0.000   13.957    0.000 /opt/conda/envs/run_env/lib/python3.7/json/decoder.py:343(raw_decode)
        3    9.575    3.192    9.585    3.195 /root/repo/cf-scripts/conda_forge_tick/mamba_solver.py:91(get_index)
    72773    9.382    0.000    9.675    0.000 {built-in method io.open}
        3    9.059    3.020   18.645    6.215 /root/repo/cf-scripts/conda_forge_tick/mamba_solver.py:150(__init__)
72221997/72221747    7.438    0.000    7.541    0.000 {built-in method builtins.isinstance}
     6435    6.151    0.001    6.278    0.001 {method 'read' of '_io.BufferedReader' objects}
 32555910    5.962    0.000    5.962    0.000 {built-in method _json.encode_basestring_ascii}
   799850    5.858    0.000    5.858    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/classes/digraph.py:498(remove_node)
5883923/5871856    5.671    0.000    8.333    0.000 {built-in method builtins.sorted}
 58827064    4.320    0.000    4.320    0.000 {built-in method builtins.id}
  9610729    3.702    0.000    5.225    0.000 /opt/conda/envs/run_env/lib/python3.7/copy.py:253(_keep_alive)
    44449    3.572    0.000    3.804    0.000 {method 'read' of '_io.TextIOWrapper' objects}
 30495217    3.202    0.000    3.352    0.000 {method 'update' of 'dict' objects}
  4083057    3.089    0.000   25.135    0.000 /root/repo/cf-scripts/conda_forge_tick/utils.py:165(__getitem__)
       50    3.043    0.061    5.052    0.101 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/readwrite/json_graph/node_link.py:98(<listcomp>)
   207044    2.819    0.000   37.582    0.000 /root/repo/cf-scripts/conda_forge_tick/utils.py:293(pluck)
       19    2.675    0.141   47.209    2.485 /root/repo/cf-scripts/conda_forge_tick/migrators/migration_yaml.py:414(create_rebuild_graph)
  7406370    2.624    0.000    3.177    0.000 /opt/conda/envs/run_env/lib/python3.7/site-packages/networkx/classes/reportviews.py:666(<genexpr>)
